,x,y,z
rec.autos,6.563941,-3.878812,-14.614724
comp.graphics,-12.270784,-2.1564548,-6.2201657
sci.med,5.5207295,-6.4675593,2.6178498
comp.graphics,-11.024157,-10.222216,20.710527
rec.autos,-1.1303666,-2.0986006,-23.70454
comp.graphics,-11.868196,-8.489094,0.6355183
rec.sport.baseball,5.048235,-17.076801,-2.5357904
rec.autos,-18.896603,-8.053096,-9.913
sci.med,5.2374716,5.1988087,17.851006
talk.politics.mideast,-7.6652136,16.845823,-7.9156623
rec.sport.baseball,0.34069398,4.8726516,-18.190098
rec.sport.baseball,17.015821,-11.987201,1.6550853
rec.sport.baseball,22.814686,-3.1355152,-0.52355474
sci.med,-11.927873,11.557346,-0.41874468
talk.politics.mideast,0.46321785,14.741884,-11.438088
rec.autos,-9.131557,-12.0241585,-17.079985
rec.autos,11.113538,6.685247,-3.7703288
talk.politics.mideast,-0.3319096,20.517328,-14.8366785
rec.autos,-4.951033,8.497666,-18.238762
rec.autos,-13.425715,-8.290092,-12.397648
rec.autos,-3.5399904,-5.365563,-16.791992
comp.graphics,-21.990866,3.4030163,8.711601
rec.autos,-6.2599063,-22.55143,-10.065015
comp.graphics,-12.815874,-13.583333,14.678114
talk.politics.mideast,-3.0572891,14.59909,-12.94488
comp.graphics,-9.05823,-9.584712,8.152693
talk.politics.mideast,2.4451694,14.751686,7.025348
comp.graphics,2.2596157,-9.70414,3.8957906
rec.sport.baseball,4.44813,-2.6415749,0.40202752
sci.med,0.40307203,8.793516,19.857319
comp.graphics,-9.330105,-5.952224,15.990867
rec.sport.baseball,10.654319,0.7862147,-5.3663297
sci.med,10.243656,-5.4375205,14.609324
talk.politics.mideast,6.319175,19.175909,-12.552268
rec.sport.baseball,18.879694,7.1165533,6.778305
comp.graphics,-2.8642604,-19.714746,8.356753
sci.med,-2.6624374,2.8163981,7.9165616
rec.sport.baseball,21.875261,7.4836273,-3.965633
sci.med,0.17104574,8.138493,17.662668
comp.graphics,-8.653011,-9.933473,-0.34112453
talk.politics.mideast,-12.525172,23.204933,3.6716187
rec.autos,-4.353102,-15.608043,-20.858522
comp.graphics,-24.906626,-6.6663566,-8.322599
talk.politics.mideast,1.9580768,10.303383,-3.3290396
rec.sport.baseball,11.628747,-3.1164072,-6.6856976
rec.sport.baseball,2.6719577,-17.735853,-2.6902463
comp.graphics,1.4138786,-9.53495,11.768383
sci.med,1.2131056,2.0241826,20.065691
rec.sport.baseball,17.63284,-2.6869345,1.3352491
sci.med,5.97694,6.968211,14.661567
sci.med,2.357367,16.13243,17.49736
rec.sport.baseball,19.507524,1.3937932,-14.00439
comp.graphics,-1.3092138,-11.423334,7.5396724
sci.med,2.882799,1.287484,-4.7523127
comp.graphics,-12.60555,-22.75266,3.8685746
rec.autos,-6.95076,-14.174532,0.3005919
talk.politics.mideast,4.8260975,11.672372,-2.9603589
rec.autos,-11.678055,-3.239652,-17.531612
sci.med,-8.448985,10.941573,21.862265
rec.autos,7.1714807,-0.96941024,1.9174211
sci.med,0.69850427,11.877426,14.499532
talk.politics.mideast,1.9493142,24.93641,2.0157607
comp.graphics,-14.904104,12.388881,17.393137
talk.politics.mideast,9.928413,-11.630129,-6.99402
talk.politics.mideast,10.042486,-1.0344468,-23.319138
rec.sport.baseball,17.264397,7.635957,-7.172751
talk.politics.mideast,-14.723979,16.328218,1.0812308
sci.med,-17.088305,15.73705,14.011117
rec.sport.baseball,5.3763027,0.056058712,-10.452389
rec.sport.baseball,9.816074,-15.540857,-11.078904
sci.med,3.2127671,7.7938113,14.312584
sci.med,6.4787836,-9.022744,20.555147
rec.sport.baseball,13.231796,-2.7152874,0.25668514
rec.sport.baseball,27.47397,5.4493446,3.1616404
rec.autos,-16.107244,8.998209,-17.739202
rec.sport.baseball,18.895464,-7.462482,-2.5007284
rec.sport.baseball,13.140084,-13.8773155,-10.482097
talk.politics.mideast,5.361882,16.340412,-10.3675585
sci.med,3.8935199,5.562617,22.818672
rec.autos,-7.1348495,0.32892692,-11.17779
comp.graphics,-2.5417075,-16.267921,3.6947443
rec.sport.baseball,-8.284595,-0.15452583,-9.989768
comp.graphics,-6.1406183,-16.509636,8.447609
talk.politics.mideast,-3.3311768,18.25334,4.651861
rec.sport.baseball,13.9019985,-13.264591,-12.014205
talk.politics.mideast,-12.768656,23.388344,3.6271727
talk.politics.mideast,12.477205,-13.6319475,-5.035919
rec.sport.baseball,18.662739,-0.24406062,-0.8570239
sci.med,-2.9438412,8.767978,12.276674
comp.graphics,-9.306575,-22.266865,10.489923
sci.med,-9.465132,19.784388,8.849427
sci.med,7.448689,17.508718,15.534899
talk.politics.mideast,8.274095,6.3646793,-13.951526
rec.sport.baseball,17.59747,-4.2965827,-16.090023
rec.sport.baseball,6.5586243,-19.58292,1.1198784
rec.sport.baseball,16.016607,-0.18460985,4.052063
comp.graphics,-7.1636252,-9.418771,8.636809
sci.med,-18.562237,3.5018954,16.106007
rec.sport.baseball,13.594399,6.4088135,1.0900611
talk.politics.mideast,-2.6982858,-25.103144,2.9473283
sci.med,5.348554,5.259547,17.891453
rec.sport.baseball,10.117113,-6.2708683,15.60037
comp.graphics,-16.112965,2.2499247,11.93096
talk.politics.mideast,-4.4392066,19.759811,-16.463356
comp.graphics,-10.764797,-3.2545607,1.5016624
sci.med,10.874345,8.665304,23.428646
talk.politics.mideast,5.91796,7.7520466,0.2413218
sci.med,3.6340487,3.2311196,13.66767
rec.autos,-0.7584122,-14.604197,-2.9024773
comp.graphics,-6.2727923,-14.489063,7.3599396
rec.autos,12.610474,16.876856,9.405001
sci.med,5.5541945,2.1248672,13.288973
sci.med,-2.8740869,1.7856128,-4.2557187
rec.autos,-10.784041,-1.3584619,-24.900024
rec.sport.baseball,-1.5467079,0.081859104,-4.438492
talk.politics.mideast,-9.814785,10.644471,-13.88606
sci.med,3.2295957,-2.0022514,19.397541
rec.autos,7.356397,-10.161126,4.6346245
rec.autos,-5.476885,-15.071966,-14.134177
comp.graphics,-7.2726912,-3.0861669,11.815063
talk.politics.mideast,0.6210715,0.41522476,2.3860228
talk.politics.mideast,-1.5692266,8.501074,-16.069098
rec.sport.baseball,15.638754,0.5485148,7.679933
sci.med,0.3373605,-7.299125,11.604084
rec.sport.baseball,9.571322,-15.174252,14.101875
rec.autos,10.406621,-13.045989,-7.25252
sci.med,1.8190039,-9.5136175,11.556698
talk.politics.mideast,3.0522356,21.781864,-12.75276
sci.med,0.48001492,11.6663,14.683435
comp.graphics,-21.808538,-11.318544,3.6020706
talk.politics.mideast,-11.873314,8.764243,4.093473
talk.politics.mideast,-4.303702,19.70709,1.8514587
rec.sport.baseball,19.422213,-12.34203,1.5305046
comp.graphics,-7.7108226,-1.5929203,0.6597262
sci.med,15.492974,13.612837,14.293788
rec.autos,-8.860297,-17.56567,-4.1836767
comp.graphics,-6.070694,-15.753533,4.466381
rec.autos,-12.079937,-14.374504,-8.798196
talk.politics.mideast,2.4464798,14.751058,7.024687
rec.sport.baseball,19.026602,-12.263216,-2.1554825
rec.sport.baseball,12.388687,-5.581284,-1.9270706
rec.sport.baseball,15.290916,-7.040584,-0.38523293
