,x,y,z
rec.autos,-2.6970723,-8.074297,0.7165713
comp.graphics,11.176648,2.4643376,2.0091321
sci.med,5.6659284,-9.318062,-5.69628
comp.graphics,8.109354,-2.8225958,-5.4126325
rec.autos,-7.9919147,11.981797,-7.09014
comp.graphics,-7.747282,13.396461,-5.179829
rec.sport.baseball,-5.853397,-8.526248,-9.284015
rec.autos,-0.14661913,-10.920936,-0.45397323
sci.med,-5.7924213,-8.44646,14.52186
talk.politics.mideast,2.5468254,12.089191,0.61952317
rec.sport.baseball,-7.6904225,3.8401048,-9.050174
rec.sport.baseball,-5.3861213,-2.658567,-16.439041
rec.sport.baseball,2.1664643,0.7188819,-11.920062
sci.med,-1.1528492,0.6159718,9.337085
talk.politics.mideast,-11.976226,12.615237,5.9491553
rec.autos,-10.54469,-7.7476172,2.0152667
rec.autos,-12.1066675,-4.1603947,0.42746773
talk.politics.mideast,-12.270097,10.396783,4.5385094
rec.autos,-9.386793,-2.6718733,9.197229
rec.autos,-5.214447,-1.7260371,0.6889601
rec.autos,-6.768094,-15.460317,-0.3225072
comp.graphics,3.5441337,13.61486,12.367847
rec.autos,-6.7557635,-5.2480345,-1.108764
comp.graphics,15.523448,0.38026607,4.3050165
talk.politics.mideast,-12.744263,10.116177,4.070841
comp.graphics,9.632538,-7.589699,1.820624
talk.politics.mideast,-10.2898035,0.650595,10.155448
comp.graphics,0.51627576,-15.100277,-8.714592
rec.sport.baseball,2.4532049,6.336394,-1.1389663
sci.med,3.8820875,3.4519603,17.006664
comp.graphics,6.2793,-4.3579535,-8.254868
rec.sport.baseball,-6.827489,-6.916272,-11.7618885
sci.med,2.4065406,-0.98927957,8.543834
talk.politics.mideast,-14.587565,8.856346,4.282282
rec.sport.baseball,5.9223866,10.134963,-9.974989
comp.graphics,0.49418217,-15.075386,-8.708772
sci.med,4.3763924,4.0444536,16.147343
rec.sport.baseball,1.0391499,12.783188,-12.662546
sci.med,-4.443227,8.161981,12.862708
comp.graphics,13.820221,-9.22596,4.734512
talk.politics.mideast,-8.081783,6.6866245,14.519368
rec.autos,3.8708189,4.806422,-3.7551465
comp.graphics,15.900267,0.8294741,-2.4077365
talk.politics.mideast,1.6867332,16.196125,0.07363151
rec.sport.baseball,10.749268,1.588263,-8.215426
rec.sport.baseball,4.1444397,-16.332443,1.7508006
comp.graphics,13.986248,5.0419135,-4.558523
sci.med,-7.4443684,2.2028651,13.957014
rec.sport.baseball,2.0319564,7.163877,-9.6517935
sci.med,2.977605,-2.5974083,14.938858
sci.med,12.112512,14.074883,-0.46641305
rec.sport.baseball,5.168345,-1.7224561,-10.555456
comp.graphics,-7.4981174,-6.131721,5.1390634
sci.med,-13.4676075,-4.5090113,0.053613298
comp.graphics,-5.532414,8.996087,-4.440111
rec.autos,-5.9590173,-6.7923765,-4.648583
talk.politics.mideast,-10.348979,5.0051727,-1.4094472
rec.autos,-4.620551,-10.084649,4.414002
sci.med,5.7769365,1.9147295,13.437752
rec.autos,-1.5839645,-12.266282,-3.8708527
sci.med,9.915866,2.6666968,13.836043
talk.politics.mideast,-8.76049,-0.503742,1.5989711
comp.graphics,10.701868,7.171956,-0.05057417
talk.politics.mideast,-15.948359,-3.819199,-4.8178864
talk.politics.mideast,5.458614,-9.237084,0.2650547
rec.sport.baseball,2.5361967,-2.9438336,3.3057196
talk.politics.mideast,-3.403837,12.174809,11.180318
sci.med,8.43995,2.1262121,7.206249
rec.sport.baseball,8.635087,3.7342906,0.83006734
rec.sport.baseball,-9.485981,-6.300115,-7.7083163
sci.med,4.4066806,10.253287,8.603776
sci.med,-5.9219837,-11.267849,12.291462
rec.sport.baseball,-1.7846335,3.5691075,-13.061312
rec.sport.baseball,1.9686323,7.141329,-9.093226
rec.autos,-7.325326,-3.3067243,2.8932402
rec.sport.baseball,8.56313,-17.893682,2.0336478
rec.sport.baseball,1.2373422,-14.575869,-1.1394485
talk.politics.mideast,-13.174061,10.44196,-3.5590692
sci.med,-0.42970815,-0.82139456,16.937246
rec.autos,0.042865906,-11.068175,-0.55932343
comp.graphics,9.735498,-1.3731866,2.3521342
rec.sport.baseball,-7.299633,-1.956531,-8.458034
comp.graphics,8.406072,-6.068649,-4.4921784
talk.politics.mideast,-8.834906,14.525345,0.69443905
rec.sport.baseball,9.313329,4.0640917,-5.630722
talk.politics.mideast,-7.806339,6.408151,13.689683
talk.politics.mideast,-2.5019205,-11.095405,-11.316457
rec.sport.baseball,2.023027,5.8270316,-1.4322435
sci.med,4.7628164,-6.771049,9.08741
comp.graphics,13.367025,-0.8550267,-7.7696986
sci.med,-0.9520637,-5.532533,18.535454
sci.med,8.945483,3.3797245,8.034948
talk.politics.mideast,-13.832856,1.1627244,0.47830454
rec.sport.baseball,-0.71309954,5.992615,-15.124312
rec.sport.baseball,5.588161,-10.596902,-9.23635
rec.sport.baseball,0.7073207,2.18431,-13.514454
comp.graphics,14.786584,-8.546728,1.6581954
sci.med,9.858311,-4.338927,11.071929
rec.sport.baseball,-1.0193299,0.5151918,-8.975688
talk.politics.mideast,5.383165,4.2894516,6.404743
sci.med,-5.812387,-8.438963,14.528666
rec.sport.baseball,1.2296463,5.4146047,-7.127491
comp.graphics,14.117446,0.13857079,6.4816165
talk.politics.mideast,-15.2072525,7.2857533,5.563637
comp.graphics,5.0868134,-12.866019,5.969056
sci.med,12.37764,13.978689,-0.63994956
talk.politics.mideast,7.553927,3.5569544,0.62510467
sci.med,1.0558887,-2.6752658,15.003652
rec.autos,2.4148417,-9.135992,-3.8946652
comp.graphics,10.402034,-8.658813,-2.1411238
rec.autos,1.3138974,16.671,-5.924147
sci.med,2.4362292,-5.6844344,11.362968
sci.med,-4.3504434,16.637712,-0.43879122
rec.autos,10.207563,10.393171,-1.6337674
rec.sport.baseball,4.949583,-0.33599555,-5.9591565
talk.politics.mideast,2.039692,16.26839,-0.20935573
sci.med,-2.809409,-1.479794,12.994142
rec.autos,3.5884748,-15.504108,-2.451538
rec.autos,-4.240781,-5.1277556,-2.8873909
comp.graphics,8.909709,-10.492228,6.4117947
talk.politics.mideast,7.0748615,3.4256573,0.6325317
talk.politics.mideast,-10.376411,4.324316,-0.5676041
rec.sport.baseball,4.238237,-0.68808955,-16.54079
sci.med,-5.1913548,11.9229355,-10.872616
rec.sport.baseball,14.339126,8.34625,-5.162777
rec.autos,9.9823265,-12.305984,-4.0105715
sci.med,-1.1213247,-6.2499914,11.917897
talk.politics.mideast,-12.071667,5.6460476,2.4703996
sci.med,9.917633,2.6639977,13.832482
comp.graphics,16.180624,-4.12445,-1.5763308
talk.politics.mideast,-7.565741,2.7695563,5.6131024
talk.politics.mideast,-3.998925,4.701334,6.2249465
rec.sport.baseball,3.6261601,3.9922428,-10.150905
comp.graphics,4.557999,-3.811571,-1.4908979
sci.med,-6.607323,-8.806631,7.9247003
rec.autos,-11.247092,-7.555576,1.6204613
comp.graphics,6.3353424,-12.736147,2.7242508
rec.autos,-0.2309407,-8.010201,-0.8626737
talk.politics.mideast,-10.286001,0.6469909,10.15894
rec.sport.baseball,-3.6986237,16.060226,-8.570895
rec.sport.baseball,-6.708707,-0.8183251,-8.828111
rec.sport.baseball,-6.195285,-4.257333,-11.259138
rec.autos,-5.2504325,-14.759469,3.3673263
comp.graphics,4.1160874,12.907089,12.655245
talk.politics.mideast,-7.0632343,6.4661403,0.6478546
talk.politics.mideast,-12.909135,6.7356973,9.493366
rec.autos,0.27920812,-5.7245317,-5.0417213
comp.graphics,11.679575,1.0991734,-0.16405769
comp.graphics,9.538139,3.128387,1.6089678
talk.politics.mideast,-11.857769,6.576742,-11.416499
comp.graphics,17.770214,3.2528718,-5.285371
rec.sport.baseball,5.8534536,5.5468826,-10.383811
rec.autos,-9.67803,-9.929834,-0.6127064
rec.autos,6.975713,-13.418079,-6.302089
rec.autos,0.25976664,-0.3679219,-4.404073
rec.autos,6.201006,6.2679987,2.9766417
sci.med,-4.9304037,-4.206689,6.98482
rec.autos,-13.081406,-4.6051183,8.799958
sci.med,3.180993,-9.474338,3.4570043
rec.autos,-9.599808,-4.846529,5.1259174
rec.sport.baseball,0.16860451,-17.206768,-0.30741885
sci.med,-3.3413541,-0.675014,7.326828
rec.autos,10.352345,-12.364577,3.5817728
sci.med,11.312603,4.277545,2.5765746
comp.graphics,12.176164,4.6933513,6.7709827
comp.graphics,9.535429,-9.074866,-7.630153
talk.politics.mideast,4.202637,8.752574,3.4949963
sci.med,-0.52947354,-5.4542475,13.661843
rec.sport.baseball,-0.63306326,-9.680691,-12.010499
comp.graphics,10.266483,-5.8364506,-5.877278
talk.politics.mideast,-14.782046,8.112071,3.9266543
rec.autos,-2.4852374,-6.7057776,1.1614859
comp.graphics,15.329426,5.5567603,-1.1516973
comp.graphics,5.762977,-12.960141,2.6620412
sci.med,8.015361,11.858904,8.616197
rec.sport.baseball,1.9518955,8.393344,-2.2563791
rec.sport.baseball,1.0375394,12.777601,-12.665919
