,x,y,z
rec.autos,-1.3125292,-6.4838715,9.374208
comp.graphics,3.402022,-13.931973,-7.761805
sci.med,-2.3251972,-18.759996,4.4129457
comp.graphics,6.5407286,-16.907658,-7.0884595
rec.autos,-0.5887526,-5.6507487,-4.6886644
comp.graphics,-0.9786544,-15.314729,0.6887809
rec.sport.baseball,6.8625097,0.3248616,23.700176
rec.autos,-5.4263473,-1.7152655,7.6089377
sci.med,3.4887369,4.344767,-14.649041
talk.politics.mideast,-0.0775288,21.159431,-3.4842207
rec.sport.baseball,1.5057095,17.340837,8.885754
rec.sport.baseball,-0.4334509,11.869805,19.742914
rec.sport.baseball,-2.3951862,13.859533,25.504156
sci.med,20.792107,-4.096952,-9.680183
talk.politics.mideast,-4.406521,19.3682,-17.881416
rec.autos,4.141924,-1.6580602,-0.5275762
rec.autos,13.844446,-9.8572645,15.366284
talk.politics.mideast,-2.6181989,23.782839,-18.697803
rec.autos,-11.636562,3.2030585,5.4996023
rec.autos,24.584703,1.0786037,2.8313882
rec.autos,6.87234,-6.6086555,0.21988085
comp.graphics,-4.292113,-19.241312,-8.994502
rec.autos,-7.516726,-6.836964,12.699272
comp.graphics,14.044659,-19.191677,-3.2152653
talk.politics.mideast,-17.22183,10.9897375,-14.061403
comp.graphics,3.0153067,-22.06397,0.5175602
talk.politics.mideast,-16.342459,4.6535187,-1.4508461
comp.graphics,8.487546,-28.065498,7.078478
rec.sport.baseball,-16.522861,12.154794,10.069289
sci.med,13.612562,-7.932186,-22.862457
comp.graphics,-1.6612953,-12.902135,24.87161
rec.sport.baseball,13.663813,3.5882113,14.333472
sci.med,-1.19248,1.1634114,-6.7094665
talk.politics.mideast,-2.4174159,20.61559,-19.71595
rec.sport.baseball,5.5084987,19.753073,4.9238997
comp.graphics,13.529885,-19.502424,11.329919
sci.med,13.344158,13.051408,-16.62573
rec.sport.baseball,11.462674,13.672543,21.361628
sci.med,-3.36085,2.644418,-19.085066
comp.graphics,3.9504988,-19.898735,7.6399345
talk.politics.mideast,2.5996869,22.028223,-6.7034883
rec.autos,6.8892965,-10.368899,-8.968604
comp.graphics,17.466084,-22.631706,2.3177357
talk.politics.mideast,-4.820142,21.478334,2.8662555
rec.sport.baseball,17.266243,2.2285614,14.807183
rec.sport.baseball,-4.0936766,-17.659113,8.272298
comp.graphics,-4.293898,-32.992935,3.2988286
