,x,y,z
rec.autos,10.268658,-5.5352364,-17.855368
comp.graphics,-15.938477,-2.853909,-7.2150617
sci.med,6.0367694,-9.223029,2.5742173
comp.graphics,-13.584856,-16.54616,25.545986
rec.autos,-1.0927465,-3.3552818,-32.705196
comp.graphics,-16.16202,-11.149685,0.67666996
rec.sport.baseball,4.518009,-22.434048,-3.6409254
rec.autos,-24.816349,-11.891323,-14.055075
sci.med,6.8128324,5.9254518,23.703407
talk.politics.mideast,-9.786933,23.974777,-8.315234
rec.sport.baseball,-3.9825745,6.074354,-23.617653
rec.sport.baseball,24.68377,-14.50396,2.4444418
rec.sport.baseball,31.812393,-3.7486062,-1.7084391
sci.med,-14.283634,19.454287,1.5868452
talk.politics.mideast,1.1823623,21.161438,-15.292438
rec.autos,-11.735043,-16.01204,-21.82432
rec.autos,15.515434,9.828512,-6.081722
talk.politics.mideast,-0.33556268,26.280952,-22.039217
rec.autos,-6.729905,12.042992,-24.862604
rec.autos,-17.677637,-10.573018,-17.069
rec.autos,-4.1377263,-7.465696,-22.854294
comp.graphics,-30.805088,3.7728968,9.959098
rec.autos,-7.375419,-29.296371,-17.38087
comp.graphics,-17.30792,-17.284594,18.976416
talk.politics.mideast,-2.4522052,19.86712,-17.92269
comp.graphics,-11.60588,-13.574139,9.924985
talk.politics.mideast,3.3849607,23.642643,12.264456
comp.graphics,1.1622895,-13.037935,3.228377
rec.sport.baseball,5.0196395,-2.625312,0.03330445
sci.med,1.047617,11.696238,26.651373
comp.graphics,-11.162288,-7.6788225,20.933577
rec.sport.baseball,14.408902,1.5741074,-7.634784
sci.med,12.960588,-7.1367946,17.85504
talk.politics.mideast,9.107745,25.863152,-17.930393
rec.sport.baseball,24.108862,8.168928,8.357391
comp.graphics,-3.9292538,-26.727388,9.68139
sci.med,-3.2141914,3.4232628,11.170571
rec.sport.baseball,30.319746,8.254273,-5.0297
sci.med,0.45229894,9.8325615,24.46631
comp.graphics,-11.662636,-13.957218,-0.5593391
talk.politics.mideast,-17.114769,34.58884,5.816153
rec.autos,-4.5304165,-21.411613,-28.305477
comp.graphics,-36.730423,-11.635843,-10.463048
talk.politics.mideast,2.622256,14.461534,-4.1816797
rec.sport.baseball,15.224434,-4.0641694,-8.1447315
rec.sport.baseball,2.7216442,-23.653631,-3.5275528
comp.graphics,0.95446295,-13.081769,14.67441
sci.med,2.060213,2.1892953,26.540071
rec.sport.baseball,24.390142,-3.1731882,2.0803292
sci.med,7.283415,8.341767,19.520124
sci.med,3.3014257,21.790043,25.558031
rec.sport.baseball,27.296898,1.479266,-19.31447
comp.graphics,-2.614464,-15.513787,10.040165
sci.med,2.6812372,5.0351415,-7.5711327
comp.graphics,-18.06017,-34.625713,6.913095
rec.autos,-9.4902935,-19.22851,-0.23145275
talk.politics.mideast,6.352719,15.220624,-3.1319573
rec.autos,-17.243778,-3.4594083,-23.064987
sci.med,-11.873043,14.208034,27.207966
rec.autos,8.480456,-1.2336651,2.5988925
sci.med,1.3141898,15.83766,20.172634
talk.politics.mideast,2.530756,37.018982,3.2177055
comp.graphics,-19.76801,17.974846,23.408995
talk.politics.mideast,12.160508,-16.196323,-7.7190213
talk.politics.mideast,11.798395,-1.6438615,-33.40656
rec.sport.baseball,22.808031,11.1872225,-9.039205
talk.politics.mideast,-25.484394,25.897945,1.4425737
sci.med,-22.38471,17.90141,17.314724
rec.sport.baseball,7.1320977,0.29774052,-13.428298
rec.sport.baseball,12.580874,-22.617184,-12.630309
sci.med,3.8244007,9.977252,19.379436
sci.med,8.826723,-11.662572,28.369926
rec.sport.baseball,17.121992,-4.0932574,0.075930126
rec.sport.baseball,35.542282,7.938984,5.9524274
rec.autos,-18.905525,10.4302225,-21.963127
rec.sport.baseball,24.929531,-9.0302,-3.3979142
rec.sport.baseball,16.763594,-21.854717,-11.665315
talk.politics.mideast,6.9486055,24.176544,-14.01916
sci.med,3.5843446,5.5144234,30.201832
rec.autos,-8.983454,0.5525692,-14.722636
comp.graphics,-2.725903,-21.575882,4.087587
rec.sport.baseball,-10.451828,-0.24142751,-13.112954
comp.graphics,-7.9768825,-23.940569,10.267699
talk.politics.mideast,-4.877266,25.627777,5.7193427
rec.sport.baseball,18.14427,-21.05989,-13.700873
talk.politics.mideast,-17.41147,34.977764,5.118849
talk.politics.mideast,16.246918,-18.58874,-5.8447785
rec.sport.baseball,25.56936,-1.0208627,-1.0407832
sci.med,-3.5586333,10.144219,18.331553
comp.graphics,-11.034765,-19.682564,13.58991
sci.med,-14.322746,24.330833,13.523188
sci.med,11.38286,20.665113,21.775621
talk.politics.mideast,9.738441,6.1837206,-18.500399
rec.sport.baseball,26.994598,-6.349627,-20.815796
rec.sport.baseball,7.246683,-26.675936,2.2317073
rec.sport.baseball,20.548218,-0.5535962,5.0418043
comp.graphics,-9.801197,-12.536292,11.34186
sci.med,-25.521957,4.8428373,20.804945
rec.sport.baseball,17.998241,8.047956,1.1502998
talk.politics.mideast,-6.926466,-33.41093,2.412807
sci.med,7.3106422,6.1951113,24.0452
rec.sport.baseball,12.903475,-8.54127,18.914656
comp.graphics,-19.941292,-0.37511325,18.193783
talk.politics.mideast,-5.137926,23.831379,-24.110922
comp.graphics,-13.668923,-4.8040767,1.9460155
sci.med,12.775577,9.154456,31.420856
talk.politics.mideast,7.032793,10.190591,1.4611458
sci.med,3.8273432,4.1603127,17.834461
rec.autos,-2.5564094,-20.587984,-4.4073486
comp.graphics,-9.552746,-21.266352,8.020899
rec.autos,15.387428,23.116667,11.771211
sci.med,6.037899,2.7631054,17.0086
sci.med,-3.218473,2.8091648,-6.086202
rec.autos,-12.1781,-2.6399403,-37.237827
rec.sport.baseball,-1.6952404,0.5974509,-6.2477436
talk.politics.mideast,-14.60186,17.41252,-17.689749
sci.med,4.8156896,-2.4888906,24.888346
rec.autos,9.674687,-13.982301,1.1228657
rec.autos,-6.892382,-19.481586,-18.708485
comp.graphics,-9.695913,-4.1119056,14.627152
talk.politics.mideast,0.51623785,0.9162398,3.982129
talk.politics.mideast,-1.5590155,12.4748745,-22.436127
rec.sport.baseball,19.399807,1.018621,10.042208
sci.med,-0.2755431,-10.185564,14.547411
rec.sport.baseball,11.46137,-21.628153,22.961973
rec.autos,13.0062275,-18.167906,-8.216385
sci.med,1.6813753,-13.074669,14.179493
talk.politics.mideast,3.7787614,28.391891,-20.01827
sci.med,1.031796,15.615285,20.465235
