,x,y,z
rec.autos,4.034589,-10.792826,0.47205788
comp.graphics,2.4350264,0.061071746,-9.967213
sci.med,6.5885653,-12.451842,-5.9731116
comp.graphics,4.7189603,-6.185482,-10.17009
rec.autos,-11.483723,19.260191,1.4558828
comp.graphics,-12.673475,17.334637,0.8164107
rec.sport.baseball,6.95414,-2.1200266,15.385261
rec.autos,1.8919212,-8.037599,-3.1370277
sci.med,4.763463,-4.8674994,6.0982466
talk.politics.mideast,-5.0220504,9.171896,-5.3308516
rec.sport.baseball,-3.9972413,3.9655688,15.001203
rec.sport.baseball,-0.56213397,0.18465771,18.453424
rec.sport.baseball,-5.4719586,0.47867462,16.059702
sci.med,2.2794223,3.2615104,4.9215584
talk.politics.mideast,0.79155135,16.982101,6.542336
rec.autos,-4.4065285,-9.491971,-0.9046253
rec.autos,9.669589,-6.474773,-2.8879206
talk.politics.mideast,1.2175101,17.048462,6.84483
rec.autos,-3.6784976,1.2179319,-2.2884212
rec.autos,-3.127004,-0.18080387,-5.3029256
rec.autos,2.2077117,-6.164345,1.695233
comp.graphics,11.056508,10.441645,0.64593756
rec.autos,-3.8023388,-7.4737287,-2.63878
comp.graphics,0.54105735,-5.1329875,-15.054457
talk.politics.mideast,0.067302935,15.444595,6.537475
comp.graphics,3.5253685,-11.221537,-8.821997
talk.politics.mideast,-2.6287813,6.849168,7.3589954
comp.graphics,9.002931,-10.445347,2.3522243
rec.sport.baseball,-0.80940294,4.9417453,-7.61114
sci.med,-4.2419524,0.6099532,3.1161156
comp.graphics,6.7285314,-5.5931273,-8.602274
rec.sport.baseball,4.6452236,-4.480595,15.885482
sci.med,5.1376595,1.5732095,2.1839235
talk.politics.mideast,2.3377478,15.610509,7.495803
rec.sport.baseball,-11.955884,3.6847427,-4.2414947
comp.graphics,8.945338,-10.614573,2.3905516
sci.med,-3.4338157,2.3392508,3.0324907
rec.sport.baseball,-9.04632,15.783994,-5.9117007
sci.med,3.415576,4.4912825,4.337877
comp.graphics,-0.15861173,-17.477728,-4.852157
talk.politics.mideast,-2.6540809,7.7829876,3.603712
rec.autos,-7.6199927,0.5389502,-8.108512
comp.graphics,-0.81665766,-1.5168226,-13.778336
talk.politics.mideast,-3.145006,12.05811,-1.6748154
rec.sport.baseball,7.575123,5.4022574,-8.952982
rec.sport.baseball,11.347893,-15.75037,0.06394834
comp.graphics,1.0756396,0.4758683,-12.4198885
sci.med,-9.720456,12.793457,3.539621
rec.sport.baseball,-11.5098295,-0.11046108,6.8491597
sci.med,1.1167454,-2.1790953,5.16142
sci.med,-7.391556,10.612955,-11.702926
rec.sport.baseball,9.706551,0.83164525,-7.7539983
comp.graphics,0.71819055,-5.5596395,-12.197094
sci.med,4.787144,4.5099564,9.348177
comp.graphics,-11.394717,10.617593,2.1443844
rec.autos,0.06604304,-6.813208,-3.4100113
talk.politics.mideast,3.748179,11.557936,0.30288514
rec.autos,1.1710395,-4.7112403,-2.2047985
sci.med,-2.020723,0.54764414,5.7283163
rec.autos,0.60984606,-9.189771,3.9089324
sci.med,-2.8912344,-0.6295287,0.3649853
talk.politics.mideast,5.463383,9.112442,3.8469956
comp.graphics,-6.647955,5.6964707,-9.076141
talk.politics.mideast,7.3601627,-9.972353,14.004436
talk.politics.mideast,6.2032423,-10.690749,14.304432
rec.sport.baseball,5.5666943,-13.170105,4.139362
talk.politics.mideast,3.4289217,16.726622,0.8112975
sci.med,6.52947,4.011319,2.3680494
rec.sport.baseball,-0.09529752,4.196662,-9.439253
rec.sport.baseball,9.565943,-5.4249415,14.967711
sci.med,-1.2551554,4.5120225,3.3129685
sci.med,7.8492613,-2.9678555,4.307959
rec.sport.baseball,-5.95391,0.10608882,9.891486
rec.sport.baseball,-8.609254,4.4115553,-3.9488583
rec.autos,-5.8313947,-0.69088453,-3.4117546
rec.sport.baseball,-15.183089,11.829488,-4.5738745
rec.sport.baseball,7.0859013,-18.945715,-0.5026088
talk.politics.mideast,-6.5994883,15.402604,0.37808374
sci.med,0.7228936,-4.78459,4.461735
rec.autos,2.2163694,-7.5242963,-3.491435
comp.graphics,8.666421,-9.934364,-7.673967
rec.sport.baseball,2.3014455,-7.1050973,14.385131
comp.graphics,6.37408,-10.74323,-7.463461
talk.politics.mideast,-6.2484117,11.433032,1.2230691
rec.sport.baseball,4.3272448,5.625946,-8.838694
talk.politics.mideast,-2.4311035,7.8808804,2.9115994
talk.politics.mideast,7.047896,-6.1356125,13.904285
rec.sport.baseball,4.0522857,5.3454876,-5.64245
sci.med,4.0844,-11.011377,6.389575
comp.graphics,9.783867,-0.10245618,-10.226648
