,x,y,z
rec.autos,5.8107247,7.5918975,-12.141604
comp.graphics,9.34136,3.0429752,1.3869358
sci.med,7.6263943,3.8461428,2.1654444
comp.graphics,10.361569,12.81303,2.0725744
rec.autos,-3.5614116,10.863455,-14.323897
comp.graphics,15.30409,3.4834812,-0.81802297
rec.sport.baseball,4.437634,-9.018518,1.4547635
rec.autos,-5.644326,4.3964834,-10.93398
sci.med,-11.121739,6.7983494,1.2329565
talk.politics.mideast,-11.464184,-4.2678957,11.2681265
rec.sport.baseball,-1.3961679,-15.320425,-5.3419566
rec.sport.baseball,3.0847025,-21.99812,-3.0306916
rec.sport.baseball,-1.6459471,-15.008233,-8.413545
sci.med,-4.566149,10.447734,3.384572
talk.politics.mideast,-19.730387,-5.5193353,0.8310017
rec.autos,-4.3142433,9.966626,-10.21955
rec.autos,5.820129,1.29446,-9.184261
talk.politics.mideast,-23.454035,-3.6774342,1.9622698
rec.autos,-10.710104,2.237969,-12.607804
rec.autos,-3.97582,-1.2559061,-14.631057
rec.autos,-1.4671848,6.550291,-13.478909
comp.graphics,10.222756,4.7396383,10.645091
rec.autos,-1.2014081,3.9508867,-10.894743
comp.graphics,8.93735,11.155891,7.878634
talk.politics.mideast,-16.712128,-4.9733353,-0.47767383
comp.graphics,13.370684,8.279776,6.21587
talk.politics.mideast,-5.8373203,-10.521454,8.62963
comp.graphics,3.8891857,-2.1111505,-0.33629233
rec.sport.baseball,-4.786238,-8.859235,-10.302441
sci.med,0.7858503,4.7488837,13.257233
comp.graphics,13.407867,-3.9585552,-11.508766
rec.sport.baseball,4.542501,-12.001783,2.920165
sci.med,-3.021618,4.490551,1.5081439
talk.politics.mideast,-22.047113,-4.8286977,2.7062955
rec.sport.baseball,-1.7115577,-16.56812,-7.065161
comp.graphics,18.311646,1.3594477,1.2483573
sci.med,0.91610277,6.251649,5.7982335
rec.sport.baseball,1.4461967,-16.989622,-11.704745
sci.med,-8.717358,11.831809,3.6668897
comp.graphics,8.358289,4.1302633,1.7077266
talk.politics.mideast,-12.7034855,-6.569881,12.690546
rec.autos,-5.3909283,9.391316,-17.443724
comp.graphics,17.114576,12.28687,10.940281
talk.politics.mideast,-4.53515,-3.509797,12.023348
rec.sport.baseball,5.8572607,-10.543225,4.955899
rec.sport.baseball,14.110418,5.4311104,-5.9094014
comp.graphics,17.305399,10.574355,6.979705
sci.med,-3.8098905,23.830141,-0.32980812
rec.sport.baseball,5.726884,-11.171684,-6.7909365
sci.med,-6.943129,8.385583,3.2462072
sci.med,-1.4286587,8.45339,8.73617
rec.sport.baseball,5.181971,-7.8507853,-9.463067
comp.graphics,10.154525,10.441556,2.2757285
sci.med,-3.8572195,7.7466164,2.846779
comp.graphics,16.123844,10.174869,4.799077
rec.autos,-3.60751,1.9359844,-7.7098484
talk.politics.mideast,-3.831011,-6.868996,-3.224615
rec.autos,1.9316138,14.438257,-11.981796
sci.med,-3.357529,10.624962,14.953853
rec.autos,-1.4805714,0.39538068,-6.4489326
sci.med,-2.473188,6.353212,9.569716
talk.politics.mideast,-9.341159,-5.638733,-4.242695
comp.graphics,11.094841,-1.2709237,14.328419
talk.politics.mideast,0.7870027,-2.7485626,3.628552
talk.politics.mideast,-2.0972269,-2.044521,4.4701343
rec.sport.baseball,10.540367,-1.0069823,-6.557282
talk.politics.mideast,2.237171,-7.290644,11.223654
sci.med,-8.673239,4.496144,1.0876147
rec.sport.baseball,1.0060045,-7.882944,4.234074
rec.sport.baseball,2.4831202,-3.8016477,3.1241064
