,x,y,z
rec.autos,-0.00068589475,-0.0072761546,-0.0018976161
comp.graphics,-0.0005118984,-0.007811824,-0.0022026193
sci.med,-0.0007373358,-0.0095622055,-0.0015569923
comp.graphics,-0.00073402026,-0.00750227,-0.002129501
rec.autos,-0.00062018447,-0.007841738,-0.0021247787
comp.graphics,-0.0007158789,-0.0077508655,-0.002120099
rec.sport.baseball,-0.00082361314,-0.007330459,-0.0018161512
rec.autos,-0.00065774383,-0.0074184323,-0.0019201997
sci.med,-0.0006486182,-0.0074232034,-0.0020171918
talk.politics.mideast,-0.00056676305,-0.005101192,-0.0016385777
rec.sport.baseball,-0.00067754625,-0.007596273,-0.001979532
rec.sport.baseball,-0.000679324,-0.008441111,-0.002177411
rec.sport.baseball,-0.0007116219,-0.008056192,-0.0021228918
sci.med,-0.0007221571,-0.007367392,-0.002131607
talk.politics.mideast,-0.0005993008,-0.004227861,-0.0013401626
rec.autos,-0.0006092156,-0.0077968915,-0.0021387993
rec.autos,-0.00014370953,-0.00783816,-0.0021581794
talk.politics.mideast,-0.0005690057,-0.0035919622,-0.0012379261
rec.autos,-0.0010153376,-0.006504464,-0.001917775
rec.autos,-0.0010320487,-0.006104934,-0.0022490378
rec.autos,-0.00060229487,-0.007975268,-0.0021209894
comp.graphics,-0.0006877488,-0.0075214575,-0.0022119062
rec.autos,-0.0007064169,-0.007725459,-0.002120407
comp.graphics,-0.00073935196,-0.007828358,-0.0020321903
talk.politics.mideast,-0.00058980164,-0.005117985,-0.0015889589
comp.graphics,-0.0007674878,-0.00790122,-0.0020633782
talk.politics.mideast,-0.000773817,-0.005950429,-0.001820296
comp.graphics,-0.00082768546,-0.007664304,-0.0020400921
rec.sport.baseball,-0.0008731561,-0.006428111,-0.001972712
sci.med,-0.0007010848,-0.0068814396,-0.0022888593
comp.graphics,-0.0007709061,-0.0069757937,-0.0020858073
rec.sport.baseball,-0.0007136427,-0.008140452,-0.0023283497
sci.med,-0.0007605677,-0.0075931204,-0.0019841774
talk.politics.mideast,-0.0005816655,-0.003980432,-0.0012922188
rec.sport.baseball,-0.0006985697,-0.007689137,-0.0020716505
comp.graphics,-0.0009124606,-0.007953531,-0.0017700411
sci.med,-0.0005749057,-0.00662095,-0.0021840534
rec.sport.baseball,-0.0006249589,-0.008663687,-0.002198602
sci.med,-0.000660984,-0.006785807,-0.0021366035
comp.graphics,-0.0007800972,-0.007611231,-0.002184944
talk.politics.mideast,-0.00058017543,-0.0049928417,-0.0016275775
rec.autos,-0.00062156,-0.007844367,-0.002135395
comp.graphics,-0.0007439655,-0.007234314,-0.002067587
talk.politics.mideast,-0.000370539,-0.006721364,-0.002123718
rec.sport.baseball,0.0013707583,-0.008181188,-0.001930215
rec.sport.baseball,-0.0015026426,-0.0075744446,-0.0018237957
comp.graphics,-0.0007976227,-0.008699412,-0.0010519694
sci.med,-0.0006570983,-0.006522029,-0.00204224
rec.sport.baseball,-0.0007100673,-0.008071409,-0.0021078167
sci.med,-0.0006705824,-0.0070907087,-0.0021629948
sci.med,-0.0006073966,-0.006983789,-0.0021030223
rec.sport.baseball,-0.0006788873,-0.0071889376,-0.0020505867
comp.graphics,-0.0007628974,-0.0072408384,-0.0020523383
sci.med,-0.00094939553,-0.00628814,-0.0019728066
comp.graphics,-0.00074013596,-0.0079162475,-0.0021365997
rec.autos,-0.0007369608,-0.007538158,-0.002041643
talk.politics.mideast,-0.0005401541,-0.007043902,-0.0019717452
rec.autos,-0.00069098425,-0.007547493,-0.0022775983
sci.med,-0.00047159154,-0.006909929,-0.0022696615
rec.autos,-0.00051119516,-0.0071801664,-0.0024054444
sci.med,-0.000606625,-0.0064538717,-0.0020922183
talk.politics.mideast,-0.0007167058,-0.005673482,-0.001738371
comp.graphics,-0.00061544904,-0.0071353926,-0.0021923035
talk.politics.mideast,-0.0008632382,-0.008197257,-0.0020080279
talk.politics.mideast,-0.00092488923,-0.0079299705,-0.0020724572
rec.sport.baseball,-0.00068002666,-0.007845438,-0.0020709229
talk.politics.mideast,-0.00060982077,-0.0060286475,-0.0018968658
sci.med,-0.0006697746,-0.0069392947,-0.002102727
rec.sport.baseball,-0.0006812763,-0.007293262,-0.001910722
rec.sport.baseball,-0.00092647737,-0.008226342,-0.0020349424
sci.med,-0.0006041335,-0.006891319,-0.0021868898
sci.med,-0.00062924775,-0.0071708825,-0.002154846
rec.sport.baseball,-0.0007658561,-0.007931371,-0.001958791
rec.sport.baseball,-0.0006912003,-0.008538295,-0.002148203
rec.autos,-0.0006541664,-0.0072620986,-0.002082165
rec.sport.baseball,-0.0008435163,-0.00749605,-0.0020631945
rec.sport.baseball,-0.0008495399,-0.008921186,-0.0018311109
talk.politics.mideast,-0.0006115225,-0.0051131095,-0.0015860754
sci.med,-0.0006431478,-0.00679352,-0.0021978398
rec.autos,-0.000586023,-0.007747002,-0.0019141692
comp.graphics,-0.0008122517,-0.0077518583,-0.0021274756
rec.sport.baseball,-0.00087366963,-0.008093564,-0.0015960402
comp.graphics,-0.0007795153,-0.007612803,-0.001969396
talk.politics.mideast,-0.0006822303,-0.0056660855,-0.0017759762
rec.sport.baseball,-0.0010746154,-0.00806349,-0.0020343615
talk.politics.mideast,-0.00058675284,-0.0050904574,-0.0016440746
talk.politics.mideast,-0.00089444383,-0.00787881,-0.0019100558
rec.sport.baseball,-0.00024841004,-0.00800428,-0.0020067352
sci.med,-0.0006937706,-0.0068381624,-0.002034985
comp.graphics,-0.0011700976,-0.005738693,-0.0021698456
sci.med,-0.0007323883,-0.006661587,-0.002149973
sci.med,-0.0006895612,-0.0065794624,-0.002220801
talk.politics.mideast,-0.0006695287,-0.007169489,-0.0018528978
rec.sport.baseball,-0.00067688804,-0.007977639,-0.0020834687
rec.sport.baseball,-0.0009073753,-0.008037578,-0.0019869083
rec.sport.baseball,-0.00070767046,-0.008136344,-0.0021273426
comp.graphics,-0.00079371245,-0.006943569,-0.0019614145
sci.med,-0.0007325354,-0.0071501015,-0.0022205503
rec.sport.baseball,-0.0008823584,-0.0075443103,-0.0020216
talk.politics.mideast,-0.0007257929,-0.007408469,-0.0017553736
sci.med,-0.0006670525,-0.007043102,-0.002118822
rec.sport.baseball,-0.0016298972,-0.008113135,-0.0012739542
comp.graphics,-0.00068991806,-0.0074054943,-0.0022239357
talk.politics.mideast,-0.00061419205,-0.0042809374,-0.001322411
comp.graphics,-0.00071666786,-0.007081938,-0.002147384
sci.med,-0.0006007404,-0.006902303,-0.0021779826
talk.politics.mideast,-0.00042864005,-0.0064374525,-0.0020283833
sci.med,-0.0006618873,-0.0069265845,-0.00219829
rec.autos,-0.0008876703,-0.0073111295,-0.00211441
comp.graphics,-0.0006775658,-0.007769228,-0.0020922874
rec.autos,-0.00065124733,-0.006962066,-0.0020606504
sci.med,-0.00087617047,-0.0069134547,-0.0028431346
sci.med,-0.0007988789,-0.006588995,-0.00151692
rec.autos,-0.0005835411,-0.0077434615,-0.0021255028
rec.sport.baseball,-0.00075716974,-0.007826296,-0.0019151527
talk.politics.mideast,-0.0006514954,-0.005563386,-0.0017174912
sci.med,-0.0006406164,-0.007129148,-0.0020490151
rec.autos,-0.0010848297,-0.008059722,-0.0019222302
rec.autos,-0.0006591198,-0.007470432,-0.002095015
comp.graphics,-0.0013271142,-0.006627824,-0.0020572832
talk.politics.mideast,-0.00086553476,-0.006395689,-0.0017420091
talk.politics.mideast,-0.0006465112,-0.005489134,-0.0018132653
rec.sport.baseball,-0.0007338468,-0.008034355,-0.0020438703
sci.med,-0.00013100472,-0.0069214595,-0.0025935376
rec.sport.baseball,-0.00045434735,-0.008251197,-0.0023596478
rec.autos,-0.00086364616,-0.008034194,-0.0019973435
sci.med,-0.00094278494,-0.0069332756,-0.002064952
talk.politics.mideast,-0.0005901003,-0.0039612637,-0.0012875799
sci.med,-0.0007011807,-0.0069004213,-0.0020967068
comp.graphics,-0.0007797751,-0.0079079615,-0.0021513333
talk.politics.mideast,-0.00059801154,-0.0054481286,-0.0017290862
talk.politics.mideast,-0.0005843856,-0.0052209287,-0.0016573517
rec.sport.baseball,-0.00066361594,-0.008167238,-0.0021306335
comp.graphics,-0.0007453804,-0.007712742,-0.0021455754
sci.med,-0.00057363295,-0.006857911,-0.0021059627
rec.autos,-0.00063838233,-0.007770614,-0.002211273
comp.graphics,-0.0007263458,-0.0075626294,-0.0022138418
rec.autos,-0.0006494572,-0.0076006944,-0.0021549389
talk.politics.mideast,-0.0006778825,-0.0060164174,-0.001871489
rec.sport.baseball,-0.0007055062,-0.008067392,-0.002071916
rec.sport.baseball,-0.0008222463,-0.0075740037,-0.002122579
rec.sport.baseball,-0.00087583833,-0.008130465,-0.001992188
rec.autos,-0.00052595895,-0.0077888863,-0.0020233192
comp.graphics,-0.0007102127,-0.0071671186,-0.0021297834
talk.politics.mideast,-0.0005987212,-0.005884954,-0.0017821355
talk.politics.mideast,-0.00068108,-0.005622794,-0.001725566
rec.autos,-0.0007948044,-0.0078519,-0.0020493697
comp.graphics,-0.00075639086,-0.0071022077,-0.0021737623
comp.graphics,-0.00071822596,-0.0075480486,-0.0021086056
talk.politics.mideast,-0.00059209805,-0.0057528806,-0.0016748991
comp.graphics,-0.0007434895,-0.007678432,-0.0022000936
rec.sport.baseball,-0.0006756883,-0.007981986,-0.0021035145
rec.autos,-0.0008063523,-0.0077633765,-0.0018220665
rec.autos,-0.0006354579,-0.007859186,-0.0023080984
rec.autos,-0.00069203856,-0.007469723,-0.0020444586
rec.autos,-0.00088343373,-0.006858056,-0.0021103215
sci.med,-0.0005942057,-0.0069286395,-0.0021814567
rec.autos,-0.0006617347,-0.0065672523,-0.0019719282
sci.med,-0.0007622305,-0.005906022,-0.0025223352
rec.autos,-0.0006246194,-0.0074578286,-0.002050762
rec.sport.baseball,-0.001449976,-0.008336527,-0.0016438814
sci.med,-0.00072775956,-0.0071677337,-0.0019175396
rec.autos,0.00012928371,-0.005770632,-0.00266962
sci.med,-0.00093670725,-0.0086883865,-0.0021702806
comp.graphics,-0.00066156796,-0.0071503175,-0.0021420133
comp.graphics,-0.0012805779,-0.008246352,-0.0018036955
talk.politics.mideast,-0.000565347,-0.0044381227,-0.0015249671
sci.med,-0.00059034483,-0.0072242054,-0.0021204094
rec.sport.baseball,0.0031444072,-0.0076230513,-0.004836821
comp.graphics,-0.0011607327,-0.007417948,-0.001969678
talk.politics.mideast,-0.0005926524,-0.0042101745,-0.0013861803
rec.autos,-0.00061495154,-0.0076956684,-0.0021270327
comp.graphics,-0.001217692,-0.0064660483,-0.0020168228
comp.graphics,-0.0007317009,-0.008063439,-0.0020809886
sci.med,-0.00067662855,-0.006893767,-0.0020955652
rec.sport.baseball,-0.0006680062,-0.008451277,-0.0021815803
rec.sport.baseball,-0.000662225,-0.00857198,-0.0021334484
rec.sport.baseball,-0.0006634034,-0.008241144,-0.0022041907
rec.sport.baseball,-0.0007383471,-0.007742971,-0.0021046982
rec.sport.baseball,-0.0006956709,-0.008211906,-0.0020813558
talk.politics.mideast,-0.0006197195,-0.0058045182,-0.0017614808
rec.autos,-0.00078129186,-0.007659613,-0.002069859
rec.autos,-0.0005853936,-0.0073904567,-0.002149931
talk.politics.mideast,-0.0006387242,-0.005654798,-0.0017218778
talk.politics.mideast,-0.0006248945,-0.00557891,-0.0017700973
comp.graphics,-0.0014648011,-0.019568818,-0.0015688264
rec.autos,-0.00076290895,-0.007626546,-0.00202722
comp.graphics,-0.0007210759,-0.008032186,-0.0022119877
sci.med,-0.0006077604,-0.0071387384,-0.0020963638
comp.graphics,-0.00072881865,-0.007926167,-0.0021250376
comp.graphics,-0.00075218873,-0.007842498,-0.0021365564
rec.sport.baseball,-0.0013284194,-0.008035485,-0.0019276999
rec.autos,-0.00074031274,-0.0072666574,-0.0021826725
comp.graphics,-0.0007440188,-0.007806795,-0.0022469156
rec.sport.baseball,-0.00062421657,-0.008355418,-0.0021603736
sci.med,-0.0005658517,-0.0068505364,-0.0022459836
rec.autos,-0.0005762544,-0.008090916,-0.0020665538
rec.sport.baseball,-0.0006520157,-0.008262126,-0.0021423744
comp.graphics,-0.0006435915,-0.006076775,-0.0029953471
talk.politics.mideast,-0.00097314036,-0.0062134024,-0.0017073891
sci.med,-0.0005984138,-0.0070274738,-0.0021819165
rec.sport.baseball,-0.00066459907,-0.008480154,-0.0021486299
rec.autos,-0.00049707846,-0.0073950607,-0.0022098944
rec.autos,-0.0007333607,-0.0065365923,-0.0018663012
rec.autos,-0.0007026278,-0.0070415772,-0.0020941629
talk.politics.mideast,-0.0006190548,-0.0053081997,-0.0015760313
rec.sport.baseball,-0.000651277,-0.00868993,-0.002169139
rec.autos,-0.00058148213,-0.008078762,-0.0021726296
sci.med,-0.0007845271,-0.007058337,-0.002110127
comp.graphics,-0.00068462413,-0.007237904,-0.002363631
rec.sport.baseball,-0.0007647087,-0.0077923425,-0.0020892052
comp.graphics,-0.0006056577,-0.0070181927,-0.002205512
rec.sport.baseball,-0.00069150893,-0.00795669,-0.0020832182
talk.politics.mideast,-0.0006177863,-0.004318543,-0.0014020599
sci.med,-0.00061242527,-0.006481273,-0.0023298054
rec.autos,-0.00058181514,-0.007910126,-0.0020180836
rec.autos,-0.0009138987,-0.008005135,-0.002075027
rec.autos,-0.00061355816,-0.007532022,-0.0019673498
sci.med,-0.0020019924,-0.0076578627,-0.0019270321
sci.med,-0.0005753507,-0.006825001,-0.0022393316
rec.autos,-0.00062494795,-0.0069873254,-0.0020172028
talk.politics.mideast,-0.0006550066,-0.0056877965,-0.0018364892
talk.politics.mideast,-0.0005834791,-0.0037847091,-0.0012543765
comp.graphics,-0.00047412695,-0.007387086,-0.002129058
sci.med,-0.00070755894,-0.0065556555,-0.0020989568
sci.med,-0.00058001274,-0.0069755134,-0.0022727854
talk.politics.mideast,-0.0006185834,-0.005083185,-0.0015701875
talk.politics.mideast,-0.0007069957,-0.0069085155,-0.0019597858
sci.med,-0.0006474292,-0.0065487283,-0.0021756378
sci.med,-0.00076966564,-0.006886874,-0.0020062653
rec.autos,-0.00038367964,-0.008032614,-0.0020229656
rec.autos,-0.0005587764,-0.007847973,-0.0021362873
talk.politics.mideast,-0.0006275709,-0.0054379916,-0.0017345769
comp.graphics,-0.0006134831,-0.0074916207,-0.0022009104
talk.politics.mideast,-0.00076259556,-0.0055608265,-0.0017512041
talk.politics.mideast,-0.00062565383,-0.0053051035,-0.001636251
talk.politics.mideast,-0.0005866304,-0.0037892833,-0.0012268497
talk.politics.mideast,-0.0006141871,-0.0057373834,-0.0017576719
rec.autos,-0.0006208562,-0.0076788682,-0.002319095
talk.politics.mideast,-0.0006174753,-0.00552647,-0.0016931411
rec.autos,-0.000657944,-0.007173178,-0.0020533092
talk.politics.mideast,-0.00057252677,-0.005398642,-0.0016068261
rec.sport.baseball,-0.00062587333,-0.008310527,-0.002200099
rec.autos,-0.00074349856,-0.009103103,-0.0023671526
talk.politics.mideast,-0.00060245855,-0.004477564,-0.0014415368
rec.sport.baseball,-0.00092403253,-0.0077380096,-0.0016058017
talk.politics.mideast,-0.0010813324,-0.007996397,-0.0018248919
talk.politics.mideast,-0.0014956107,-0.005624395,-0.0017868596
sci.med,-0.00067183876,-0.006585554,-0.0019315192
rec.sport.baseball,-0.0011443747,-0.0075788437,-0.001775635
rec.sport.baseball,-0.00082753995,-0.007311029,-0.002106789
sci.med,-0.00059274625,-0.00703149,-0.0020193036
rec.autos,-0.00065948645,-0.008007344,-0.0020501795
rec.autos,-0.00057491637,-0.00780753,-0.0021037578
rec.sport.baseball,-0.0006936451,-0.007990045,-0.002180177
rec.sport.baseball,-0.0006633283,-0.008460181,-0.0021546204
sci.med,-0.0006485913,-0.00679846,-0.0021494317
rec.autos,-0.0005706604,-0.0077554686,-0.0022128865
talk.politics.mideast,-0.0005902865,-0.0043217214,-0.0013911965
rec.sport.baseball,-0.00073471817,-0.007317933,-0.0020362583
talk.politics.mideast,-0.0006126941,-0.006135784,-0.001918017
sci.med,-0.00081561337,-0.006761906,-0.0022693498
rec.autos,-0.000696174,-0.007359934,-0.0020813046
comp.graphics,-0.00077330443,-0.0075901053,-0.002180878
rec.autos,-0.00061884377,-0.006885832,-0.0019556677
comp.graphics,-0.0006208947,-0.007013346,-0.002094987
rec.autos,-0.00065962115,-0.0075831036,-0.0023436295
sci.med,-0.0007707141,-0.0068986807,-0.0021155782
sci.med,-0.00067859975,-0.0066498388,-0.0019778667
rec.autos,-0.0011438366,-0.006090518,-0.002066742
rec.sport.baseball,-0.0008066904,-0.0074505485,-0.0021131716
comp.graphics,-0.0007451642,-0.0074557243,-0.0021400615
rec.autos,-0.0008216121,-0.007308712,-0.0020185614
talk.politics.mideast,-0.00058768375,-0.0040772967,-0.0013538186
comp.graphics,-0.0008177017,-0.0074348524,-0.002186446
talk.politics.mideast,-0.0007126472,-0.006276421,-0.0019021594
rec.autos,-0.0006125747,-0.007030351,-0.002172962
talk.politics.mideast,-0.00081801024,-0.005388653,-0.0016584621
rec.autos,-0.0006819118,-0.007444158,-0.0020971952
rec.autos,-0.0005695439,-0.00744123,-0.0021718726
rec.sport.baseball,-0.00070585805,-0.008102652,-0.00213671
comp.graphics,-0.00087206496,-0.0074350503,-0.0019616128
talk.politics.mideast,-0.0006214131,-0.005462278,-0.0017409719
sci.med,-0.0008140111,-0.007267936,-0.0017696401
sci.med,-0.00064414344,-0.006802954,-0.0022004002
sci.med,-0.0006807711,-0.0066509377,-0.0022382194
comp.graphics,-0.00073722866,-0.006487974,-0.0020762691
rec.autos,-0.0005259579,-0.0073814476,-0.0020402079
rec.autos,-0.000625264,-0.0074021886,-0.0021250409
talk.politics.mideast,-0.00066982536,-0.0047887834,-0.0014926792
comp.graphics,-0.0006886382,-0.007239818,-0.0021012297
rec.sport.baseball,-0.00064918114,-0.006943321,-0.0019660443
rec.autos,-0.00058259757,-0.007707023,-0.0021372184
sci.med,-0.00059516565,-0.007096824,-0.002189361
rec.autos,-0.00067275803,-0.0076422486,-0.0022122366
rec.autos,-0.00048594995,-0.007733204,-0.0020112535
comp.graphics,-0.0006802409,-0.0073874523,-0.002526931
sci.med,-0.0006885423,-0.0070441067,-0.0021251761
rec.autos,-0.00064304925,-0.007811696,-0.002100905
rec.autos,-0.0005497358,-0.0070814257,-0.0019581777
talk.politics.mideast,-0.000582906,-0.005227429,-0.0016404724
comp.graphics,-0.00078390073,-0.0075886897,-0.0021607135
rec.sport.baseball,-0.0006662247,-0.0075131594,-0.0019969712
rec.autos,-0.0006634178,-0.00678822,-0.0019570913
talk.politics.mideast,-0.00083448086,-0.0065592905,-0.0021470701
