,x,y,z
rec.autos,0.35328606,-7.622747,1.2973456
comp.graphics,3.7731311,5.256239,-4.0741534
sci.med,4.6054373,-7.8767924,3.5540257
comp.graphics,-0.28763035,2.3222406,-5.6608243
rec.autos,-5.7576003,13.374125,-3.6619124
comp.graphics,-5.1388626,12.634376,-3.277138
rec.sport.baseball,5.540364,-2.069753,5.934183
rec.autos,-1.2437155,-5.317221,2.8734457
sci.med,0.91849893,-3.8965275,-4.20437
talk.politics.mideast,-2.9801793,6.555196,0.2916134
rec.sport.baseball,-0.027425656,-1.2760303,2.2929027
rec.sport.baseball,7.857353,0.54658014,2.9764733
rec.sport.baseball,4.9490666,-0.53213286,0.9441459
sci.med,-2.5372207,-0.29301304,-1.9714166
talk.politics.mideast,-9.741576,2.44772,2.6586833
rec.autos,-4.9923244,-5.8969,-0.78492254
rec.autos,4.219407,-5.701182,5.2998853
talk.politics.mideast,-9.966997,2.4085512,2.5113301
rec.autos,-1.3469933,1.4976149,0.105198264
rec.autos,-0.36043894,4.430915,-3.0991163
rec.autos,-0.52037656,-6.704696,-0.9691917
comp.graphics,-5.6840367,1.6008917,6.6528435
rec.autos,-3.6412165,-6.1212482,0.6785615
comp.graphics,1.7819299,3.3742716,-7.3420744
talk.politics.mideast,-9.11394,2.159597,3.1796362
comp.graphics,5.9900317,-9.32423,0.76629114
talk.politics.mideast,-6.2510047,-0.7798055,-2.3904848
comp.graphics,2.8668334,-7.147634,2.8888953
rec.sport.baseball,1.9561086,5.310934,0.5662503
sci.med,-0.15216304,0.287809,-9.38893
comp.graphics,-1.361097,-0.32741594,3.3587875
rec.sport.baseball,7.098682,-3.552383,3.6742644
sci.med,-1.8078375,-1.8042846,-3.404098
talk.politics.mideast,-9.511753,2.1874626,1.7864076
rec.sport.baseball,0.05948994,7.472166,2.8735151
comp.graphics,2.673278,-7.087136,2.9348223
sci.med,-0.010594346,0.14200775,-7.485286
rec.sport.baseball,-3.6393673,12.354955,0.12428486
sci.med,-3.3025599,-1.1512034,-2.0656598
comp.graphics,3.6302023,-10.009173,-2.4730847
talk.politics.mideast,-6.355869,2.0829117,-2.0676088
rec.autos,-0.14100647,6.990665,-1.2330338
comp.graphics,1.721533,5.8587327,-6.551124
talk.politics.mideast,-5.3513513,5.027327,1.7229084
rec.sport.baseball,3.3034456,6.58319,4.1266036
rec.sport.baseball,-0.15752651,-10.683204,4.470913
comp.graphics,2.9250886,5.8627315,-5.1706424
sci.med,-6.7063227,9.273544,-3.5959406
rec.sport.baseball,-0.06463713,5.323592,2.7682354
sci.med,0.4295105,-1.5898001,-5.2175293
sci.med,-2.2637308,9.725177,1.6974372
rec.sport.baseball,1.9046748,2.1130056,4.4657254
comp.graphics,0.17544453,3.7984574,-6.4094615
sci.med,-4.188382,-1.7317764,2.1750674
comp.graphics,-5.118356,10.067724,-4.499059
rec.autos,-3.3136137,-7.369189,2.9642792
talk.politics.mideast,-1.4726553,3.2369041,5.1731844
rec.autos,-1.3240836,-4.1719556,-0.53462756
sci.med,-1.2593062,-2.3685017,-6.81839
rec.autos,-0.5289835,-6.073936,2.5545013
sci.med,2.190466,2.9102361,-2.3052263
talk.politics.mideast,-4.020192,0.5406014,1.105044
comp.graphics,-1.7640651,7.7286983,-1.0911424
talk.politics.mideast,3.2207005,-4.5791917,7.4329786
talk.politics.mideast,2.9789746,-4.8407903,6.444892
rec.sport.baseball,2.3578732,-5.4352407,3.4420748
