,x,y,z
rec.autos,0.085624516,-0.030019552,-0.0486976
comp.graphics,0.05951094,-0.00859787,-0.015374606
sci.med,0.07062244,-0.017905984,-0.032415677
comp.graphics,0.052151397,-0.00030148742,-0.002259892
rec.autos,0.07487663,-0.018548273,-0.029762091
comp.graphics,0.06667114,-0.0027837174,-0.0044333604
rec.sport.baseball,0.12438778,-0.03821899,-0.068371944
rec.autos,0.0483666,-0.0077693,-0.0142134195
sci.med,-0.018939812,0.012639334,0.015716584
talk.politics.mideast,-0.5151803,0.17095755,0.22736888
rec.sport.baseball,0.1311151,-0.07241782,-0.11082237
rec.sport.baseball,0.37218416,-0.1856292,-0.27115902
rec.sport.baseball,0.3089868,-0.15531333,-0.22774298
sci.med,-0.0064782244,0.010710937,0.010184298
talk.politics.mideast,-0.722218,0.23785542,0.31710324
rec.autos,0.08679986,-0.018743128,-0.02795738
rec.autos,0.068532534,-0.030035205,-0.050778072
talk.politics.mideast,-0.80267596,0.26424387,0.35277098
rec.autos,-0.14671938,0.051054787,0.06456259
rec.autos,0.05602809,-0.010566337,-0.017592657
rec.autos,0.06788557,-0.017541168,-0.028418358
comp.graphics,0.004870395,0.024928616,0.038785756
rec.autos,0.06528794,-0.01281063,-0.020917468
comp.graphics,0.08077607,-0.0053850957,-0.0077098333
talk.politics.mideast,-0.5367194,0.178085,0.23676962
comp.graphics,0.07174276,-0.0054216143,-0.0091812285
talk.politics.mideast,-0.23824236,0.08094182,0.105758965
comp.graphics,0.07559908,-0.016722532,-0.03103651
rec.sport.baseball,0.08212761,-0.031430896,-0.05084793
sci.med,-0.048375063,0.02802042,0.040895678
comp.graphics,0.020485345,-0.001804987,-0.005815231
rec.sport.baseball,0.14925015,-0.068463914,-0.10459162
sci.med,0.110888444,-0.045667846,-0.07077103
talk.politics.mideast,-0.78263295,0.25739673,0.34341666
rec.sport.baseball,0.24395078,-0.12378725,-0.18323427
comp.graphics,0.08746417,-0.019713802,-0.03763534
sci.med,-0.033331137,0.023685182,0.034053292
rec.sport.baseball,0.4575101,-0.23369971,-0.33865124
sci.med,-0.04796704,0.029910859,0.043636527
comp.graphics,0.058051474,-0.00550182,-0.010343073
talk.politics.mideast,-0.5845646,0.19426875,0.2591853
rec.autos,0.0860224,-0.020324452,-0.030811712
comp.graphics,0.055332538,-0.004273571,-0.00848523
talk.politics.mideast,-0.22111101,0.075114876,0.09696398
rec.sport.baseball,0.1151134,-0.04999532,-0.07839612
rec.sport.baseball,0.079690896,-0.023329452,-0.041641716
comp.graphics,0.04948206,-0.009683997,-0.01849079
sci.med,-0.012135776,0.012568862,0.01412197
rec.sport.baseball,0.30250362,-0.14975499,-0.22016996
sci.med,-0.02522178,0.018210193,0.024835853
sci.med,-0.06268546,0.032650955,0.047328964
rec.sport.baseball,0.03222413,-0.02211914,-0.037747208
comp.graphics,0.077387944,-0.011681016,-0.019853765
sci.med,-0.07849714,0.031063583,0.037380543
comp.graphics,0.083931744,-0.009075617,-0.013898313
rec.autos,0.07125466,-0.019604709,-0.03256812
talk.politics.mideast,-0.11236251,0.03656773,0.043619525
rec.autos,0.05575348,-0.0118263755,-0.01990353
sci.med,-0.058990184,0.034784373,0.052240834
rec.autos,0.07319631,-0.023134755,-0.037236895
sci.med,-0.04586954,0.02533202,0.03510075
talk.politics.mideast,-0.36966765,0.12415118,0.1641175
comp.graphics,-0.040025923,0.02562325,0.036898073
talk.politics.mideast,0.119918644,-0.02687611,-0.059162457
talk.politics.mideast,0.7037479,-0.04284585,-0.2980539
rec.sport.baseball,0.031394213,-0.012280954,-0.024518503
talk.politics.mideast,-0.3481549,0.11821825,0.15712057
sci.med,-0.048034184,0.024863813,0.03400216
rec.sport.baseball,0.054808352,-0.018675111,-0.032675933
rec.sport.baseball,0.20039088,-0.03784918,-0.09679206
sci.med,-0.051329732,0.030684207,0.04490539
sci.med,0.02359761,-0.0024428663,-0.0050042863
rec.sport.baseball,0.27442876,-0.13344179,-0.19696794
rec.sport.baseball,0.3981613,-0.20183082,-0.29381028
rec.autos,-0.0055333506,0.0090296,0.009004106
rec.sport.baseball,0.24001709,-0.11478732,-0.17031541
rec.sport.baseball,0.15213183,-0.045739856,-0.0842352
talk.politics.mideast,-0.5732497,0.18902567,0.25113285
sci.med,-0.02243685,0.01762891,0.023864342
rec.autos,0.03587579,-0.0073289583,-0.015071038
comp.graphics,0.070043124,-0.0051176585,-0.0094938055
rec.sport.baseball,0.068076134,-0.019295394,-0.03393881
comp.graphics,0.069509655,-0.008462791,-0.015279897
talk.politics.mideast,-0.42186332,0.14165664,0.1879602
rec.sport.baseball,0.1569682,-0.0590582,-0.096712284
talk.politics.mideast,-0.5730902,0.19049269,0.2540645
talk.politics.mideast,0.11734811,-0.032015704,-0.06301841
rec.sport.baseball,0.19621126,-0.09183942,-0.1382096
sci.med,-0.015632965,0.01374859,0.017263759
comp.graphics,0.06104404,-0.011599924,-0.020736106
sci.med,-0.007636075,0.009822039,0.011320974
sci.med,-0.08472051,0.03936921,0.055278152
talk.politics.mideast,-0.04613235,0.019777907,0.016966026
rec.sport.baseball,0.3038965,-0.14990306,-0.22049966
rec.sport.baseball,0.13806602,-0.034009285,-0.067482755
rec.sport.baseball,0.31350458,-0.1557476,-0.22877404
comp.graphics,0.0677843,-0.0072303787,-0.012663884
sci.med,-0.0015427399,0.01576743,0.022751387
rec.sport.baseball,0.21467629,-0.101376235,-0.15171617
talk.politics.mideast,0.004873311,0.008984058,-0.0041941223
sci.med,-0.021630643,0.01565744,0.021196775
rec.sport.baseball,0.069455825,-0.023030875,-0.039153084
comp.graphics,0.053460266,0.0035655843,0.0056502502
talk.politics.mideast,-0.7348344,0.24213012,0.3228927
comp.graphics,0.0325453,0.0011937416,-0.0016854629
sci.med,-0.0434125,0.023930816,0.034467265
talk.politics.mideast,-0.18337531,0.06267292,0.08017683
sci.med,-0.03538827,0.024772216,0.03564098
rec.autos,0.079909235,-0.020414468,-0.03625995
comp.graphics,0.07155321,-0.008851588,-0.015580355
rec.autos,-0.016161803,0.0069897696,0.006552219
sci.med,-0.0065004025,0.01043814,0.012927581
sci.med,-0.08045332,0.031326015,0.03904737
rec.autos,0.05669567,-0.010691654,-0.01651097
rec.sport.baseball,0.0231284,-0.005539724,-0.0141720725
talk.politics.mideast,-0.39209503,0.13106167,0.17343147
sci.med,0.033830494,-0.001238567,-0.0031247751
rec.autos,0.09828718,-0.02819823,-0.051513903
rec.autos,0.0769537,-0.017932747,-0.0285352
comp.graphics,0.038103215,-0.0044137845,-0.011076114
talk.politics.mideast,-0.12157715,0.041315194,0.050319746
talk.politics.mideast,-0.36485085,0.12229225,0.16123168
rec.sport.baseball,0.25916147,-0.12578627,-0.18641952
sci.med,0.009192609,0.003908873,0.0026884202
rec.sport.baseball,0.08523743,-0.030139655,-0.04884871
rec.autos,0.149544,-0.032857213,-0.07415021
sci.med,0.04976822,-0.011342252,-0.021230446
talk.politics.mideast,-0.76766896,0.25266376,0.33714274
sci.med,-0.03221739,0.019438129,0.026096182
comp.graphics,0.07709007,-0.0052459445,-0.007932353
talk.politics.mideast,-0.4448822,0.14789987,0.19652879
talk.politics.mideast,-0.49845773,0.16599971,0.22087379
rec.sport.baseball,0.35751137,-0.1782886,-0.2607391
comp.graphics,0.06869929,-0.006300605,-0.010304666
sci.med,-0.018833678,0.01154538,0.0144571755
rec.autos,0.07171081,-0.013293846,-0.02148163
comp.graphics,0.073198736,-0.009811743,-0.016763948
rec.autos,0.06711753,-0.013766052,-0.022529759
talk.politics.mideast,-0.22576958,0.076436415,0.099583946
rec.sport.baseball,0.26030856,-0.12662882,-0.18710591
rec.sport.baseball,0.25685412,-0.12570137,-0.18577114
rec.sport.baseball,0.15469162,-0.05964125,-0.09630494
rec.autos,0.07932838,-0.026568295,-0.04197661
comp.graphics,0.016365713,0.009777559,0.012526959
talk.politics.mideast,-0.36047134,0.1213246,0.15995657
talk.politics.mideast,-0.39108595,0.13076742,0.17280023
rec.autos,0.08876998,-0.030075982,-0.048437655
comp.graphics,0.04175994,0.001365837,0.0008900772
comp.graphics,0.06811647,-0.0060530636,-0.010222537
talk.politics.mideast,-0.7194492,0.23568489,0.3135896
comp.graphics,0.06620169,-0.0015703979,-0.0021850867
rec.sport.baseball,0.28573704,-0.14125961,-0.20761688
rec.autos,0.05423486,-0.016692627,-0.029725516
rec.autos,0.068870045,-0.016452845,-0.027417306
rec.autos,0.070621304,-0.017344369,-0.027758095
rec.autos,0.05115393,-0.008314629,-0.014248442
sci.med,-0.050131835,0.031027613,0.045936782
rec.autos,-0.15723322,0.049022287,0.06146544
sci.med,0.050984815,-0.011400268,-0.020027122
rec.autos,0.01850361,-2.1043517e-05,-0.0031326956
rec.sport.baseball,0.1190421,-0.0385723,-0.06767424
sci.med,0.014369502,-0.002638524,-0.009080381
rec.autos,0.065741725,-0.01847155,-0.031970795
sci.med,0.05766249,-0.013253972,-0.025972126
comp.graphics,0.05307909,-0.0055428147,-0.011330121
