,x,y,z
rec.autos,-7.992144,-28.338259,-4.5709453
comp.graphics,-6.9853187,-5.7985663,17.512436
sci.med,-27.885714,-11.870415,-20.522043
comp.graphics,-0.67034674,16.064112,39.361027
rec.autos,-1.1752982,-36.283276,1.2490764
comp.graphics,2.0436673,-0.24213988,29.344606
rec.sport.baseball,26.110952,-5.1180787,4.120039
rec.autos,10.962223,-29.761667,20.06806
sci.med,-2.8240027,5.8506575,-33.343204
talk.politics.mideast,-9.923862,40.409584,12.803042
rec.sport.baseball,12.170393,-7.249367,-23.983665
rec.sport.baseball,10.746087,-36.278584,-14.521181
rec.sport.baseball,31.92472,-25.509186,-20.179527
sci.med,3.1841204,9.402226,-20.185755
talk.politics.mideast,-1.4468641,41.69626,-9.752455
rec.autos,-6.9515343,-36.69572,23.719875
rec.autos,19.299688,3.5684466,-18.763874
talk.politics.mideast,-7.292113,46.27746,-11.261323
rec.autos,18.978027,28.43614,-6.240505
rec.autos,-16.035723,-25.119474,18.75198
rec.autos,-1.1220044,-30.806507,6.7661242
comp.graphics,-23.196396,14.376911,16.337442
rec.autos,8.626012,-21.381973,22.28227
comp.graphics,-10.085896,11.017062,36.223797
talk.politics.mideast,-0.7311856,37.453053,-5.1374187
comp.graphics,-7.498709,-2.832419,30.082565
talk.politics.mideast,7.4415936,21.990137,-1.7498567
comp.graphics,19.5031,-6.4034142,17.013966
rec.sport.baseball,5.800627,-5.3446364,-8.052581
sci.med,-19.779562,9.616017,-15.721198
comp.graphics,12.860093,-1.0484693,-38.54048
rec.sport.baseball,10.061724,-6.5100427,-9.607137
sci.med,5.955619,12.740666,-24.02962
talk.politics.mideast,0.5667232,42.045235,-16.37528
rec.sport.baseball,17.969166,0.1155446,-27.960735
comp.graphics,13.251351,-2.0806782,9.087217
sci.med,-13.594378,7.3298855,-19.521566
rec.sport.baseball,12.660989,-41.03397,-5.3687224
sci.med,-11.255443,26.68311,-28.4566
comp.graphics,-2.0452318,8.240948,23.054976
talk.politics.mideast,-12.700764,21.62375,23.789248
rec.autos,-9.652146,-39.74148,3.7345722
comp.graphics,-24.968975,-9.016566,22.044785
talk.politics.mideast,-9.96924,38.66541,5.045928
rec.sport.baseball,13.463325,-6.938231,-4.2088003
rec.sport.baseball,21.020512,-7.1853366,6.771757
comp.graphics,-0.5768347,-1.824631,2.9198933
sci.med,2.479811,9.889496,-8.020776
rec.sport.baseball,11.858412,-19.97693,-20.181868
sci.med,-10.729661,14.87839,-25.663513
sci.med,-17.354677,5.9843645,-24.01266
rec.sport.baseball,-3.391162,-21.648415,-12.276806
comp.graphics,-9.022916,-14.374033,34.633175
sci.med,0.9439638,7.033425,-2.8338668
comp.graphics,-9.534305,-8.387107,33.597805
rec.autos,6.5034666,-21.629608,8.606595
talk.politics.mideast,15.205204,1.9717768,-18.289059
rec.autos,-15.635169,-19.918217,4.113555
sci.med,-24.909807,8.378596,-13.548995
rec.autos,-1.3180553,-8.861713,4.014701
sci.med,-17.631584,9.28871,-9.112757
talk.politics.mideast,-15.393084,29.464342,2.2693343
comp.graphics,-33.79363,1.0368584,5.119328
talk.politics.mideast,21.745644,5.7500553,4.3086114
talk.politics.mideast,35.67833,6.197013,11.531671
rec.sport.baseball,-0.79757375,-11.596813,-9.80899
talk.politics.mideast,-22.268068,24.035114,-1.6527892
sci.med,-34.41928,2.3685002,-1.5812112
rec.sport.baseball,-3.5496545,-8.267411,-7.455253
rec.sport.baseball,30.155888,-1.4718992,4.735036
sci.med,-15.43026,17.05596,-9.014996
sci.med,-14.225095,-7.2482305,-29.943375
rec.sport.baseball,3.6863415,-25.048887,-14.909869
rec.sport.baseball,22.589863,-31.810251,-21.010166
rec.autos,14.088642,-25.06751,26.185785
rec.sport.baseball,12.216952,-19.304897,-24.519665
rec.sport.baseball,28.493662,-2.3090818,0.7660292
talk.politics.mideast,5.4505563,41.29474,8.307016
sci.med,-3.9600139,14.718387,-15.110877
rec.autos,4.4583893,4.290522,-12.737146
comp.graphics,-11.615939,3.8149521,26.618942
rec.sport.baseball,3.2006178,-13.077384,10.2260275
comp.graphics,9.875828,-2.8184595,23.261019
talk.politics.mideast,2.5904753,24.352991,12.248196
rec.sport.baseball,24.455557,-16.442255,2.5993369
talk.politics.mideast,-11.996371,23.344353,21.22643
talk.politics.mideast,28.267815,-3.7809262,6.69407
rec.sport.baseball,11.348168,-10.039088,-14.301572
sci.med,-7.9538727,9.613849,-4.796715
comp.graphics,-14.792682,-14.233222,20.002329
sci.med,-21.583193,-7.941383,-1.3552202
sci.med,-23.808327,-0.001871136,-10.635783
talk.politics.mideast,19.875175,15.384955,5.7740326
rec.sport.baseball,7.9205294,-29.010244,-13.758085
rec.sport.baseball,26.431776,-3.459551,15.835452
rec.sport.baseball,12.562867,-28.524853,-28.427757
comp.graphics,6.374116,11.514043,25.952415
sci.med,2.6621587,19.800968,-15.047396
rec.sport.baseball,21.73066,-17.07816,-16.804766
talk.politics.mideast,16.77028,12.529433,5.4808083
sci.med,-5.887012,5.4283643,-36.23387
rec.sport.baseball,17.150377,-4.255985,-2.2841685
comp.graphics,-28.590565,6.114951,21.342628
talk.politics.mideast,-7.589352,39.59367,-12.154581
comp.graphics,-4.0999265,-0.47493732,27.061438
sci.med,-24.451437,13.546109,-25.292765
talk.politics.mideast,12.375154,25.887209,-1.051989
sci.med,-10.068386,19.920816,-9.926808
rec.autos,13.215739,-13.095088,15.08649
comp.graphics,-2.2251704,-6.1324706,23.981136
rec.autos,-19.97885,-4.960033,4.1985326
sci.med,-11.471229,10.571567,-7.248974
sci.med,-11.411145,-5.8224654,-12.542347
rec.autos,-13.175974,-36.830994,-6.242656
rec.sport.baseball,1.8682104,2.0636272,-5.6905184
talk.politics.mideast,-14.007488,39.543694,7.4986234
sci.med,29.494246,18.91001,14.357714
rec.autos,20.265802,2.7897353,-1.3300985
rec.autos,-8.382876,-27.513294,5.894626
comp.graphics,6.9654527,3.8167102,6.733398
talk.politics.mideast,-1.0656239,-4.1834636,-7.1496086
talk.politics.mideast,-5.0686913,30.340265,12.163091
rec.sport.baseball,16.623585,-20.886215,-11.366927
sci.med,-5.9081817,5.4164944,-11.515786
rec.sport.baseball,-20.347473,-17.401133,-17.561241
rec.autos,24.843529,4.0929203,2.7024996
sci.med,-2.4879074,-2.9648354,-26.907047
talk.politics.mideast,0.40657577,46.45677,-10.298542
sci.med,-14.50966,8.466812,-6.7601805
comp.graphics,4.8451505,9.181373,35.22418
talk.politics.mideast,3.4356954,32.20327,23.209639
talk.politics.mideast,-12.168403,29.741308,23.031485
rec.sport.baseball,6.7284846,-31.03271,-11.08571
comp.graphics,1.306007,-12.115899,29.597603
sci.med,23.69516,16.405993,-20.727692
rec.autos,-10.4394455,-25.99556,14.020141
comp.graphics,1.3932408,-2.5356493,20.061054
rec.autos,-6.2010927,-26.721457,15.901255
talk.politics.mideast,8.811857,22.897198,-3.1318588
rec.sport.baseball,11.241182,-18.636116,-12.266904
rec.sport.baseball,12.369639,-18.205359,-15.94488
rec.sport.baseball,18.116013,1.0737338,-13.662967
rec.autos,-19.196022,-33.544296,6.014358
comp.graphics,-17.984253,14.135595,17.539843
talk.politics.mideast,-8.252187,31.690155,10.992235
talk.politics.mideast,1.2705107,34.74302,1.1894604
rec.autos,14.222759,-8.077656,17.579378
comp.graphics,-11.941131,14.255657,35.936264
comp.graphics,-5.0613847,0.9593481,23.318146
talk.politics.mideast,12.141716,35.346355,-23.049547
comp.graphics,-7.228255,-9.599314,42.25913
rec.sport.baseball,7.5875387,-22.957354,-10.4922905
rec.autos,8.140118,-21.881447,13.499707
rec.autos,6.8261924,-13.7699175,15.423036
rec.autos,2.5335672,-27.471256,10.915484
rec.autos,-19.33829,-23.275206,16.702374
sci.med,-25.145325,-3.7472434,-20.494987
rec.autos,16.04964,27.224339,-20.518131
sci.med,-2.5449264,-15.771047,-0.71127033
rec.autos,-1.3448468,-31.662756,24.381643
rec.sport.baseball,24.702446,-7.598949,6.680522
sci.med,11.311464,6.6224914,-32.591927
rec.autos,-23.62284,-17.568317,-13.836895
sci.med,8.988704,8.531161,7.339697
comp.graphics,-19.895641,11.566468,9.907215
comp.graphics,16.06872,0.6549471,9.72282
talk.politics.mideast,-8.569671,37.255497,25.53672
sci.med,-6.9278746,-7.31246,-31.5989
rec.sport.baseball,15.618914,-3.031289,-10.809477
comp.graphics,15.581333,6.5829964,12.348047
talk.politics.mideast,-8.627677,41.90847,-7.402889
rec.autos,-11.818963,-36.22037,5.695406
comp.graphics,-13.461172,-8.275901,13.855734
comp.graphics,-4.0168004,-5.330144,14.1125765
sci.med,14.716104,12.859013,-18.607872
rec.sport.baseball,24.607182,-27.191217,-32.305737
rec.sport.baseball,9.004506,-41.593502,-9.712484
rec.sport.baseball,9.900523,-23.817945,-18.597006
rec.sport.baseball,20.850927,-13.3873415,-11.75091
rec.sport.baseball,23.90835,-21.1526,-30.805183
talk.politics.mideast,-20.66788,28.825006,4.965385
rec.autos,22.232069,-11.433109,13.753178
rec.autos,-23.752678,-35.09176,9.027367
talk.politics.mideast,-2.6107125,27.850744,-9.692804
talk.politics.mideast,2.2264,23.769123,19.498144
comp.graphics,-3.6539187,-1.1137378,2.674589
rec.autos,-14.2225275,-11.2342205,9.530034
comp.graphics,-14.312547,-3.923238,44.19309
sci.med,-9.4114895,3.5635936,-30.639189
comp.graphics,-6.71548,3.5230577,41.731003
comp.graphics,-12.228686,1.5303636,36.77363
