,x,y,z
rec.autos,-0.37436858,-0.50810874,0.16033679
comp.graphics,-0.21130791,-0.26316738,-0.5392129
sci.med,0.09690598,-0.33318785,-0.16421135
comp.graphics,-0.15636443,-0.07451096,-0.81958145
rec.autos,-0.39627007,-0.20146407,0.16081597
comp.graphics,-0.32442254,-0.27424812,-0.85961545
rec.sport.baseball,0.2948212,-0.6287798,-0.12567338
rec.autos,-0.4534414,-0.41629001,0.028250117
sci.med,0.6173902,0.4134015,-0.016902946
talk.politics.mideast,-0.6028272,1.2336876,0.32224292
rec.sport.baseball,0.5395296,-0.45927322,0.4108065
rec.sport.baseball,1.1195693,-1.0638114,0.7302985
rec.sport.baseball,1.1020403,-1.0462855,0.7151981
sci.med,0.1879422,0.22193235,-0.1443947
talk.politics.mideast,-1.0357434,1.6595092,0.77327734
rec.autos,-0.7893419,-0.6755408,0.2725842
rec.autos,0.23871486,-0.5129493,0.22257902
talk.politics.mideast,-1.0730392,1.7097265,0.80176395
rec.autos,-0.33119,0.4905795,0.2442168
rec.autos,-0.6896871,-0.57987106,0.2747479
rec.autos,-0.5426508,-0.5629729,0.17926416
comp.graphics,0.27388322,1.0349512,-0.44474345
rec.autos,-0.6623885,-0.6289359,0.19773482
comp.graphics,-0.36502266,-0.27676862,-1.0471153
talk.politics.mideast,-0.87649196,1.4679842,0.64244115
comp.graphics,-0.29495317,-0.25998613,-0.89217997
talk.politics.mideast,-0.35979918,0.77161145,0.26813272
comp.graphics,-0.030498667,-0.3540792,-0.43062747
rec.sport.baseball,0.20841654,-0.37980312,0.066159755
sci.med,0.6504805,0.61722887,-0.15596256
comp.graphics,0.4208431,-0.2603307,0.26957282
rec.sport.baseball,0.3701017,-0.4771022,0.20731652
sci.med,0.576268,-0.5037885,0.28142342
talk.politics.mideast,-1.0316535,1.6571138,0.7740884
rec.sport.baseball,0.8413435,-0.7717098,0.5655487
comp.graphics,0.06903927,-0.34876224,-0.26812434
sci.med,0.41224724,0.42595908,-0.12269312
rec.sport.baseball,1.1722908,-1.0712506,0.8275009
sci.med,0.7233168,0.6258347,-0.17011401
