,x,y,z
rec.autos,0.15450324,0.856816,-0.31116024
comp.graphics,1.4694512,0.4413869,1.1422474
sci.med,0.60829526,0.3273682,0.48143795
comp.graphics,1.5507485,0.64849657,-0.31647596
rec.autos,-1.1860416,-0.45409253,-0.52387285
comp.graphics,0.95282435,0.64153886,0.49587616
rec.sport.baseball,0.41192758,-0.7451866,-0.04165593
rec.autos,-1.159394,-0.62257504,-0.7022923
sci.med,-0.18478309,-1.1697366,0.6895838
talk.politics.mideast,-1.2443961,1.3831772,-0.6545606
rec.sport.baseball,0.47517678,-1.6747866,-0.09166048
rec.sport.baseball,0.99961716,-1.9142938,-0.4350019
rec.sport.baseball,-0.038669504,-0.8798782,0.3698712
sci.med,-0.33986706,-0.09047755,-0.6962808
talk.politics.mideast,-2.6448996,1.5822079,-1.1981615
rec.autos,-1.5819635,-0.47741255,-0.5872476
rec.autos,1.1311388,0.20070842,1.1855947
talk.politics.mideast,-2.7828724,1.6187738,-1.1379169
rec.autos,0.87975633,3.4042737,-1.7540298
rec.autos,4.4304295,-0.6775083,1.7148532
rec.autos,-1.3656793,-0.4406111,-0.37491265
comp.graphics,0.5435444,0.7458158,1.4970938
rec.autos,-0.9267137,-0.68813515,-1.0649616
comp.graphics,2.2669127,0.92685145,0.055226382
talk.politics.mideast,-2.1010327,1.6716294,-1.2970924
comp.graphics,1.5745455,0.6271778,0.39410058
talk.politics.mideast,-0.3830245,2.3089654,-0.8239674
comp.graphics,1.6871383,0.549746,1.0635768
rec.sport.baseball,-1.1406806,0.8155838,-0.59736425
sci.med,-3.6662657,-3.1052678,-0.09159123
comp.graphics,2.5393507,-0.018975357,-2.6415937
rec.sport.baseball,0.66721386,-1.2212276,-0.08631634
sci.med,0.014279252,-0.45615527,0.35068133
talk.politics.mideast,-2.8964236,1.5755994,-1.1411015
rec.sport.baseball,0.12863939,-2.0530763,0.10396158
comp.graphics,1.3025166,1.0192332,0.3544631
sci.med,-0.046001405,-1.9601772,1.9635154
rec.sport.baseball,0.33196175,-2.713217,0.14706863
sci.med,-0.4776519,-0.5372991,1.3550706
comp.graphics,0.48008922,-0.0667659,0.14390059
talk.politics.mideast,-2.8200872,3.669344,0.65203893
rec.autos,-1.2589206,-0.92898387,-0.5593528
comp.graphics,-2.157461,-1.502931,-4.2047796
