,x,y,z
rec.autos,0.034389865,-0.15344298,0.26914987
comp.graphics,0.0445772,-0.40545171,0.014243734
sci.med,0.14093663,-0.20762715,0.14778648
comp.graphics,0.118157595,-0.4159753,-0.25276586
rec.autos,-0.25169536,-0.39847082,0.27297935
comp.graphics,0.050954886,-0.62768155,-0.11513728
rec.sport.baseball,0.28847477,-0.1476205,0.3141903
rec.autos,-0.1268308,-0.46890882,0.10139446
sci.med,0.1480288,0.12895252,-0.50112784
talk.politics.mideast,-0.5953492,0.8238742,-0.44292745
rec.sport.baseball,-0.119284034,0.29348934,0.10422098
rec.sport.baseball,0.51465786,0.3652014,0.85940605
rec.sport.baseball,0.4838437,0.36255467,0.7996085
sci.med,0.0014408696,-0.08455061,-0.103750505
talk.politics.mideast,-1.0880779,1.0465095,-0.39910156
rec.autos,-0.34993994,-0.5732066,0.32184577
rec.autos,0.12521319,0.10689253,0.24922949
talk.politics.mideast,-1.1716641,1.1296251,-0.41091993
rec.autos,-0.44557804,0.31540072,-0.18032101
rec.autos,-0.28240842,-0.49518794,0.22776954
rec.autos,-0.10518525,-0.29657868,0.16774398
comp.graphics,-0.059282206,-0.7104476,-0.77828264
rec.autos,-0.26848242,-0.5667438,0.30580914
comp.graphics,0.12360198,-0.63130516,-0.04542456
talk.politics.mideast,-0.8581883,0.8645662,-0.38793012
comp.graphics,0.099036776,-0.5510389,-0.05805317
talk.politics.mideast,-0.38236812,0.51506364,-0.32242247
comp.graphics,0.12658785,-0.3221768,0.087656535
rec.sport.baseball,0.14387996,-0.051463142,0.26014245
sci.med,0.21575013,0.12471143,-0.724918
comp.graphics,0.033987924,-0.21494308,-0.053038485
rec.sport.baseball,0.21621668,0.060754962,0.35589764
sci.med,0.27384698,0.06088201,0.2372087
talk.politics.mideast,-1.1956615,1.1304199,-0.41910842
rec.sport.baseball,0.44961402,0.3582513,0.7199747
comp.graphics,0.1665198,-0.2590534,0.14052074
sci.med,0.1290216,0.00061479013,-0.44364646
rec.sport.baseball,0.67718834,0.5960133,1.1928413
sci.med,0.23298772,0.11270355,-0.7438826
comp.graphics,0.055706684,-0.5063717,-0.038326934
talk.politics.mideast,-0.77652484,1.401319,-0.8301856
rec.autos,-0.40312168,-0.61821383,0.36469328
comp.graphics,0.0057231383,-0.6847411,-0.08505011
talk.politics.mideast,-0.28977305,0.36462235,-0.21524858
rec.sport.baseball,0.22522691,0.012480692,0.35734293
rec.sport.baseball,0.16078581,-0.19920176,0.22174257
comp.graphics,0.111422144,-0.24189092,0.05469849
sci.med,0.11250043,-0.022845192,-0.34072027
rec.sport.baseball,0.45041052,0.31873518,0.7365758
sci.med,0.14625804,0.10691743,-0.48766655
sci.med,0.1830775,0.15163197,-0.69770044
rec.sport.baseball,0.061214987,0.22768669,0.5264012
comp.graphics,0.090417445,-0.4395016,0.01551839
sci.med,-0.10426971,0.09870711,-0.086454675
comp.graphics,0.0921876,-0.6626058,-0.059960917
rec.autos,0.01655204,-0.30800208,0.1132358
talk.politics.mideast,-0.21162613,0.31754938,-0.15671995
rec.autos,-0.24674937,-0.4359055,0.23060003
sci.med,0.29836297,0.16183205,-0.9372725
rec.autos,0.07458953,-0.1797334,0.17563918
sci.med,0.11969401,0.07401222,-0.5237122
talk.politics.mideast,-0.5556587,0.71947944,-0.3962722
comp.graphics,-0.052453775,-0.025578171,-1.218267
talk.politics.mideast,0.33684552,-0.15038602,0.31234667
talk.politics.mideast,1.7611587,0.09395407,0.39498237
rec.sport.baseball,0.06192234,-0.009009657,0.15331197
talk.politics.mideast,-0.616453,0.77253747,-0.46895647
sci.med,-0.04874662,0.010328021,-1.1559049
rec.sport.baseball,0.090985626,-0.12467928,0.14522731
rec.sport.baseball,0.47313944,-0.13915426,0.41418168
sci.med,0.16595131,0.106049,-0.5981502
sci.med,0.13783003,0.041778293,-0.4438258
rec.sport.baseball,0.43505,0.26510215,0.71556765
rec.sport.baseball,0.578159,0.49802324,0.95420223
rec.autos,-0.32618007,-0.23550601,0.038717672
rec.sport.baseball,0.39469224,0.21987382,0.6436147
rec.sport.baseball,0.39447525,-0.07492367,0.43300793
talk.politics.mideast,-0.98258317,0.97454834,-0.40411842
sci.med,0.20847084,0.09433831,-0.56462884
rec.autos,-0.047208253,-0.2440327,0.08880712
comp.graphics,0.14499956,-0.45996195,0.021571891
rec.sport.baseball,0.025271568,-0.24328195,0.121572964
comp.graphics,0.11738921,-0.49113747,0.0017447271
