,x,y,z
rec.autos,2.991157,-3.2603648,7.817732
comp.graphics,-0.9130123,-8.157983,-5.2473683
sci.med,-9.916182,-1.1668533,17.682169
comp.graphics,-22.637342,2.8964443,-6.3676763
rec.autos,11.900451,-6.185337,7.4488907
comp.graphics,-5.793756,-3.8600116,-11.430825
rec.sport.baseball,-8.252558,-6.2648783,7.025154
rec.autos,21.988567,-0.13174286,-2.2846115
sci.med,9.991878,5.6461387,-8.515846
talk.politics.mideast,1.9125056,18.338886,6.4199677
rec.sport.baseball,4.3301315,-12.209428,14.188271
rec.sport.baseball,-5.4394865,-16.648346,0.81848854
rec.sport.baseball,4.1709027,-14.536423,-4.764889
sci.med,-10.216079,9.405263,0.25668705
talk.politics.mideast,3.0031326,13.470666,15.276997
rec.autos,15.3678255,-7.6932445,-5.2229934
rec.autos,0.7339477,-5.8990545,15.034571
talk.politics.mideast,1.635853,14.96959,17.186535
rec.autos,-9.307492,13.965302,8.469063
rec.autos,16.429998,1.2325969,-5.457176
rec.autos,10.2225,-3.1888108,-1.5505291
comp.graphics,-7.228812,1.7392658,-19.468891
rec.autos,7.6281085,-12.400176,-12.793174
comp.graphics,-10.772744,-9.881463,-10.997883
talk.politics.mideast,4.744093,14.770018,11.567544
comp.graphics,-11.014633,-7.303576,-7.8886065
talk.politics.mideast,-15.940874,12.638863,2.5173175
comp.graphics,-9.125878,-4.540264,-1.0255389
rec.sport.baseball,2.3732386,-5.0503435,4.3185415
sci.med,8.273074,12.895232,-12.454416
comp.graphics,1.8533318,-1.0405618,-10.017075
rec.sport.baseball,1.1993787,-8.14156,11.9875965
sci.med,0.8196307,-7.7481785,4.8397365
talk.politics.mideast,3.8928325,11.452178,17.783993
rec.sport.baseball,7.443742,-17.502762,12.061702
comp.graphics,-8.69609,-5.0380116,3.019372
sci.med,3.7373931,11.297094,-4.575399
rec.sport.baseball,10.936342,-20.202362,1.7905656
sci.med,5.6213183,14.714859,-11.096109
comp.graphics,-6.426969,-0.21815374,-8.03316
talk.politics.mideast,7.9517183,20.907633,3.8954124
rec.autos,21.158163,-8.663328,-8.746525
comp.graphics,-15.661565,9.032634,-8.377988
talk.politics.mideast,-0.48484108,9.646196,4.0412602
rec.sport.baseball,1.9694359,-6.2629004,6.7779145
rec.sport.baseball,-3.6568513,-6.5918946,4.7240324
comp.graphics,-2.9137278,-0.94733864,-1.5539763
sci.med,-3.7308798,9.442599,-9.074327
rec.sport.baseball,2.2318778,-16.166157,4.1805
sci.med,2.7928045,9.237954,-13.353895
sci.med,8.058461,15.858551,-7.739133
rec.sport.baseball,10.054762,-0.5764074,13.928858
comp.graphics,-13.730805,-12.646917,-1.0051397
sci.med,-1.0098848,4.0043135,5.201471
comp.graphics,-6.8241954,-14.947512,-8.040417
rec.autos,5.3397903,-2.705832,5.738192
talk.politics.mideast,2.6956193,9.117954,8.258949
rec.autos,14.159861,1.5819547,-0.37445173
sci.med,15.163359,11.380198,-13.2603445
rec.autos,3.3210583,-3.1995046,-0.3412869
sci.med,0.3981208,11.394661,-7.101764
talk.politics.mideast,-3.8019314,19.910158,9.025691
comp.graphics,2.1092844,-0.6905822,-20.84909
talk.politics.mideast,-9.4248705,-1.684665,8.941968
talk.politics.mideast,-14.862353,-6.6791778,10.37666
rec.sport.baseball,-4.485857,1.2595164,16.413057
talk.politics.mideast,-7.984746,20.590519,-5.8272195
sci.med,4.164462,2.8702428,-18.825932
rec.sport.baseball,-0.43243247,-0.41919497,8.390385
rec.sport.baseball,-10.488321,-4.2389627,8.518777
sci.med,2.544625,13.890716,-8.655725
sci.med,14.651103,1.7751415,-15.089757
rec.sport.baseball,-1.6255014,-19.308302,11.6461315
rec.sport.baseball,4.6274114,-25.484964,-1.1285074
rec.autos,15.011398,5.8777957,3.7700248
rec.sport.baseball,0.33762506,-11.990436,-0.51834834
rec.sport.baseball,-9.212321,-7.3590374,10.123225
talk.politics.mideast,5.4674616,10.162627,13.477357
sci.med,-5.8103695,11.967052,-9.84076
rec.autos,9.223454,-2.0511374,0.74341947
comp.graphics,-13.620498,-1.7073246,-7.1389737
rec.sport.baseball,-5.5597343,-7.963293,-0.2881466
comp.graphics,-12.900841,-2.443796,-3.3459458
talk.politics.mideast,4.6214805,17.835669,-1.1488215
rec.sport.baseball,-6.8580317,-8.106382,9.939867
talk.politics.mideast,7.9815135,20.28617,3.6184692
talk.politics.mideast,-8.284574,-5.2956824,10.034305
rec.sport.baseball,6.9614606,-12.936165,4.617519
sci.med,-4.0281982,8.791684,-12.761843
comp.graphics,-19.058397,2.1582663,-4.5855412
sci.med,14.221093,12.777455,0.027034696
sci.med,13.197555,13.502921,-6.719019
talk.politics.mideast,-8.519989,5.0888557,8.422964
rec.sport.baseball,-10.037331,-18.122482,4.486115
rec.sport.baseball,-10.268362,-7.1397386,4.0981545
rec.sport.baseball,0.7537213,-17.37255,9.6983385
comp.graphics,-6.9027386,-5.1624713,-8.028878
sci.med,-3.8400052,7.4175296,-20.755018
rec.sport.baseball,1.4461112,-12.823508,12.279766
talk.politics.mideast,-15.244376,-6.426687,2.5904844
sci.med,10.225892,5.219327,-8.867879
rec.sport.baseball,0.012560019,-6.595662,3.5489938
comp.graphics,-15.281554,4.8055468,-14.351882
talk.politics.mideast,1.0379127,17.032488,16.215635
comp.graphics,-13.04116,2.2671068,-4.5855403
sci.med,-4.2973404,12.222379,-19.676622
talk.politics.mideast,-5.6770205,8.206453,7.5814757
sci.med,2.694533,11.183232,-10.901736
rec.autos,-2.744822,-5.40327,0.9888217
comp.graphics,-13.663353,-3.1930544,-1.7957759
rec.autos,12.141195,8.7714615,3.812721
sci.med,4.9636655,10.325695,-10.911054
sci.med,0.5554596,7.465039,-2.6921468
rec.autos,16.846191,-8.629037,-13.712773
rec.sport.baseball,0.57677174,1.2298846,3.1543536
talk.politics.mideast,-10.282054,17.529972,0.44027534
sci.med,7.646177,1.2977673,-7.6662245
rec.autos,-10.747697,0.73861843,5.3404274
rec.autos,12.423324,-7.780631,-3.030621
comp.graphics,-11.6308775,2.284198,-1.2621789
talk.politics.mideast,-3.359638,5.9953866,9.041953
talk.politics.mideast,-1.728601,8.715358,11.042852
rec.sport.baseball,1.0262355,-12.92832,7.4941993
sci.med,4.097525,0.7470312,-11.352646
rec.sport.baseball,4.054293,-8.587896,9.528322
rec.autos,-10.880933,-2.1106515,7.851438
sci.med,-3.6501682,0.15238659,-1.0875512
talk.politics.mideast,1.5335962,11.865861,16.975441
sci.med,0.5750611,11.544221,-6.9994736
comp.graphics,-7.742967,-9.982346,-12.489838
talk.politics.mideast,1.3308963,15.037438,-2.5347164
talk.politics.mideast,1.9913433,17.736254,1.7560761
rec.sport.baseball,-7.9642763,-17.56115,2.1268592
comp.graphics,3.9130058,-6.9979157,-15.033393
sci.med,16.925835,8.02879,-3.623107
rec.autos,8.893069,-7.716194,-11.737724
comp.graphics,-7.8867316,-3.7291696,-3.9158082
rec.autos,9.035674,-10.32885,-9.261791
talk.politics.mideast,-15.943747,12.636596,2.5176003
rec.sport.baseball,-1.1449726,-16.968843,2.9059453
rec.sport.baseball,0.6531875,-16.229044,-0.24688171
rec.sport.baseball,-10.897998,-9.549651,14.555809
rec.autos,8.107273,-6.3050103,1.1568364
comp.graphics,-7.8518662,1.8865013,-16.446344
talk.politics.mideast,2.254853,20.679184,2.3029628
talk.politics.mideast,-3.8945224,15.896474,6.791821
rec.autos,0.4695509,-5.288983,-1.5192356
comp.graphics,-10.800461,-2.9609668,-17.40855
comp.graphics,-3.390187,-4.001032,-13.921451
talk.politics.mideast,13.02425,7.799791,14.663775
comp.graphics,-1.1685346,-7.204986,-19.44146
rec.sport.baseball,3.6364932,-16.46588,-0.40160617
rec.autos,7.636396,-1.8428698,10.102754
rec.autos,7.308023,-11.30878,-4.560846
rec.autos,19.065464,-8.753287,1.1118672
rec.autos,14.487498,1.9809201,-7.86681
sci.med,15.476685,10.426194,-9.294125
rec.autos,11.510059,8.744801,10.303034
sci.med,7.4647408,-1.9645634,-5.32264
rec.autos,22.723482,0.038785383,2.5889196
rec.sport.baseball,-6.9208207,-5.5344715,7.5473814
sci.med,3.801218,1.6492544,10.317038
rec.autos,9.515627,-3.296098,-13.092838
sci.med,-17.536032,-4.5078044,2.5228388
comp.graphics,-17.882956,5.944219,-2.788966
comp.graphics,-10.027303,-2.6906052,1.9676423
talk.politics.mideast,1.6118026,25.077707,2.310332
sci.med,2.6529217,3.9461448,-7.44074
rec.sport.baseball,0.5802641,-10.964867,8.670289
comp.graphics,-14.690664,-5.45682,1.8659576
talk.politics.mideast,-0.41128862,16.174421,16.007809
rec.autos,20.779324,-10.666358,-3.7956278
