,x,y,z
rec.autos,-12.957625,-8.510572,4.9301205
comp.graphics,-9.31288,-2.4835703,5.998106
sci.med,-3.331311,0.77974385,5.9542394
comp.graphics,-10.074881,-1.6679289,10.132122
rec.autos,3.132806,3.0420055,-10.566853
comp.graphics,-0.96013165,1.5657288,9.910991
rec.sport.baseball,-3.1264627,-2.1303213,-1.2796197
rec.autos,0.0069341105,-0.14963552,-10.072317
sci.med,2.4351125,7.582105,-1.6607257
talk.politics.mideast,8.809028,-3.7523103,-2.285553
rec.sport.baseball,0.17771353,-5.6694045,-4.290883
rec.sport.baseball,-1.2707576,-7.269695,-7.731438
rec.sport.baseball,2.5966482,5.3869686,-0.09364538
sci.med,-1.249499,9.782718,-3.1192641
talk.politics.mideast,5.528094,-14.167334,0.2231304
rec.autos,0.97768587,5.811481,-7.544739
rec.autos,9.96607,0.3243172,6.8077564
talk.politics.mideast,8.24322,-15.3628645,1.4575942
rec.autos,-14.132712,1.6271367,1.524623
rec.autos,-3.956002,-2.2245445,-15.494135
rec.autos,4.4707403,4.1675444,-8.212833
comp.graphics,2.8454924,4.0083303,8.603922
rec.autos,-3.850522,5.158137,-9.125159
comp.graphics,-4.221227,-13.658669,6.97747
talk.politics.mideast,2.9368193,-13.7952385,-0.9893652
comp.graphics,1.8478299,-2.541152,11.563674
talk.politics.mideast,-7.342415,0.40345573,-13.924473
comp.graphics,-6.805084,-3.486218,3.9186578
rec.sport.baseball,5.8055854,-2.204443,3.7004204
sci.med,-12.3817215,8.57619,2.5945134
comp.graphics,5.544471,-8.909111,6.0567627
rec.sport.baseball,-10.33364,-6.467492,-3.2109857
sci.med,-0.14318615,3.8974276,-0.75444615
talk.politics.mideast,7.2918806,-14.254827,-0.33515993
rec.sport.baseball,-7.4785113,-10.499325,0.9869006
comp.graphics,-3.0806732,0.7249594,15.010984
sci.med,-11.3569765,7.270623,-0.6286969
rec.sport.baseball,-2.9594228,-11.543461,-1.1923773
sci.med,1.3972918,11.253661,-1.530116
comp.graphics,0.53154343,-3.3247879,5.066857
talk.politics.mideast,0.7486702,-15.31667,-10.532906
rec.autos,1.0529946,5.4997706,-12.737717
comp.graphics,-6.882564,-11.726871,4.0455623
talk.politics.mideast,-14.7390995,-4.9904065,-0.68310916
rec.sport.baseball,-12.683948,-6.2390246,-4.4603605
rec.sport.baseball,-5.6917815,1.0682486,8.490732
comp.graphics,-5.7753057,-1.2569183,16.744837
sci.med,-2.6287537,15.888819,-3.3776393
rec.sport.baseball,3.4793668,-4.575753,2.7781367
sci.med,-1.2818766,7.133001,0.84982544
sci.med,-8.8186455,5.9418216,-3.8686993
rec.sport.baseball,3.7529268,-7.011399,3.4552066
comp.graphics,2.5278318,-5.815047,8.057676
sci.med,0.4682493,5.1217494,1.9904537
comp.graphics,6.736995,-1.4449358,15.681241
rec.autos,2.6041358,5.567722,-7.069446
talk.politics.mideast,-11.197665,3.929296,0.17930502
rec.autos,-9.848686,7.77045,9.576597
sci.med,-10.511879,10.151064,6.314017
rec.autos,5.1428766,3.5382483,-2.207723
sci.med,-7.0921307,3.587601,0.4456226
talk.politics.mideast,-15.470748,2.7683177,-3.1203094
comp.graphics,-12.403122,-8.138836,-0.06450277
talk.politics.mideast,-2.844829,0.009487971,0.5861851
talk.politics.mideast,0.51344305,0.06092816,0.26928505
rec.sport.baseball,-2.0817146,-9.580117,4.020102
talk.politics.mideast,-11.978978,2.0889533,5.53358
sci.med,-0.45358324,5.644398,4.184634
rec.sport.baseball,-9.612471,-2.1595032,1.6004624
rec.sport.baseball,-1.2555368,-0.96510285,0.51906747
sci.med,2.4387233,8.177899,4.5703754
sci.med,-3.2625668,13.623948,-1.0138686
rec.sport.baseball,0.5745883,-7.446714,-5.933099
rec.sport.baseball,4.3040404,-10.67576,-4.191188
rec.autos,6.1453366,6.321157,-1.574857
rec.sport.baseball,-1.3056427,-8.122752,-3.9063258
rec.sport.baseball,-5.7898083,-3.5476875,7.1520557
talk.politics.mideast,6.925449,-4.198934,-1.1290799
sci.med,-3.411092,10.020914,-3.0684233
rec.autos,-6.6406097,3.6191216,-7.4091563
comp.graphics,3.256127,-4.555914,8.701294
rec.sport.baseball,-3.1382475,-0.03241194,-2.34598
comp.graphics,0.9394325,-4.7026687,8.106721
talk.politics.mideast,13.377381,-9.025113,-0.034782086
rec.sport.baseball,-6.4394197,-5.7124114,6.688337
talk.politics.mideast,0.7496529,-15.29534,-10.461812
talk.politics.mideast,8.033653,-2.6784322,1.2980458
rec.sport.baseball,-7.1209097,-5.1077952,-1.7519921
sci.med,-2.8507774,9.187136,5.8692203
comp.graphics,5.149003,-0.20029867,14.987409
sci.med,-11.11636,11.396658,-3.2060819
sci.med,-9.2501135,12.589871,2.9293275
