,x,y,z
rec.autos,-35.80313,-3.1115766,-18.847229
comp.graphics,47.4512,-12.873579,-19.960167
sci.med,17.683355,-22.042944,-22.181513
comp.graphics,-28.176495,2.067985,-24.41576
rec.autos,10.319026,21.645555,2.5143778
comp.graphics,6.398026,-18.2822,-21.063679
rec.sport.baseball,15.472744,-24.985687,-6.47902
rec.autos,28.252544,35.05392,15.736849
sci.med,-19.771011,9.905379,1.9759921
talk.politics.mideast,-11.947767,-17.79677,40.279404
rec.sport.baseball,-6.7945423,-16.417469,5.0341735
rec.sport.baseball,-4.7738466,-36.54597,8.353421
rec.sport.baseball,-22.13917,-24.500156,1.5930247
sci.med,17.205816,28.16422,-16.038286
talk.politics.mideast,9.5222435,-8.743234,49.892036
rec.autos,-5.8808694,35.442383,9.283011
rec.autos,37.289265,-18.48389,-16.404802
talk.politics.mideast,11.12509,-6.2767873,57.895176
rec.autos,-1.6523256,27.746037,29.241995
rec.autos,24.648434,39.30507,-11.741109
rec.autos,3.2490785,32.712208,2.1418717
comp.graphics,28.191404,6.517578,-4.1332903
rec.autos,8.2682295,49.8685,4.2354875
comp.graphics,7.529956,17.548235,-35.80988
talk.politics.mideast,9.3497,15.520707,39.33528
comp.graphics,7.824017,9.948692,-41.219196
talk.politics.mideast,37.00641,-0.62920254,15.318399
comp.graphics,-9.981452,-33.564346,-36.320133
rec.sport.baseball,-14.96997,-4.4001584,28.30224
sci.med,-47.599644,19.607431,-6.939239
comp.graphics,22.783316,29.430458,-30.518658
rec.sport.baseball,16.634874,-17.235216,7.170381
sci.med,-24.958633,6.965895,-2.1361947
talk.politics.mideast,15.935111,-1.8045847,55.23509
rec.sport.baseball,6.067113,-11.643537,16.175734
comp.graphics,-2.291092,-28.164694,-27.322144
sci.med,-26.167086,5.058849,-11.025084
rec.sport.baseball,-27.706734,-19.656105,8.991228
sci.med,-15.217866,17.673079,-20.651001
comp.graphics,1.0784317,-15.662636,-36.36808
talk.politics.mideast,-19.293844,-23.70811,41.688465
