,x,y,z
rec.autos,0.053212233,0.022114446,-0.07602236
comp.graphics,0.04771244,0.016537117,-0.026345419
sci.med,0.049115296,0.019151432,-0.05050366
comp.graphics,0.0488108,0.015479637,-0.007232039
rec.autos,0.054347847,0.020573508,-0.049036726
comp.graphics,0.0619527,0.020869676,-0.01358538
rec.sport.baseball,0.08222665,0.03528209,-0.10616882
rec.autos,0.037101287,0.012145654,-0.022624752
sci.med,-0.012191874,-0.010207326,0.031126382
talk.politics.mideast,-0.38250715,-0.17784232,0.42170733
rec.sport.baseball,0.057924397,0.030569442,-0.16983433
rec.sport.baseball,0.19856036,0.102581695,-0.4369608
rec.sport.baseball,0.16256158,0.08395212,-0.36525142
sci.med,-0.0029299562,-0.0060776146,0.02234535
talk.politics.mideast,-0.5361076,-0.2478065,0.58609587
rec.autos,0.06756054,0.025555827,-0.049726002
rec.autos,0.034542065,0.015016869,-0.074768014
talk.politics.mideast,-0.5951799,-0.27480042,0.65108633
rec.autos,-0.11125084,-0.054285925,0.12471356
rec.autos,0.042734496,0.014709684,-0.029026216
rec.autos,0.04794587,0.017916102,-0.04579569
comp.graphics,0.02639813,0.0025428005,0.056220595
rec.autos,0.050212033,0.018003488,-0.035305806
comp.graphics,0.07421041,0.02598201,-0.02098573
talk.politics.mideast,-0.39857537,-0.18529646,0.43891037
comp.graphics,0.06424777,0.022218592,-0.020670066
talk.politics.mideast,-0.17816794,-0.08485949,0.1993689
comp.graphics,0.05497789,0.020854685,-0.048903868
rec.sport.baseball,0.048023373,0.020366702,-0.078327365
sci.med,-0.026737455,-0.018429007,0.07014454
comp.graphics,0.013652612,0.002182176,-0.005784376
rec.sport.baseball,0.08112064,0.03905776,-0.16474302
sci.med,0.0642494,0.028848771,-0.111259125
talk.politics.mideast,-0.5807433,-0.26814467,0.63417447
rec.sport.baseball,0.12569948,0.064770445,-0.2913729
comp.graphics,0.063518316,0.024811756,-0.05900501
sci.med,-0.015713118,-0.013413286,0.058120266
rec.sport.baseball,0.24023174,0.12587146,-0.5463745
sci.med,-0.02441245,-0.017807273,0.073878236
comp.graphics,0.04938004,0.016627958,-0.019327618
talk.politics.mideast,-0.4332139,-0.20109205,0.4797301
rec.autos,0.06494788,0.024857162,-0.053291228
comp.graphics,0.04771546,0.0156756,-0.016378485
