,x,y,z
rec.autos,-36.99739,-26.555214,-22.940594
comp.graphics,-39.89195,-25.956535,-42.168056
sci.med,-25.188465,-9.916952,-23.253122
comp.graphics,-36.23308,-31.952246,-31.039679
rec.autos,-11.417579,28.327333,17.609444
comp.graphics,-21.053368,-6.0565386,-28.905394
rec.sport.baseball,18.804266,-6.6958303,-12.439524
rec.autos,-35.88456,19.908566,25.094273
sci.med,-10.088082,6.269312,33.42367
talk.politics.mideast,26.594172,-26.048578,2.2335746
rec.sport.baseball,10.54447,14.014796,3.4994166
rec.sport.baseball,33.939186,14.283142,-0.14392227
rec.sport.baseball,9.906916,28.717947,0.8571428
sci.med,-44.475056,-20.65525,4.4806104
talk.politics.mideast,55.27329,-1.8553768,-3.2017386
rec.autos,-31.629766,7.793886,10.036493
rec.autos,-15.893179,-33.309494,-43.092426
talk.politics.mideast,65.94272,-6.2202287,-4.7782264
rec.autos,-23.14649,34.88485,12.456556
rec.autos,-41.257652,-38.56809,-0.21619983
rec.autos,-27.590296,21.100391,7.2842035
comp.graphics,-23.618212,28.286215,-10.868547
rec.autos,-41.368214,0.54992753,-1.901625
comp.graphics,-57.51234,-2.7133029,-25.172552
talk.politics.mideast,14.102024,-29.340168,38.68313
comp.graphics,-28.30603,23.651196,-41.45562
talk.politics.mideast,-30.614923,16.966967,41.42569
comp.graphics,-0.9978547,-20.482038,-43.137226
rec.sport.baseball,17.358044,-37.548195,-11.711406
sci.med,-28.521702,-16.470642,54.120525
comp.graphics,-3.6072757,-41.4049,-39.64108
rec.sport.baseball,38.119312,-13.128872,26.228443
sci.med,-17.584187,-7.2684665,4.3170967
talk.politics.mideast,58.690907,6.4793105,-2.4825487
rec.sport.baseball,44.589863,-29.841625,28.005201
comp.graphics,-15.812034,-20.30039,-42.714935
sci.med,-11.54717,-27.568035,45.439575
rec.sport.baseball,45.40154,28.755516,-26.460598
sci.med,-24.644201,-15.96937,21.32625
comp.graphics,-3.609955,8.030739,-24.925585
talk.politics.mideast,8.524995,-18.81997,34.770138
rec.autos,-15.16879,16.587025,34.689995
comp.graphics,-14.894975,49.018993,-26.572754
talk.politics.mideast,-35.028214,40.693424,34.553135
rec.sport.baseball,1.0289712,47.015167,-5.0093665
rec.sport.baseball,-36.7199,-15.515672,-47.090347
comp.graphics,32.427773,0.39491677,-51.94905
sci.med,-8.594262,-54.01533,26.679754
rec.sport.baseball,24.109087,-15.642663,2.40218
sci.med,-13.222444,-15.310306,25.261547
sci.med,-17.902462,-33.85999,38.049488
rec.sport.baseball,38.25191,-7.9893713,-6.1614304
comp.graphics,-22.079538,13.8618965,-31.484232
sci.med,-17.276619,-11.838438,9.801872
comp.graphics,-12.501539,43.44554,-38.89385
rec.autos,-30.516407,0.93188524,16.396296
talk.politics.mideast,-2.4908187,-47.15298,39.88414
rec.autos,-8.681706,-51.886406,-8.181651
sci.med,-37.11905,-22.58671,0.98548263
rec.autos,-12.797802,-26.318476,-12.600329
sci.med,-57.010216,-12.667467,-8.941032
talk.politics.mideast,-6.044626,-32.627567,3.960231
comp.graphics,-3.204447,52.03684,-13.0910425
talk.politics.mideast,0.8719768,-9.568128,-4.8908195
talk.politics.mideast,2.365063,0.117947325,0.44261307
rec.sport.baseball,21.608215,-5.1519356,-56.713394
talk.politics.mideast,22.146885,26.784248,-26.637432
sci.med,-19.904076,-21.309975,6.919128
rec.sport.baseball,12.82453,10.881656,45.11098
rec.sport.baseball,0.6033811,0.035676543,-4.5818634
sci.med,8.515468,-60.627743,-13.670997
sci.med,4.285157,-42.23947,29.973553
rec.sport.baseball,26.951355,20.393934,1.7671313
rec.sport.baseball,36.32488,45.098377,-13.445273
rec.autos,5.5306554,-32.64618,-15.34538
rec.sport.baseball,22.246729,26.943115,-13.717323
rec.sport.baseball,-46.170334,0.11172134,-27.535282
talk.politics.mideast,14.231817,-10.692761,26.197075
sci.med,-21.836166,-34.10089,17.912846
rec.autos,-4.4581103,-34.562492,-14.400895
comp.graphics,-15.00727,18.526367,-24.059366
rec.sport.baseball,13.933145,-20.231684,-22.221895
comp.graphics,-9.664765,10.147026,-28.31299
talk.politics.mideast,7.444982,41.989605,0.6343092
rec.sport.baseball,8.986813,2.2383301,-50.426575
talk.politics.mideast,12.767572,-20.270857,34.763958
talk.politics.mideast,15.194858,-35.0865,1.8651766
rec.sport.baseball,44.555073,-2.3796594,-39.963783
sci.med,-38.88931,-36.119564,-17.56496
comp.graphics,-23.168953,44.800983,-41.296944
sci.med,-19.941694,-11.239897,45.625973
sci.med,-38.777706,2.1110268,39.619236
talk.politics.mideast,5.984491,-5.593463,3.0557535
rec.sport.baseball,36.975483,0.5091265,28.789019
rec.sport.baseball,-38.377895,-9.087418,-13.463842
rec.sport.baseball,27.35938,31.180565,-0.27863073
comp.graphics,-16.005032,-7.907661,-57.22291
sci.med,-26.00221,-2.7239316,27.74706
rec.sport.baseball,23.420996,9.1173,-20.039185
talk.politics.mideast,22.177237,-21.98517,-1.9632562
sci.med,-9.782666,3.902676,31.312397
rec.sport.baseball,34.888477,-19.382656,-2.2085364
comp.graphics,6.3887467,41.36765,-17.574657
talk.politics.mideast,57.009953,-16.900942,-8.352079
comp.graphics,-9.758483,2.344906,-34.756287
sci.med,-16.350626,-21.979397,56.358162
talk.politics.mideast,-12.608977,-61.967335,-13.168474
sci.med,-17.049768,-15.261653,18.177435
rec.autos,-48.985634,-21.662666,0.2081412
comp.graphics,-3.7349741,27.665905,-35.677624
rec.autos,-31.964886,44.48854,5.6099153
sci.med,-29.437357,-19.194376,31.946587
sci.med,-27.855564,-22.049278,-19.566736
rec.autos,-53.98616,4.3981395,-11.189231
rec.sport.baseball,-3.9011865,-49.504124,41.99936
talk.politics.mideast,-35.48227,42.499756,30.425402
sci.med,-6.4621873,-1.6255304,36.541283
rec.autos,-20.367306,-7.461426,-15.009285
rec.autos,0.25489074,-26.838312,-16.786028
comp.graphics,16.63367,50.975075,-23.797598
talk.politics.mideast,-15.446098,-48.002087,-34.154236
talk.politics.mideast,30.76632,-6.0329056,49.327686
rec.sport.baseball,40.49145,19.19202,36.27803
sci.med,0.98319054,-56.839493,20.432732
rec.sport.baseball,-39.795906,23.829916,-46.281567
rec.autos,6.307983,-0.60331696,-4.789517
sci.med,21.457691,-10.493555,-51.75344
talk.politics.mideast,53.255337,0.05537411,13.252789
sci.med,-54.903023,-13.831717,-11.048321
comp.graphics,-9.083251,12.76862,-44.95338
talk.politics.mideast,-60.03868,-3.2492292,14.287142
