,x,y,z
rec.autos,-5.3617945,3.3067875,31.50498
comp.graphics,-8.483543,26.88772,-0.27364016
sci.med,-1.2080126,19.428967,9.101509
comp.graphics,12.637488,26.42904,-14.890937
rec.autos,6.9478297,-9.030738,22.222578
comp.graphics,5.4968195,12.8789425,15.351033
rec.sport.baseball,-26.173183,14.288575,3.2852454
rec.autos,4.3195734,-17.104206,20.27856
sci.med,12.465637,-21.123186,-2.2841582
talk.politics.mideast,0.5999992,-21.244926,-29.768242
rec.sport.baseball,-23.182838,-11.141951,-0.74730474
rec.sport.baseball,-35.296223,-2.5058568,-6.90152
rec.sport.baseball,-43.49663,-8.6039,1.1747744
sci.med,10.73749,23.595718,-20.163094
talk.politics.mideast,13.879037,-26.401829,-27.688644
rec.autos,2.6803756,-18.751074,15.026554
rec.autos,-3.0831075,28.951563,-9.139893
talk.politics.mideast,18.0932,-33.560097,-24.773428
rec.autos,-1.1935043,19.4809,-33.95209
rec.autos,-7.971994,-17.242905,30.837482
rec.autos,-1.5137439,-6.892283,25.82876
comp.graphics,19.68283,17.793844,-1.3347684
rec.autos,2.4156828,-17.436947,33.09275
comp.graphics,25.606714,28.443413,20.68788
talk.politics.mideast,5.036978,-1.313388,-46.65551
comp.graphics,12.540298,22.762554,13.494662
talk.politics.mideast,-9.816269,-25.834454,-4.823668
comp.graphics,6.5461345,40.641396,2.6305478
rec.sport.baseball,-15.857089,-2.2631912,-25.721134
sci.med,20.397144,6.577967,-29.14123
comp.graphics,-22.146255,34.615486,13.799255
rec.sport.baseball,-14.120287,-3.767832,-1.2256329
sci.med,8.510058,-0.044822183,-0.31881902
talk.politics.mideast,20.122034,-27.783558,-27.060053
rec.sport.baseball,-23.688513,-25.254736,-7.484418
comp.graphics,5.3844123,25.003323,32.137722
sci.med,18.584589,-30.342096,19.006575
rec.sport.baseball,-35.338905,-6.948529,15.863753
sci.med,25.278044,-8.352122,-0.9223293
comp.graphics,3.0196183,29.10006,15.3417
talk.politics.mideast,1.303339,-21.96567,-37.56976
rec.autos,10.99895,-3.8859951,32.160522
comp.graphics,-6.029638,47.44379,6.0552783
talk.politics.mideast,-12.714143,-13.285148,-30.775059
rec.sport.baseball,-20.930494,-20.188894,30.215979
rec.sport.baseball,-6.123196,21.256565,10.264982
comp.graphics,-2.9594793,40.961338,-3.2039707
sci.med,40.855812,-1.4271138,4.0901012
rec.sport.baseball,-26.809273,-25.387403,9.836992
sci.med,17.753736,-1.9907858,-8.558548
sci.med,26.705013,-26.384382,5.7994823
rec.sport.baseball,-32.497616,-5.3226404,26.164955
comp.graphics,12.430365,30.973255,6.3838396
sci.med,15.888197,-4.004619,-1.2884158
comp.graphics,10.210339,35.754585,-7.679433
rec.autos,-4.3934717,-15.034224,18.634357
talk.politics.mideast,1.3594524,-30.680716,30.421564
rec.autos,8.246772,-24.167124,35.112946
sci.med,44.484787,-13.591951,-10.382636
rec.autos,-9.255423,3.0957725,5.090015
sci.med,21.28766,-34.433823,0.90985346
talk.politics.mideast,3.5169008,-1.3478072,-29.18265
comp.graphics,34.68188,26.275036,-0.6627987
talk.politics.mideast,-3.0613294,-2.1294563,-11.654445
talk.politics.mideast,-4.670901,-9.128119,-2.649454
rec.sport.baseball,-0.9747731,15.023317,36.87767
talk.politics.mideast,-17.35353,-6.5625954,-35.984303
sci.med,14.5430355,7.900088,-5.6919594
rec.sport.baseball,-15.982745,14.635789,-35.567616
rec.sport.baseball,31.22565,-0.5212389,-6.7167516
sci.med,29.657633,-1.6331073,-11.784432
sci.med,38.012974,0.84999186,-4.1593385
rec.sport.baseball,-31.909311,-8.509623,-7.1141067
rec.sport.baseball,-37.01274,-24.378279,3.2734544
rec.autos,6.645077,-18.680338,4.6578336
rec.sport.baseball,-32.05721,-10.99361,1.8609234
rec.sport.baseball,-9.022566,23.883286,19.99848
talk.politics.mideast,2.2454097,-15.91366,-23.995337
sci.med,24.462027,-3.8092396,4.9061494
rec.autos,-8.292652,12.842459,-24.56174
comp.graphics,18.134493,26.076271,11.5605955
rec.sport.baseball,-8.7749405,20.402927,-16.433609
comp.graphics,16.168543,25.041033,17.519102
talk.politics.mideast,-2.506763,-39.474583,-22.86024
rec.sport.baseball,-13.851852,23.667246,22.20859
talk.politics.mideast,-1.0117339,-22.171644,-36.620552
talk.politics.mideast,-5.4783034,-17.612938,-24.468403
rec.sport.baseball,-19.924725,13.832981,0.59634405
sci.med,20.34619,0.8214175,23.069899
comp.graphics,12.397457,31.676065,-5.4997253
sci.med,26.375895,3.68106,-26.04553
sci.med,43.450436,-12.623491,-18.708157
talk.politics.mideast,-2.4757261,-15.989671,-18.347042
rec.sport.baseball,-38.99812,1.148992,-13.454214
rec.sport.baseball,-6.659222,13.532955,18.50508
rec.sport.baseball,-31.775341,-15.010235,-4.524689
comp.graphics,14.687743,37.944836,6.534484
sci.med,15.62721,-10.476171,-3.978634
rec.sport.baseball,-16.073296,1.9777126,-0.8600667
talk.politics.mideast,2.569483,-17.103577,-11.852882
sci.med,13.50581,-20.264605,-2.7956004
rec.sport.baseball,-17.49915,-12.987214,9.456883
comp.graphics,33.904427,11.847884,18.615065
talk.politics.mideast,18.270498,-33.715878,-32.53856
comp.graphics,3.4927704,18.748732,22.211975
sci.med,37.86318,10.341753,-13.945868
talk.politics.mideast,4.9671364,10.927541,-29.10272
sci.med,21.066183,-3.0856175,-1.279748
rec.autos,9.354875,27.455816,-19.720371
comp.graphics,15.828516,31.897894,14.229822
rec.autos,-0.019373706,15.947266,-24.560232
sci.med,33.7682,-12.551856,-2.1915925
sci.med,3.5369086,17.43365,-0.21232428
rec.autos,-15.2783165,35.921253,-14.164876
rec.sport.baseball,2.3630438,-29.699772,29.887432
talk.politics.mideast,-12.528158,-14.939136,-32.39443
sci.med,14.55289,-4.0136304,-16.418158
rec.autos,-2.1354153,12.189722,5.1907215
rec.autos,-12.147842,-14.403562,12.426803
comp.graphics,-20.052244,6.959472,34.35225
talk.politics.mideast,-2.0558696,-25.870207,-3.6233735
talk.politics.mideast,-10.987032,-16.854393,-23.453156
rec.sport.baseball,-38.56464,-4.0931044,6.224364
sci.med,48.33471,3.198682,3.6988635
rec.sport.baseball,-10.500535,16.274494,37.27022
rec.autos,-10.807291,-3.220034,-6.611801
sci.med,-2.546272,14.126165,34.307884
talk.politics.mideast,15.557787,-21.89149,-20.19448
sci.med,21.157513,-35.855812,0.8120182
comp.graphics,6.5352674,31.284376,23.42123
talk.politics.mideast,3.2173932,-29.827309,2.9013348
talk.politics.mideast,6.841548,-29.483852,-12.406295
rec.sport.baseball,-33.44798,-7.027069,14.138393
comp.graphics,-23.347216,13.321518,21.200579
sci.med,12.459335,15.055809,-32.635952
rec.autos,-5.3947635,-4.282934,21.737364
comp.graphics,10.059744,37.92781,3.8496633
rec.autos,-4.846493,-12.37937,38.04979
talk.politics.mideast,-8.720345,-24.820292,-4.3382673
