,x,y,z
rec.autos,15.794503,-21.55492,-6.7823544
comp.graphics,1.7638856,4.100966,24.442535
sci.med,-19.796053,-7.4910746,7.4828463
comp.graphics,9.902149,9.868428,27.63155
rec.autos,23.190113,-28.285925,-1.7855933
comp.graphics,17.345194,-5.935657,29.231565
rec.sport.baseball,-6.6827173,-22.517303,0.3538769
rec.autos,22.569183,2.7417974,3.4673343
sci.med,26.27561,23.76503,-5.0428343
talk.politics.mideast,-20.751894,25.059458,-17.735792
rec.sport.baseball,3.2292733,-1.851674,-20.276525
rec.sport.baseball,-14.2401285,-26.050783,-27.731535
rec.sport.baseball,2.3670716,-29.735798,-25.366617
sci.med,12.161063,18.250233,-5.57472
talk.politics.mideast,-30.47612,8.265041,-16.350012
rec.autos,29.428658,-16.569113,17.597439
rec.autos,4.657136,-0.8501172,-13.803487
talk.politics.mideast,-37.165714,6.5231843,-11.563073
rec.autos,-15.039183,13.070219,0.8217451
rec.autos,30.207903,-3.1119182,3.6243052
rec.autos,23.308277,-17.399418,-1.504489
comp.graphics,7.251111,17.473835,32.883465
rec.autos,28.671543,-1.4857247,-8.323145
comp.graphics,5.217934,2.7674992,43.453617
talk.politics.mideast,-25.511969,9.999699,-16.67546
comp.graphics,-1.0704046,-7.0140433,35.122334
talk.politics.mideast,3.666633,11.846677,-16.311602
comp.graphics,-6.848056,-21.147049,15.584883
rec.sport.baseball,-16.084436,-10.316876,-10.802315
sci.med,9.896628,27.445225,10.842408
comp.graphics,-21.8107,-6.2561164,-1.9198911
rec.sport.baseball,-2.3964887,-5.3158484,-9.864454
sci.med,11.603335,7.945062,-2.7807605
talk.politics.mideast,-33.13724,3.8618627,-18.186268
rec.sport.baseball,-8.966925,0.7379991,-27.685888
comp.graphics,-3.1502316,-13.239095,7.7955103
sci.med,12.882317,22.586939,9.762032
rec.sport.baseball,-10.006603,-20.2237,-42.83914
sci.med,10.399073,36.07552,-0.94535285
comp.graphics,11.56534,-3.8435376,22.505453
talk.politics.mideast,-4.9574537,34.598576,-18.279976
rec.autos,23.277035,-29.522623,6.0027194
comp.graphics,-2.6561522,8.818898,28.230883
talk.politics.mideast,-6.7133837,19.488306,-6.5260305
rec.sport.baseball,-5.0261135,-9.914231,-7.4825454
rec.sport.baseball,-1.8424536,-22.73616,4.230465
comp.graphics,-3.8995204,0.66694975,9.136841
sci.med,5.309896,20.428778,-2.7191336
rec.sport.baseball,-4.7753716,-14.180315,-27.366146
