,x,y,z
rec.autos,9.233192,1.3937659,2.932958
comp.graphics,-1.6567336,2.7171922,5.1912932
sci.med,9.4619875,-0.22744022,-0.24323463
comp.graphics,-3.1494222,4.3174195,9.916062
rec.autos,4.5717545,6.3493056,5.5487075
comp.graphics,-1.23158,1.4628556,7.3017282
rec.sport.baseball,4.1036367,-3.0578485,1.9754635
rec.autos,-1.7886271,9.446969,1.7996444
sci.med,8.398712,4.6901097,-2.7236867
talk.politics.mideast,0.36051065,-1.7680558,-8.093929
rec.sport.baseball,-2.4179287,-4.560203,-3.0662735
rec.sport.baseball,-1.5073025,-8.923143,4.5480843
rec.sport.baseball,-3.4123726,-8.075273,-3.3881755
sci.med,1.9492295,2.8972976,-4.09073
talk.politics.mideast,0.34981167,-6.935757,-8.020943
rec.autos,-0.85853076,8.441672,6.353913
rec.autos,5.794611,-6.6132417,-3.0037172
talk.politics.mideast,0.09878361,-7.2048774,-9.165366
rec.autos,-4.684113,1.3964382,-3.169022
rec.autos,-3.9924214,6.847592,4.347811
rec.autos,1.1282902,6.4603567,3.4772596
comp.graphics,-7.3422403,3.0135503,6.437223
rec.autos,0.5546591,8.690411,9.4936695
comp.graphics,-2.455276,-2.6296146,8.514583
talk.politics.mideast,2.0806093,-5.0199504,-9.043435
comp.graphics,-1.3534303,-1.3892306,7.6777735
talk.politics.mideast,-1.1836531,4.0328727,-6.4914827
comp.graphics,5.3518,-1.6049099,5.551019
rec.sport.baseball,0.1101969,-2.058176,0.20899914
sci.med,1.256657,8.874764,-2.6798332
comp.graphics,-2.7265012,1.3905387,0.33999613
rec.sport.baseball,0.91080827,-5.339305,-1.5423317
sci.med,4.737284,-1.5513098,-2.6982365
talk.politics.mideast,0.1706708,-8.238298,-7.494114
rec.sport.baseball,-5.2622676,-4.304515,-4.3270965
comp.graphics,4.437843,-1.7125713,3.6485887
sci.med,3.3378131,9.380264,-0.52700055
rec.sport.baseball,-3.2658942,-11.130533,-1.4467031
sci.med,4.4024453,8.790865,-5.366546
comp.graphics,0.1285522,0.8438277,6.7673254
talk.politics.mideast,-3.07822,-0.68105185,-11.951853
rec.autos,5.5701694,9.323786,3.942682
comp.graphics,-8.59178,-3.5721726,3.1574812
talk.politics.mideast,1.5264986,-0.5315942,-4.6599336
rec.sport.baseball,0.9251642,-3.2322464,-0.14478734
