,x,y,z
rec.autos,0.6781275,0.3786858,0.45220298
comp.graphics,0.4252068,0.2900723,-0.37190497
sci.med,0.023682645,0.32802787,-0.22286507
comp.graphics,0.34299928,0.3438949,-0.7855365
rec.autos,0.74238914,0.28387168,0.44746575
comp.graphics,0.6067608,0.48619932,-0.76386255
rec.sport.baseball,-0.18549937,0.6772999,-0.052995462
rec.autos,0.6865973,0.3446459,0.1996314
sci.med,0.5779336,-0.76880306,-0.16888168
talk.politics.mideast,-0.9301222,-1.0835503,-0.0751018
rec.sport.baseball,-0.5475209,0.3810578,0.4753945
rec.sport.baseball,-1.0731213,0.9197916,0.94234663
rec.sport.baseball,-0.8662176,0.7779604,0.7575876
sci.med,0.25770774,-0.40414897,-0.21205188
talk.politics.mideast,-1.616212,-1.4965171,0.14367466
rec.autos,0.9885945,0.45991555,0.5586949
rec.autos,-0.15597452,0.4523931,0.38087082
talk.politics.mideast,-1.675694,-1.542615,0.1566173
rec.autos,-0.26509652,-0.6057438,0.020624219
rec.autos,0.87157816,0.35032025,0.5164736
rec.autos,0.7875764,0.41079968,0.46304497
comp.graphics,0.9551849,-0.41448557,-1.0879476
rec.autos,0.8875058,0.39565715,0.46231696
comp.graphics,0.67835635,0.55528665,-0.9724359
talk.politics.mideast,-1.3986039,-1.3425388,0.095847756
comp.graphics,0.6149959,0.5102979,-0.8797676
talk.politics.mideast,-0.58726424,-0.74589354,-0.07219923
comp.graphics,0.17883426,0.53093576,-0.26475665
rec.sport.baseball,-0.31825268,0.46134722,0.25214037
sci.med,0.62033254,-0.88312805,-0.2683539
comp.graphics,-0.20630343,0.18994237,-0.31306323
rec.sport.baseball,-0.43978512,0.52531606,0.37037936
sci.med,0.12030314,0.083520606,0.0712035
talk.politics.mideast,-1.6470138,-1.5216372,0.15829635
rec.sport.baseball,-0.7606098,0.6211458,0.66636276
comp.graphics,0.21059535,0.45520693,-0.2874814
sci.med,0.37596998,-0.5783248,-0.23940408
rec.sport.baseball,-1.1787264,0.92514163,1.0977789
sci.med,0.622674,-0.88845074,-0.3758889
comp.graphics,0.48332724,0.3768102,-0.59820014
talk.politics.mideast,-1.1635766,-1.5074214,-0.28325254
rec.autos,0.9801526,0.40530238,0.6284549
comp.graphics,0.6054933,0.44410792,-0.8968648
talk.politics.mideast,-0.5497768,-0.64793277,-0.06719564
rec.sport.baseball,-0.4349018,0.5449304,0.32167256
rec.sport.baseball,0.032834012,0.5238009,-0.03693282
comp.graphics,0.26553404,0.21327406,-0.29048547
sci.med,0.3606935,-0.47179523,-0.304023
rec.sport.baseball,-0.84563565,0.70650357,0.7437176
sci.med,0.6087871,-0.7683547,-0.20797496
sci.med,0.64747256,-0.900403,-0.33065113
rec.sport.baseball,-0.34509644,0.24455667,0.44214693
comp.graphics,0.51781553,0.4248419,-0.5820708
sci.med,0.27700436,-0.4703503,-0.21272358
comp.graphics,0.6111702,0.5379358,-0.8414165
rec.autos,0.44302347,0.3517881,0.21225853
talk.politics.mideast,-0.5011471,-0.4867475,-0.024613626
rec.autos,0.7666877,0.28265077,0.46607322
sci.med,0.7415765,-1.0545188,-0.2837922
rec.autos,0.4972567,0.18157601,-0.06234793
sci.med,0.4488099,-0.5927751,-0.2830976
talk.politics.mideast,-0.7742337,-0.9418144,-0.08462315
comp.graphics,0.5862488,-1.2082282,-0.8719856
talk.politics.mideast,-0.24975686,0.725256,-0.10467966
talk.politics.mideast,-1.6055714,-2.0754447,2.7105005
rec.sport.baseball,-0.07425532,0.13207519,0.11499106
talk.politics.mideast,-0.79484123,-1.0635997,-0.14286281
sci.med,0.5040095,-0.672573,-0.39950827
rec.sport.baseball,-0.12739965,0.14604647,-0.027074832
rec.sport.baseball,-0.30009487,0.8699494,-0.13597944
sci.med,0.6015493,-0.8858388,-0.39133215
sci.med,0.6948728,-0.65509206,-0.078516684
rec.sport.baseball,-0.8575311,0.78778934,0.74199027
rec.sport.baseball,-1.1168197,0.91526014,0.97182757
rec.autos,0.9097006,0.29608217,0.43115476
rec.sport.baseball,-0.91746837,0.8045583,0.7921053
rec.sport.baseball,-0.27886814,0.68749523,0.004140187
talk.politics.mideast,-1.2066739,-1.1979066,0.06194172
sci.med,0.5417219,-0.8217933,-0.2855007
rec.autos,0.48480532,0.13950151,0.19359626
comp.graphics,0.47691628,0.4095114,-0.6959005
rec.sport.baseball,0.14272228,0.15694346,-0.12553622
comp.graphics,0.46828738,0.45368913,-0.69308263
talk.politics.mideast,-0.68577313,-0.8645477,-0.10655737
rec.sport.baseball,-0.35018766,0.72996545,0.09939982
talk.politics.mideast,-1.1506655,-1.4874703,-0.27525437
talk.politics.mideast,-0.21263532,0.68621546,-0.07365991
rec.sport.baseball,-0.5489377,0.574024,0.4690492
sci.med,0.29400274,-0.20555295,-0.27155662
comp.graphics,0.4674706,0.4794436,-0.65731525
sci.med,0.3086026,-0.5840156,-0.20175256
sci.med,0.55035055,-1.0033753,-0.24520013
talk.politics.mideast,-0.501697,-0.46143326,-0.082018204
rec.sport.baseball,-0.8985922,0.79706323,0.77960706
rec.sport.baseball,-0.08596303,0.7176468,-0.20792341
rec.sport.baseball,-0.960339,0.82411,0.8379372
comp.graphics,0.51897824,0.49146265,-0.6604851
sci.med,0.6291328,-0.6540562,-0.52032566
rec.sport.baseball,-0.62607783,0.5751387,0.548498
talk.politics.mideast,-0.15097766,0.38744816,-0.2581116
sci.med,0.6257259,-0.824707,-0.18017866
rec.sport.baseball,0.0677203,0.1318379,0.03371685
comp.graphics,0.5875761,0.27747667,-0.9530813
talk.politics.mideast,-1.6166612,-1.4970615,0.14018281
comp.graphics,0.48085758,0.317385,-0.6400236
sci.med,0.62417996,-0.86553293,-0.19874479
talk.politics.mideast,-0.34180674,-0.38715175,-0.056144502
sci.med,0.5690597,-0.7916392,-0.32373226
rec.autos,0.43912265,0.4249502,-0.03236852
comp.graphics,0.52222633,0.48682275,-0.7392646
rec.autos,0.11315033,-0.38060746,0.15669593
sci.med,0.5209623,-0.6027968,-0.32156846
sci.med,0.2642847,-0.19767284,-0.15021974
rec.autos,1.0632949,0.1177813,1.350654
rec.sport.baseball,-0.10209744,0.007258515,0.0033389973
talk.politics.mideast,-0.80462825,-0.93275726,-0.08034658
sci.med,0.68508834,-0.406921,-0.095835015
rec.autos,-0.11197571,0.43396252,-0.037237473
rec.autos,0.7282617,0.4040662,0.40495998
comp.graphics,0.2732283,0.2820985,-0.28744918
talk.politics.mideast,-0.14569016,-0.110822216,-0.046180815
talk.politics.mideast,-0.6799375,-0.8011177,-0.07112125
rec.sport.baseball,-0.741004,0.6546137,0.6291008
sci.med,0.23557179,-0.12411261,-0.08715816
rec.sport.baseball,0.05790344,0.375561,0.26217708
rec.autos,-0.23638235,0.74646205,-0.120779715
sci.med,0.47369957,-0.46452123,-0.24366707
talk.politics.mideast,-1.6273557,-1.507929,0.14701861
