,x,y,z
rec.autos,4.4862533,-5.306848,0.49423093
comp.graphics,3.4020019,4.5453577,2.559586
sci.med,1.6374754,-7.860081,1.2289919
comp.graphics,4.907014,2.6161637,-0.15145661
rec.autos,-7.6705484,13.182247,-2.707261
comp.graphics,-7.3811464,12.347688,-1.8731316
rec.sport.baseball,-3.2208936,-7.127812,5.696852
rec.autos,4.529258,-2.391117,2.0701265
sci.med,1.5430695,-4.498938,-4.9813666
talk.politics.mideast,-3.0021737,6.297463,-1.4283341
rec.sport.baseball,-2.461324,-2.3600633,0.66810787
rec.sport.baseball,-3.3353384,-2.5789928,7.2117715
rec.sport.baseball,-0.8448833,-1.642699,5.551897
sci.med,-1.9838891,-0.12619722,-2.5351176
talk.politics.mideast,-9.930856,1.5246702,-1.6104904
rec.autos,7.026555,-1.3885517,-1.8826855
rec.autos,1.8678565,-6.110304,5.5426145
talk.politics.mideast,-10.117644,1.4266337,-1.7072486
rec.autos,1.2328755,2.6840622,-4.415405
rec.autos,2.5867062,4.020754,-2.3491411
rec.autos,7.1013393,-3.7052424,-1.007988
comp.graphics,-1.0164584,2.926868,-9.152649
rec.autos,6.333942,-0.704071,-0.50594676
comp.graphics,5.7419157,6.136258,-0.33869022
talk.politics.mideast,-9.640944,2.057904,-2.0270352
comp.graphics,6.530976,-8.009506,3.1500068
talk.politics.mideast,-6.6505,-3.3812504,-3.1176703
comp.graphics,1.6105536,-7.75573,2.88572
rec.sport.baseball,-0.20660721,4.7714,1.5099883
sci.med,-0.33566958,2.4819314,-0.5273066
comp.graphics,4.243769,1.6632001,0.7636214
rec.sport.baseball,-2.4633226,-6.1380014,5.034456
sci.med,0.2783838,-0.75826657,-4.8353515
talk.politics.mideast,-9.487868,0.97615886,-2.1918828
rec.sport.baseball,-2.8189018,6.455903,2.785527
comp.graphics,1.4089612,-7.819781,2.784383
sci.med,1.1649489,2.937142,9.2384815
rec.sport.baseball,-4.8457994,11.082799,-0.61380196
sci.med,-2.3667986,-0.9184998,-3.5199564
comp.graphics,7.158486,-8.531423,-1.0548855
talk.politics.mideast,-4.5439887,-0.2557553,-0.6189243
rec.autos,1.1875507,6.8496966,-2.7565286
comp.graphics,4.243068,7.149092,1.3607873
talk.politics.mideast,-5.571177,3.9985583,-0.9997429
rec.sport.baseball,2.133238,2.868093,5.9409165
rec.sport.baseball,0.23647478,-10.322821,0.3775698
comp.graphics,3.3166218,6.0969543,2.3389053
sci.med,-8.290285,9.046259,-3.467943
rec.sport.baseball,-2.6006255,3.7588105,3.8120553
sci.med,0.624417,-2.388329,-3.6050968
sci.med,-1.2272102,10.3587055,-2.4208658
rec.sport.baseball,1.1001376,0.6071936,3.7223074
comp.graphics,5.801331,4.5355983,0.36168477
sci.med,-3.607176,-3.5003905,-2.2390134
comp.graphics,-6.761742,9.596952,-4.2953115
rec.autos,7.212309,-1.5390737,1.9749286
talk.politics.mideast,1.152064,3.1409125,7.1050496
rec.autos,3.7827828,-1.6329749,-1.2361927
sci.med,-0.2835066,-1.4091125,-5.655924
rec.autos,3.9172273,-3.1972954,2.107583
sci.med,0.4668767,1.9285284,-0.42315972
talk.politics.mideast,-4.5302463,0.45436972,-3.8144422
comp.graphics,-0.8301543,7.765874,-0.9654221
talk.politics.mideast,-3.4977996,-8.22039,1.133352
talk.politics.mideast,-3.3871784,-7.9226227,0.79924685
rec.sport.baseball,0.909421,-6.608463,0.8659277
talk.politics.mideast,-6.726904,2.4362586,-4.765759
sci.med,-0.4030022,0.39032948,-6.6935854
rec.sport.baseball,0.5295065,5.6312685,2.3477244
rec.sport.baseball,-3.2620912,-8.478482,4.4234858
sci.med,-1.5090002,1.3402855,-3.4657037
sci.med,3.3827696,-2.8381612,-4.968514
rec.sport.baseball,-3.632484,0.4166456,5.3178563
rec.sport.baseball,-2.7094443,5.2631707,1.6236032
rec.autos,1.9652427,4.1519394,-3.8422465
rec.sport.baseball,-1.0485461,13.302923,-0.7488279
rec.sport.baseball,1.4515252,-9.286804,3.830248
talk.politics.mideast,-8.355759,7.312016,-1.8944455
sci.med,1.0653808,-2.7766402,-3.0631042
rec.autos,4.682494,-1.9660549,2.315527
comp.graphics,5.7270217,-8.816219,5.495484
rec.sport.baseball,-2.197111,-4.7919335,2.318244
comp.graphics,5.101881,-8.546578,3.932149
talk.politics.mideast,-6.424863,6.7861133,-3.2914786
rec.sport.baseball,1.3637846,4.4020348,4.9287586
talk.politics.mideast,-4.407253,-0.06427618,-0.7364677
talk.politics.mideast,-2.0709877,-7.731031,3.3151703
rec.sport.baseball,-0.34288085,3.4813879,4.8496013
sci.med,1.1794032,-7.83555,-2.6917853
comp.graphics,5.4729238,4.5344596,-4.08479
sci.med,0.038472354,-2.2687554,-1.1268712
sci.med,0.5855204,0.55179936,-6.458181
talk.politics.mideast,-6.579676,-3.7556586,-0.48637116
rec.sport.baseball,-3.7683744,1.3700154,6.1816325
rec.sport.baseball,1.1255696,-11.419886,1.9843433
rec.sport.baseball,-2.1505933,-1.5176934,5.448062
comp.graphics,7.488309,-9.306064,1.4342393
sci.med,-0.021713791,-3.8266218,-0.99674815
rec.sport.baseball,0.16205803,1.4246432,4.575632
talk.politics.mideast,3.0657675,3.1231894,5.6624727
sci.med,1.5116234,-3.980751,-5.0838046
rec.sport.baseball,1.4053154,-2.256774,4.9046116
comp.graphics,6.0224786,6.41294,-1.1963176
talk.politics.mideast,-9.706682,1.134304,-2.8682635
comp.graphics,3.9548,-8.38061,0.24379098
sci.med,-1.5791548,10.449268,-2.7908678
talk.politics.mideast,1.7404852,5.615613,2.8017173
sci.med,0.20884222,-2.5906978,-3.7214155
rec.autos,4.841236,0.64335585,4.6834273
comp.graphics,6.5644765,-9.853456,2.0533652
rec.autos,-3.0676172,8.912162,2.7382329
sci.med,0.1895516,-6.50373,-3.65795
sci.med,-1.311258,11.589501,0.22839384
rec.autos,-1.425493,9.295291,-2.6772442
rec.sport.baseball,1.405573,3.6284864,4.041075
talk.politics.mideast,-2.923665,8.183706,-2.6869755
sci.med,1.3911424,-2.2055538,-2.2715964
rec.autos,0.46318245,-11.213091,0.23481733
rec.autos,7.147387,1.3906746,1.9481426
comp.graphics,5.687389,-8.989076,-1.3211008
talk.politics.mideast,2.2198176,5.4886823,3.1099603
talk.politics.mideast,-7.5467005,0.6424762,-0.55590254
rec.sport.baseball,-1.705166,-0.06794933,6.2653627
sci.med,-5.9896536,12.675404,-1.7802503
rec.sport.baseball,4.7229195,8.093639,-3.5503736
rec.autos,-2.0534093,-7.24214,1.514865
sci.med,0.08213728,-6.1279955,-3.3918724
talk.politics.mideast,-8.478979,-0.18049797,-1.0896
sci.med,0.56998456,1.8667203,-0.19719565
comp.graphics,8.008853,-8.676901,3.5895185
talk.politics.mideast,-3.5500875,4.385887,-4.035114
talk.politics.mideast,-4.204221,2.343235,-2.8763626
rec.sport.baseball,-0.20091966,-0.28328496,4.0606523
comp.graphics,5.2922254,2.5327616,2.2648087
sci.med,3.051635,-2.5550988,-6.544616
rec.autos,6.953562,-0.8814136,-1.4768842
comp.graphics,3.6142704,-9.183795,0.8862561
rec.autos,8.209652,0.24447182,2.0580711
talk.politics.mideast,-6.6269603,-3.42415,-3.2973447
rec.sport.baseball,-5.7609963,13.049487,-2.7381058
rec.sport.baseball,-2.4985828,-2.940737,4.447755
rec.sport.baseball,-1.366962,-5.8612432,3.7892222
rec.autos,4.805312,-3.2975821,-1.4611036
comp.graphics,-0.9264631,2.738059,-9.134101
talk.politics.mideast,-6.320945,1.3590319,-1.4646875
talk.politics.mideast,-10.633861,-0.5129346,-2.0999343
rec.autos,3.8370216,1.5212308,3.0306818
comp.graphics,3.9650567,5.211291,-0.3248139
comp.graphics,1.9696621,6.1276574,1.2710224
talk.politics.mideast,-4.791955,14.508829,-1.5034726
comp.graphics,3.7595348,7.21958,0.13000196
rec.sport.baseball,-1.8222692,-1.0342928,4.826215
rec.autos,4.240627,-2.57236,0.25664684
rec.autos,2.0710304,-8.629984,0.24350585
rec.autos,2.6032767,7.298701,-2.8239653
rec.autos,0.688749,5.4559417,-1.6617402
sci.med,-1.5241576,-3.6627946,-5.2925844
rec.autos,4.0314364,1.1585716,-5.397809
sci.med,2.8596344,-4.398472,3.7507608
rec.autos,6.103047,-0.5788591,-3.3331432
rec.sport.baseball,-0.2894367,-8.861868,1.125061
sci.med,-4.2552342,-4.6969085,-2.6146169
rec.autos,2.6064527,-6.562216,1.4880267
sci.med,2.4135437,5.583044,5.1999326
comp.graphics,1.6012944,5.9865203,0.084588386
comp.graphics,4.709138,-11.502554,3.242243
talk.politics.mideast,-2.3108735,5.028495,-2.2020366
sci.med,0.9934943,-1.8249615,-4.438171
rec.sport.baseball,-1.4674594,-6.6287413,4.231135
comp.graphics,6.5499563,-12.145529,2.0032163
talk.politics.mideast,-9.51445,0.72219175,-2.3316839
rec.autos,7.4272156,0.5494291,0.71694773
comp.graphics,2.1953654,7.7573977,1.149919
comp.graphics,3.5889485,-9.379588,0.6686778
sci.med,-1.0859717,4.0864415,-2.0016518
rec.sport.baseball,-1.0066255,4.9693294,1.9369024
rec.sport.baseball,-4.90613,11.19029,-0.63008374
rec.sport.baseball,-6.9266872,12.769346,-3.4999797
rec.sport.baseball,-3.1751873,-4.226646,6.4038777
rec.sport.baseball,-2.0092263,9.081986,-1.6179049
talk.politics.mideast,-8.396649,7.020283,-2.3451204
rec.autos,3.4996436,7.175264,-4.276996
rec.autos,3.6229634,-1.1726142,-1.4045845
talk.politics.mideast,-4.695756,-0.39707252,-4.2910075
talk.politics.mideast,-4.262909,0.2458088,-2.5524752
comp.graphics,5.3643684,-11.536158,3.4148357
rec.autos,4.5615106,-2.3781517,2.385402
comp.graphics,-7.6303797,12.336984,-2.8811553
sci.med,2.1913958,0.01086062,-3.4624028
comp.graphics,8.003715,-7.189641,1.8877289
comp.graphics,7.311752,-7.3979125,3.755971
rec.sport.baseball,-0.13705574,-6.7342854,1.5735828
rec.autos,3.3586602,1.3253484,3.377335
comp.graphics,-6.2343507,10.400278,-2.769398
rec.sport.baseball,-1.1318737,-0.0806956,2.1559641
sci.med,-0.3520433,-0.07779221,-3.9067621
rec.autos,5.101253,-2.0059407,-0.1384665
rec.sport.baseball,-2.0643842,6.4342055,0.83982956
comp.graphics,7.1176996,-10.091961,0.76736367
talk.politics.mideast,-10.6919775,0.62867016,-3.0718637
sci.med,-4.4502826,14.543904,-2.1200492
rec.sport.baseball,-3.1741028,1.0524665,3.560742
rec.autos,2.4784663,3.9413788,4.8258653
rec.autos,-1.446409,6.022887,-2.2799528
rec.autos,0.18100211,4.184501,-2.9388201
talk.politics.mideast,-8.475553,3.297074,-4.5928116
rec.sport.baseball,-1.6296985,0.717572,2.5531912
rec.autos,2.2232904,7.402175,-2.3301647
sci.med,-6.46373,12.530029,-1.9933512
comp.graphics,5.6398635,-9.9587145,3.8004076
rec.sport.baseball,-6.739452,9.582308,-2.3958519
comp.graphics,4.560616,-6.8677154,-2.4334764
rec.sport.baseball,0.26275808,2.2517543,6.145377
talk.politics.mideast,-10.687727,1.7049334,-2.5788896
sci.med,0.22118138,-4.0713496,-2.215624
rec.autos,6.8119454,1.0734473,-0.14405356
rec.autos,-3.8123972,-10.233771,-0.39285642
rec.autos,2.139782,6.5269413,-2.3958616
sci.med,1.6762697,4.664327,4.523596
sci.med,-0.33455342,-0.6170115,-4.0156245
rec.autos,-0.071617976,5.6097956,-4.9007993
talk.politics.mideast,-5.302893,1.2844561,-4.624708
talk.politics.mideast,-9.705075,1.1598248,-2.3715487
comp.graphics,3.6179264,-8.163444,2.1389613
sci.med,-1.012807,0.62667197,-5.6257606
sci.med,1.2472931,-6.6525636,0.6255089
talk.politics.mideast,-3.2781603,3.9649189,-1.44535
talk.politics.mideast,-4.6198764,3.4449852,-2.4177666
sci.med,-2.512997,0.4258359,-4.7519507
sci.med,-6.830726,12.262969,-2.2032688
rec.autos,6.47518,0.13255168,1.5523059
rec.autos,6.02525,-1.480982,0.43590397
talk.politics.mideast,-4.5424085,3.7386494,-2.5425436
comp.graphics,8.042253,-5.8253093,3.9438586
talk.politics.mideast,-5.53084,-0.73863685,-1.832932
talk.politics.mideast,-4.4605103,4.3975425,-1.7497649
talk.politics.mideast,-9.578632,2.027367,-1.6870433
talk.politics.mideast,-6.2663126,-0.65895164,-2.3851829
rec.autos,3.875155,0.18369842,2.8847284
talk.politics.mideast,-7.144556,-0.31473213,-2.7958279
rec.autos,5.4393096,0.8408368,1.1186333
talk.politics.mideast,-5.044553,14.324984,-0.7677487
rec.sport.baseball,-2.3482242,6.1645527,1.0197824
rec.autos,5.6640744,-2.9037812,-1.6386087
talk.politics.mideast,-9.934995,1.4509053,-1.6655339
rec.sport.baseball,1.0289574,-2.9557636,4.8372707
talk.politics.mideast,1.4942821,-7.37987,4.4957094
talk.politics.mideast,-5.851304,2.5242763,-6.861669
sci.med,5.049917,-4.2866864,-4.1624784
rec.sport.baseball,-1.882003,-4.635592,3.8848786
rec.sport.baseball,-3.736165,-0.13243805,4.2912736
sci.med,-1.8535829,-3.7668097,0.13030954
rec.autos,7.106704,-0.34168753,0.8336386
rec.autos,-1.8602672,9.20071,-1.8968978
rec.sport.baseball,-2.2563884,-3.585447,6.2142177
rec.sport.baseball,-2.734255,0.23183565,4.7842116
sci.med,-0.44237092,1.8316537,-2.8466911
rec.autos,4.79897,-3.306568,0.4459807
talk.politics.mideast,-5.4450808,5.997969,-1.2325916
rec.sport.baseball,-1.1028177,1.760941,5.972738
talk.politics.mideast,-6.2958083,1.252344,-1.5822657
sci.med,-6.112661,12.563478,-1.4274181
rec.autos,1.9506903,6.9638076,-2.1806526
comp.graphics,-7.1733613,12.582514,-2.2577915
rec.autos,4.8075852,0.99739844,-5.4995303
comp.graphics,3.603209,3.2115066,-0.12162855
rec.autos,-3.1468723,0.61295295,0.08132599
sci.med,-1.4499793,-3.6574342,-5.2634845
sci.med,-1.1546794,-1.7565948,-2.3509917
rec.autos,0.7875637,2.9891038,-5.234648
rec.sport.baseball,-1.078752,-0.34230006,2.1260295
comp.graphics,5.145825,5.294372,-0.01713522
rec.autos,3.5459223,-3.4875438,0.08423877
talk.politics.mideast,-10.721756,1.7982976,-2.8676713
comp.graphics,-6.770757,9.480324,-4.1176233
talk.politics.mideast,-4.0740924,8.543165,-2.461529
rec.autos,-5.1067986,4.940423,3.313846
talk.politics.mideast,-8.161673,1.9584286,-0.8763883
rec.autos,4.684583,-4.181351,2.4471204
rec.autos,2.275006,-7.133976,2.7404766
rec.sport.baseball,-2.017863,2.4010484,2.8786469
comp.graphics,5.6918964,-10.449375,0.7626296
talk.politics.mideast,-5.526569,-0.3880189,-2.157565
sci.med,0.08472216,-6.074003,-4.6485424
sci.med,-1.0891665,-3.6510596,-3.8771064
sci.med,-0.25381023,1.6083021,-2.6458254
comp.graphics,6.71823,0.88572633,1.2813777
rec.autos,6.0024853,-4.6241264,-1.8479903
rec.autos,5.8763385,-2.186653,-1.5723062
talk.politics.mideast,-9.299511,3.1335654,-1.9865448
comp.graphics,8.044164,-8.875455,3.7262256
rec.sport.baseball,-0.13816647,2.0481246,1.8849516
rec.autos,-1.8087227,9.815858,-2.1140494
sci.med,3.868722,-1.3318169,-4.852192
rec.autos,3.3294985,-4.50837,1.7204125
rec.autos,5.5066986,-4.4106097,0.7866897
comp.graphics,4.439561,-8.141375,0.6264872
sci.med,2.2514265,-0.46763256,-3.4229991
rec.autos,7.675905,-0.5578198,-1.5100297
rec.autos,4.9734735,0.65567064,-5.012811
talk.politics.mideast,-6.7593703,0.7756351,-2.9358754
comp.graphics,7.5513062,-7.777651,3.9255247
rec.sport.baseball,-0.009168951,4.770219,3.0555198
rec.autos,4.0363245,1.1918517,-5.4101224
talk.politics.mideast,-9.532351,0.74463767,1.4794763
comp.graphics,-2.8122923,10.924707,2.6105478
rec.autos,0.8282939,5.187503,-4.738167
comp.graphics,2.8778193,6.185262,2.9133532
rec.autos,1.3012387,-6.7568235,0.93312454
rec.sport.baseball,-2.1046305,9.506627,-3.3863838
talk.politics.mideast,-6.3044295,-2.1655698,-2.2495916
sci.med,-2.1621547,-2.1096692,-3.4798384
sci.med,-0.14968303,-4.285999,-2.4601007
rec.autos,8.166143,3.537077,-2.1490254
sci.med,-1.5839727,-1.959505,-1.8036559
rec.autos,2.913551,-2.3400009,1.3517977
rec.autos,5.671008,0.3633455,-0.9944392
rec.autos,0.5816786,-6.8343053,1.5327686
sci.med,0.9968393,-0.94927436,-1.8066286
rec.sport.baseball,-2.8533344,-1.8362145,4.867596
comp.graphics,7.576936,-7.172333,2.4135277
comp.graphics,3.5054038,6.3178873,0.6239587
talk.politics.mideast,1.0550507,6.286148,4.243475
rec.sport.baseball,-2.0546005,11.346162,2.664712
talk.politics.mideast,-4.1954384,4.885768,-0.79642534
rec.autos,2.7778292,6.5300646,-3.3924286
sci.med,1.9018351,-0.83286446,-3.5962026
comp.graphics,5.9967675,3.9088137,0.6066468
talk.politics.mideast,-4.8788223,14.4754505,-1.4149277
sci.med,-6.595651,12.503837,-1.9839336
talk.politics.mideast,-3.3549616,3.6435616,-1.525667
talk.politics.mideast,1.406505,-7.3459177,4.362335
sci.med,-0.9746437,2.837534,-9.157647
rec.sport.baseball,-2.5285406,-2.2460556,7.545321
sci.med,-1.8394847,-5.6100354,-2.2556114
rec.autos,7.974165,1.6403629,0.5524506
rec.sport.baseball,-2.3371377,-2.8213725,5.799946
sci.med,-7.424666,10.270546,-2.899878
talk.politics.mideast,-6.9369707,-3.4369602,-0.73188084
talk.politics.mideast,-2.7365837,8.516564,-2.0912902
comp.graphics,3.4853377,-9.17575,1.3412393
sci.med,-6.7607083,10.405092,-2.611548
comp.graphics,3.2669969,3.9280915,5.7432795
comp.graphics,4.2816606,-8.499772,-0.6759707
talk.politics.mideast,-2.550841,6.956586,-0.7956607
comp.graphics,5.8139815,-9.526836,-1.3571701
talk.politics.mideast,-4.4263544,2.788415,-0.38124084
rec.autos,1.9590548,6.062009,-2.020214
sci.med,2.2061892,-5.933194,-4.142328
rec.sport.baseball,-4.4912643,0.5076425,5.343539
rec.sport.baseball,-0.56597376,-1.067103,7.941048
comp.graphics,1.8743726,11.324987,-0.24623543
rec.autos,1.7005159,6.7265267,-2.2375267
talk.politics.mideast,-10.041676,1.665761,-1.4588652
sci.med,0.08360672,1.1561697,-2.2960215
talk.politics.mideast,-4.3420362,1.9500715,-5.9891276
sci.med,-3.8583143,-3.3965454,-4.847651
sci.med,1.9610251,-0.6121158,-2.716358
talk.politics.mideast,-9.487697,0.8786368,-2.2600186
sci.med,-0.51287717,1.4722936,-2.6115844
sci.med,-0.2850232,-2.9139872,-5.480331
rec.autos,6.4341674,0.96328247,2.0199723
rec.sport.baseball,-0.83258474,-6.0386686,2.610151
comp.graphics,5.48329,-8.392602,3.6832337
talk.politics.mideast,-12.135138,0.6341825,-1.8836207
sci.med,1.4331414,-8.474323,-2.0204701
sci.med,-1.4159362,-6.988511,-5.3817754
sci.med,0.86587214,-6.1961117,-3.7004597
sci.med,-3.629992,-3.0675695,1.9202551
rec.autos,1.5141213,5.141845,-2.8440928
talk.politics.mideast,-8.68484,0.24237654,1.6341275
rec.sport.baseball,-2.935007,-4.7777863,6.4847517
rec.sport.baseball,-0.6363035,1.1230522,6.0688863
comp.graphics,5.4692774,-12.1518,3.0744073
rec.sport.baseball,5.1618814,1.068914,-1.4013957
sci.med,-0.29572105,-1.3610163,-4.0655165
comp.graphics,6.649635,-10.420485,1.6851666
comp.graphics,-4.3460245,13.709846,-2.2686853
rec.autos,-1.5243608,5.8402014,-2.2754986
comp.graphics,5.140759,-9.880771,-1.2139804
talk.politics.mideast,-4.3234825,4.0458407,-1.4079437
rec.sport.baseball,-0.6337845,0.25192013,2.0554526
rec.sport.baseball,-3.1464427,6.258436,0.74349034
rec.autos,5.79319,-12.460561,2.865607
rec.autos,6.578508,-1.5107101,-1.2377657
comp.graphics,8.347446,-8.63772,3.0294223
talk.politics.mideast,-4.340856,-3.9174316,1.0140879
talk.politics.mideast,-7.3103213,-3.7372503,0.18085514
rec.autos,8.271083,-0.025798593,-2.1750371
talk.politics.mideast,-9.572456,0.23571287,-1.4122586
talk.politics.mideast,-4.6725855,2.7820888,-1.8737172
sci.med,1.0172373,-7.5775986,-3.1482222
talk.politics.mideast,-4.4031243,4.2469606,-2.4673326
rec.sport.baseball,-2.2453377,-4.5315847,5.8002334
rec.sport.baseball,-2.4583566,8.149348,-0.7910746
sci.med,0.61378664,-8.943527,-2.590288
rec.sport.baseball,-2.6338568,-2.5681229,4.5442657
comp.graphics,5.410471,-9.125644,2.093986
rec.sport.baseball,-4.6207027,-1.6067615,3.1111288
rec.autos,-1.0567807,13.303223,-0.7527337
talk.politics.mideast,-3.2716248,5.788054,-0.58407205
talk.politics.mideast,-8.067399,0.6005057,-0.968722
comp.graphics,1.7722726,-8.777828,4.053211
rec.sport.baseball,-0.891862,-1.649645,4.559856
