,x,y,z
rec.autos,-5.085758,12.088644,36.344166
comp.graphics,4.195029,13.40817,-5.869483
sci.med,-21.208105,24.093199,22.903864
comp.graphics,21.149899,39.303555,-5.7428427
rec.autos,4.129744,18.448505,34.434845
comp.graphics,-0.8683254,22.237251,-13.036133
rec.sport.baseball,-14.200255,7.179037,11.328869
rec.autos,29.640182,3.8036287,13.559775
sci.med,-1.5125204,-31.034157,21.419247
talk.politics.mideast,12.077168,-8.928583,-35.104454
rec.sport.baseball,-22.92212,-20.60613,-6.686168
rec.sport.baseball,-38.150272,15.838758,-1.8390028
rec.sport.baseball,-22.256483,-13.379651,-18.012268
sci.med,7.8692727,-20.802101,-3.8004081
talk.politics.mideast,5.624994,-28.4271,-23.52311
rec.autos,22.05473,18.212778,24.884827
rec.autos,-26.61845,-14.264708,16.373629
talk.politics.mideast,6.407426,-31.147884,-30.70655
rec.autos,21.469515,1.128083,-12.096634
rec.autos,25.373913,-1.5283751,23.80331
rec.autos,10.255337,1.347046,29.677376
comp.graphics,-2.0930786,23.85415,-26.581167
rec.autos,29.842293,4.44271,34.04636
comp.graphics,1.3717375,37.186947,-0.30201805
talk.politics.mideast,11.11497,-24.603144,-22.237492
comp.graphics,-0.10107626,29.555586,0.16380307
talk.politics.mideast,31.490381,-4.044583,-17.01622
comp.graphics,-5.1096096,15.278291,13.000338
rec.sport.baseball,-8.689168,0.0019219569,-3.63951
sci.med,30.6042,-12.388232,8.792085
comp.graphics,-20.827908,-29.633892,-6.817652
rec.sport.baseball,-16.33329,-10.65678,3.5322404
sci.med,-14.988748,-16.792713,15.800252
talk.politics.mideast,1.1963657,-33.624386,-21.871529
rec.sport.baseball,-19.759735,-15.35684,-23.941404
comp.graphics,-6.708155,9.198273,17.082487
sci.med,28.588375,-13.772564,19.355158
rec.sport.baseball,-22.840345,0.2167455,-28.75877
sci.med,32.12763,-19.78389,3.4320843
comp.graphics,9.101483,18.825127,-1.8375958
talk.politics.mideast,19.933006,11.310005,-37.23266
rec.autos,11.717681,21.96922,39.20156
comp.graphics,29.085476,29.73472,6.6547604
talk.politics.mideast,1.6964402,0.31714302,-19.505108
rec.sport.baseball,-10.031382,-2.5843153,-0.32367778
rec.sport.baseball,-11.8064995,6.0167947,8.435308
comp.graphics,0.63473535,4.4336905,1.7123774
sci.med,10.384911,-18.053143,-1.3125407
rec.sport.baseball,-29.765064,2.5499747,-14.558479
sci.med,18.046621,-19.89627,17.828524
sci.med,26.92151,-26.574034,3.8416247
rec.sport.baseball,-17.627127,-22.69306,-10.412568
comp.graphics,9.609954,35.9674,12.673144
sci.med,5.5607104,-13.444736,-4.294018
comp.graphics,15.390222,42.050194,0.50097644
rec.autos,7.585023,5.7834206,19.179766
talk.politics.mideast,7.7073746,-13.611869,-13.0100355
rec.autos,16.812632,-3.8236387,26.368246
sci.med,42.494686,-8.002119,7.352895
rec.autos,14.232656,9.7861185,9.286157
sci.med,25.759329,-12.429729,2.9216595
talk.politics.mideast,-4.077565,-0.7762758,-35.877888
comp.graphics,32.800396,12.925681,-9.031194
talk.politics.mideast,-10.6713085,-1.9120139,18.742283
talk.politics.mideast,-23.45402,3.066251,25.857527
rec.sport.baseball,-5.5449686,2.5987055,-13.218487
talk.politics.mideast,-1.5406545,12.959558,-38.327568
sci.med,25.305368,2.7734017,-6.7606463
rec.sport.baseball,-5.6885233,-7.8637195,4.818669
rec.sport.baseball,-18.04664,3.439484,16.373709
sci.med,26.594019,-23.299253,-6.35844
sci.med,7.197468,-23.401222,35.608562
rec.sport.baseball,-20.780968,17.98564,-8.953742
rec.sport.baseball,-38.086876,5.7605205,-23.622074
rec.autos,-14.261223,-32.149155,10.54023
rec.sport.baseball,-26.442726,22.900972,-8.968378
rec.sport.baseball,-18.888508,-0.97962946,11.667387
talk.politics.mideast,17.44007,-28.337267,-18.434248
sci.med,19.492071,-14.697116,-2.3678377
rec.autos,8.229191,-5.169246,16.946407
comp.graphics,-8.434054,26.226364,-9.909065
rec.sport.baseball,-20.78086,-10.788405,26.038708
comp.graphics,-2.5737493,23.142336,6.585541
talk.politics.mideast,15.88614,5.33189,-23.654526
rec.sport.baseball,-19.371473,2.297293,8.589972
talk.politics.mideast,16.868345,10.616625,-36.22388
talk.politics.mideast,-16.552336,4.8670506,13.142288
rec.sport.baseball,-18.349014,-0.039135307,-8.356953
sci.med,15.903916,-25.483776,-0.6726474
comp.graphics,-0.46623078,36.94528,18.60951
sci.med,-7.5402045,-32.4178,1.2124908
sci.med,34.7681,-0.21438892,4.051938
talk.politics.mideast,-3.2303517,8.444863,-31.280722
rec.sport.baseball,-42.512295,6.3719783,6.645079
rec.sport.baseball,-17.447773,12.907429,14.284216
rec.sport.baseball,-33.057693,-5.1088567,-5.084323
comp.graphics,13.401691,26.209972,-0.67728615
sci.med,13.205765,-43.176636,3.1936016
rec.sport.baseball,-25.416096,-12.774413,1.1115155
talk.politics.mideast,16.898397,10.799049,-21.557123
sci.med,-0.76028687,-32.169144,23.914593
rec.sport.baseball,-7.7881947,-8.491606,11.203883
comp.graphics,25.649708,21.141813,-20.24019
talk.politics.mideast,-0.19786169,-30.536884,-25.55191
comp.graphics,1.8078564,17.132246,-6.735484
sci.med,17.7262,-39.36269,9.673237
talk.politics.mideast,-3.6627243,-10.997378,-14.520745
sci.med,16.833895,-31.141788,5.060688
rec.autos,-3.5315228,16.209784,21.309206
comp.graphics,5.50894,31.517662,9.901843
rec.autos,-4.1931214,-28.379736,-2.3478565
sci.med,20.888308,-18.826422,11.934712
sci.med,-0.1877074,-17.189365,1.1800152
rec.autos,-18.881664,-8.431422,-36.609314
rec.sport.baseball,-3.0932813,-14.044786,4.420168
talk.politics.mideast,33.0685,-0.41705337,-29.70372
sci.med,18.544018,-14.134283,28.282318
rec.autos,-6.2099996,-4.1801624,14.849136
rec.autos,15.595422,12.728318,30.283133
comp.graphics,1.288967,8.825703,1.4132274
talk.politics.mideast,-2.8755283,-6.331143,-8.827871
talk.politics.mideast,0.7837547,-12.699428,-19.206715
rec.sport.baseball,-22.472847,-1.6639092,-3.1950223
sci.med,8.891935,-16.584408,8.906075
rec.sport.baseball,-15.618017,17.102293,-6.8613086
rec.autos,-14.412626,-1.8882506,19.762945
sci.med,5.5102468,-3.5887015,5.895629
talk.politics.mideast,-3.7517252,-31.455933,-20.8318
sci.med,23.426594,-12.633076,1.7251623
comp.graphics,-3.7063193,35.438305,-7.3145065
talk.politics.mideast,25.50927,-5.9481864,-18.154383
talk.politics.mideast,6.656755,1.8538446,-37.13456
rec.sport.baseball,-41.05392,12.816239,3.6408887
comp.graphics,-0.39794382,39.374058,11.737476
sci.med,-0.38752884,-38.33611,17.437983
rec.autos,11.293553,18.939854,24.48872
comp.graphics,1.8162763,18.619846,10.735367
rec.autos,18.713884,9.862181,23.380161
talk.politics.mideast,33.27536,-3.4878879,-16.193447
rec.sport.baseball,-31.04824,6.697591,-1.1379257
rec.sport.baseball,-26.55736,7.753128,-7.7515454
rec.sport.baseball,-29.18167,-0.30007532,20.044308
rec.autos,9.327906,-12.593681,23.986849
comp.graphics,-4.2012815,19.6471,-23.24098
talk.politics.mideast,17.360594,0.77438354,-34.09059
