,x,y,z
rec.autos,0.13936543,0.012234314,-0.0091109285
comp.graphics,0.1697194,0.023805104,-0.011579159
sci.med,0.082149886,0.005725349,-0.005293655
comp.graphics,0.27463123,0.045908585,-0.019131776
rec.autos,0.0061176624,-0.0036749148,-0.0001730527
comp.graphics,0.29340786,0.04254365,-0.020089593
rec.sport.baseball,-0.04563105,-0.054666083,0.005712144
rec.autos,0.007522409,-0.004663374,-0.00020856773
sci.med,-0.045616742,0.005394462,0.0024536364
talk.politics.mideast,-0.12733921,0.00017592747,0.00769439
rec.sport.baseball,-0.1515316,-0.12403526,0.015866065
rec.sport.baseball,-0.24637686,-0.22762306,0.02724154
rec.sport.baseball,-0.15873434,-0.12568718,0.016403504
sci.med,-0.02130814,0.051789712,-0.0015379341
talk.politics.mideast,-0.24853636,0.005817339,0.01475557
rec.autos,0.0075794547,0.00065604015,-0.00050279184
rec.autos,0.060480334,-0.0030265802,-0.0035106419
talk.politics.mideast,-0.27702138,0.008552626,0.01634955
rec.autos,-0.0069631264,-0.005540782,0.00071229547
rec.autos,0.014217466,-0.003567514,-0.0006767168
rec.autos,0.008510067,-0.004783996,-0.00026497457
comp.graphics,0.1637154,0.028764088,-0.011483885
rec.autos,0.012421771,-0.0055787163,-0.00045926508
comp.graphics,0.29733127,0.045622848,-0.020486766
talk.politics.mideast,-0.14296068,-0.0008060945,0.008720867
comp.graphics,0.28241673,0.042624198,-0.0194224
talk.politics.mideast,-0.055684496,-0.009815934,0.0038936902
comp.graphics,0.054443855,0.0004911237,-0.0033356876
rec.sport.baseball,-0.05135852,-0.056953233,0.006184701
sci.med,-0.00634296,0.031000195,-0.0013169381
comp.graphics,0.06510562,0.011396579,-0.0045754877
rec.sport.baseball,-0.10316323,-0.10200041,0.011756349
sci.med,-0.003061863,0.009935659,-0.00036663472
talk.politics.mideast,-0.26922938,0.007288173,0.015934655
rec.sport.baseball,-0.1982498,-0.17418142,0.021428043
comp.graphics,0.31337076,0.043950316,-0.02137752
sci.med,0.0023637966,0.033699382,-0.0019903781
rec.sport.baseball,-0.17469384,-0.17471412,0.02003325
sci.med,-0.03169602,0.057842866,-0.001237938
comp.graphics,0.13920128,0.019342596,-0.009503081
talk.politics.mideast,-0.12440778,0.004039588,0.0073230183
rec.autos,0.007971458,-0.008905517,-8.2870465e-06
comp.graphics,0.26238877,0.04074636,-0.018107744
talk.politics.mideast,-0.058172636,-0.0070278468,0.0039061364
rec.sport.baseball,-0.042890918,-0.05676431,0.005660484
rec.sport.baseball,0.24758185,0.03137773,-0.016710173
comp.graphics,0.2708305,0.037378855,-0.018434942
sci.med,-0.15029213,0.64605844,-0.026092246
rec.sport.baseball,-0.13772543,-0.13256934,0.015508527
sci.med,-0.019884774,0.05137717,-0.0016018574
sci.med,-0.017497618,0.055933986,-0.0019963025
rec.sport.baseball,-0.110178515,-0.11375033,0.012826033
comp.graphics,0.25374833,0.039460216,-0.017511955
sci.med,-0.010737896,0.03329604,-0.001182754
comp.graphics,0.32224688,0.04749861,-0.022103881
rec.autos,0.011908666,-0.0033134688,-0.0005537258
talk.politics.mideast,-0.03384492,-0.02769158,0.0035353068
rec.autos,0.01868483,-0.0018480809,-0.0010402396
sci.med,-0.01546472,0.06489092,-0.0026048017
rec.autos,0.012125755,-0.007807154,-0.00032297496
sci.med,-0.012935297,0.029177088,-0.0008168477
talk.politics.mideast,-0.021752859,-0.012413786,0.0019802453
comp.graphics,0.10688759,0.015625855,-0.007333759
talk.politics.mideast,-0.012164965,-0.011252505,0.0013322642
talk.politics.mideast,-0.0135712875,-0.010382515,0.0013713008
rec.sport.baseball,0.20876947,0.017762922,-0.013625509
talk.politics.mideast,-0.04802243,-0.011705188,0.0035325475
sci.med,-0.008735534,0.038081687,-0.0015545923
rec.sport.baseball,-0.041625243,-0.039337743,0.004639633
rec.sport.baseball,-0.0032232404,-0.016704854,0.0010926031
sci.med,-0.020732842,0.05941959,-0.0019845532
sci.med,-0.14280388,0.61079866,-0.024633372
rec.sport.baseball,-0.23333432,-0.21363841,0.025685664
rec.sport.baseball,-0.26811546,-0.24589856,0.029557923
rec.autos,-0.0064798812,0.0061863735,4.947139e-05
rec.sport.baseball,-0.17869742,-0.16500124,0.01972811
rec.sport.baseball,0.19539016,0.020958189,-0.012973359
talk.politics.mideast,-0.12115089,-0.0042105587,0.0075773457
sci.med,-0.034358844,0.12595995,-0.0047897003
rec.autos,0.0021243426,-0.006508354,0.00021506578
comp.graphics,0.21015383,0.031288557,-0.014432702
rec.sport.baseball,-0.01448021,-0.024117073,0.00217086
comp.graphics,0.22019796,0.031600635,-0.015062832
talk.politics.mideast,-0.17384471,0.0030010003,0.010387108
rec.sport.baseball,0.025888955,-0.020458773,-0.00047603244
talk.politics.mideast,-0.12105785,0.0037269532,0.0071372236
talk.politics.mideast,-0.06584419,-0.011800252,0.0046179597
rec.sport.baseball,-0.059146877,-0.08001705,0.007899376
sci.med,0.17242034,0.028446836,-0.011999642
comp.graphics,0.19720072,0.027599387,-0.013450019
sci.med,-0.021738088,0.020732911,0.00017667848
sci.med,-0.018899556,0.06389985,-0.0023434306
talk.politics.mideast,-0.060594615,-0.0082582,0.004116028
rec.sport.baseball,-0.21178162,-0.1994398,0.023605566
rec.sport.baseball,0.2533039,0.030069808,-0.01697548
rec.sport.baseball,-0.24283555,-0.22232501,0.02673057
comp.graphics,0.29430655,0.04381375,-0.020212576
sci.med,-0.00012975559,0.045232035,-0.0024638262
rec.sport.baseball,-0.15239987,-0.14383785,0.01700384
talk.politics.mideast,-0.07588193,-0.0073780483,0.0049977317
sci.med,-0.039965943,0.023938684,0.0011081562
rec.sport.baseball,-0.060713284,-0.065334514,0.007200654
comp.graphics,0.15539047,0.019888278,-0.010499839
talk.politics.mideast,-0.26923293,0.007503267,0.015950691
comp.graphics,0.30454734,0.044229597,-0.02084383
sci.med,-0.047737557,0.20321092,-0.008191772
talk.politics.mideast,-0.03171151,-0.017060803,0.002834592
sci.med,-0.021791006,0.052624285,-0.0015560485
rec.autos,0.020402413,-0.007028152,-0.00086518726
comp.graphics,0.2661441,0.040264424,-0.01830648
rec.autos,-0.0040597245,-0.009120183,0.0007266636
sci.med,0.036000386,0.04497547,-0.004639165
sci.med,0.114526846,-0.0031860776,-0.0067807524
rec.autos,0.032212142,-0.020857051,-0.0008318376
rec.sport.baseball,-0.015803896,-0.010222915,0.0014943612
talk.politics.mideast,-0.06615091,-0.004577609,0.0042458065
sci.med,0.021964503,0.02922223,-0.0029300884
rec.autos,0.033613756,-0.013288835,-0.0013287575
rec.autos,0.0073873913,-0.009713038,6.721142e-05
comp.graphics,0.11915382,0.01567139,-0.008079842
talk.politics.mideast,-0.05545871,-0.01404007,0.004113847
talk.politics.mideast,-0.10464344,-0.0046459646,0.0065912423
