,x,y,z
rec.autos,1.1135545,-6.2843256,1.0402263
comp.graphics,-7.4551578,0.51179737,0.6324659
sci.med,-2.6677737,-9.371468,0.7127186
comp.graphics,-7.833032,-1.1950092,3.8780203
rec.autos,-0.47435257,14.389006,-3.0581002
comp.graphics,-0.1687048,14.104217,-1.9895813
rec.sport.baseball,3.9426842,-8.499867,-3.8957038
rec.autos,3.144785,-4.383516,2.4124084
sci.med,5.678147,-2.1549373,3.3441093
talk.politics.mideast,-2.8136747,7.170375,-0.6939045
rec.sport.baseball,2.583603,1.2355742,-3.3662944
rec.sport.baseball,0.864646,-4.181409,-6.514103
rec.sport.baseball,1.5904244,-1.2369919,-5.4554467
sci.med,3.5164552,3.9457643,-0.74649185
talk.politics.mideast,4.8313313,4.402412,-6.1968412
rec.autos,-0.024952758,-3.4180648,4.9056892
rec.autos,2.12205,-6.2243433,-1.3353978
talk.politics.mideast,4.7925167,4.6375437,-6.5138335
rec.autos,-0.7561871,2.8546126,1.7818924
rec.autos,-2.9389005,1.1630033,3.8836849
rec.autos,0.41343045,-3.232947,1.2119076
comp.graphics,4.8807874,8.489617,-1.5988787
rec.autos,-1.3880043,-2.6996226,3.8380966
comp.graphics,-10.13851,1.2525392,1.7698205
talk.politics.mideast,3.5820787,4.32303,-6.2339015
comp.graphics,-3.731228,-8.408175,2.6147234
talk.politics.mideast,6.418699,0.83073056,-3.1903727
comp.graphics,2.2325385,-7.153291,-1.1354792
rec.sport.baseball,-4.984684,3.0730996,-0.7081413
sci.med,1.8001379,4.724114,5.3145304
comp.graphics,-4.476961,-6.9571013,0.5979396
rec.sport.baseball,5.2650304,-6.836752,-3.3587227
sci.med,3.70528,1.1169153,3.1904323
talk.politics.mideast,4.841367,3.9314911,-6.247558
rec.sport.baseball,-3.2008789,4.7663283,-3.4099689
comp.graphics,2.4605255,-7.784786,-1.5334203
sci.med,2.6057541,4.9953065,4.928744
rec.sport.baseball,-3.7749739,12.176014,-1.7609631
sci.med,4.0299735,2.227877,1.1619235
comp.graphics,-0.2641502,-9.056205,5.2316327
talk.politics.mideast,2.2041252,5.9637523,-0.5212496
rec.autos,-4.1494246,4.279585,2.715999
comp.graphics,-8.561617,3.2254803,1.9350613
talk.politics.mideast,-0.06495935,5.8963842,-2.4276688
