,x,y,z
rec.autos,0.004346371,0.01274548,0.011441635
comp.graphics,0.004356759,0.012895034,0.011443766
sci.med,0.0043234755,0.01350047,0.011421507
comp.graphics,0.0043699965,0.012688371,0.011392694
rec.autos,0.004370195,0.012907971,0.011471483
comp.graphics,0.004326376,0.012034777,0.011417455
rec.sport.baseball,0.0042441506,0.011704389,0.011430398
rec.autos,0.0044102496,0.012863183,0.011443999
sci.med,0.004450597,0.013076701,0.011484422
talk.politics.mideast,0.0043937005,0.012201918,0.011460722
rec.sport.baseball,0.0045643877,0.01271812,0.01126041
rec.sport.baseball,0.0045004766,0.012854238,0.011473715
rec.sport.baseball,0.0045169,0.0128518855,0.0114632035
sci.med,0.0043977,0.012511104,0.0114765195
talk.politics.mideast,0.0045617647,0.012948079,0.01146618
rec.autos,0.0044211135,0.012113303,0.011431443
rec.autos,0.0043850946,0.012762127,0.011455958
talk.politics.mideast,0.004415395,0.012657235,0.011459572
rec.autos,0.0043729655,0.012866204,0.011462889
rec.autos,0.004355475,0.012912238,0.011462348
rec.autos,0.004403983,0.012924527,0.011453884
comp.graphics,0.004406466,0.013141643,0.011430508
rec.autos,0.0043856124,0.01281614,0.011453135
comp.graphics,0.0043271407,0.012739807,0.011455928
talk.politics.mideast,0.0043728063,0.013157055,0.0114488555
comp.graphics,0.0043808664,0.0129268635,0.011414646
talk.politics.mideast,0.004386478,0.012822854,0.011479012
comp.graphics,0.004197218,0.011249093,0.011421793
rec.sport.baseball,0.0044180336,0.012049293,0.011402666
sci.med,0.004381594,0.012910009,0.011469923
comp.graphics,0.0043752454,0.012698955,0.011454819
rec.sport.baseball,0.004433106,0.012286633,0.011456379
sci.med,0.00429086,0.010773549,0.011454906
talk.politics.mideast,0.004423354,0.012416275,0.011454429
rec.sport.baseball,0.0044953884,0.012857223,0.011495095
comp.graphics,0.004316292,0.012681028,0.011433432
sci.med,0.0043675154,0.012597135,0.011451855
rec.sport.baseball,0.004466331,0.012920713,0.011470342
sci.med,0.0043997215,0.013424986,0.011522444
comp.graphics,0.004305358,0.009595945,0.011418934
talk.politics.mideast,0.0043788324,0.013112233,0.0114707695
rec.autos,0.004363211,0.013069621,0.011486729
comp.graphics,0.0043779192,0.013001172,0.011460485
talk.politics.mideast,0.004382535,0.013065067,0.011467143
rec.sport.baseball,0.0043800883,0.013201279,0.011474726
rec.sport.baseball,0.004358113,0.01233014,0.011383245
comp.graphics,0.0044000796,0.012891632,0.011453275
sci.med,0.0039184913,0.0057351133,0.013160199
rec.sport.baseball,0.004401068,0.012407058,0.0114286365
sci.med,0.0043413634,0.011135389,0.011463925
sci.med,0.00437172,0.012408357,0.0114602875
rec.sport.baseball,0.004402572,0.012516311,0.011475018
comp.graphics,0.0043282546,0.013025438,0.011408823
sci.med,0.004310626,0.011895454,0.011517443
comp.graphics,0.004348353,0.013081151,0.011435932
rec.autos,0.004350085,0.01223249,0.011429879
talk.politics.mideast,0.0044149333,0.012931871,0.011416253
rec.autos,0.004370358,0.012817564,0.011458279
sci.med,0.004358435,0.0127394665,0.011466639
rec.autos,0.004435757,0.012399447,0.011433022
sci.med,0.0043470897,0.012545567,0.011420396
talk.politics.mideast,0.0043523386,0.012815148,0.011467598
comp.graphics,0.0043749376,0.01320958,0.011444474
talk.politics.mideast,0.004424592,0.012447668,0.011374174
talk.politics.mideast,0.0046572774,0.011314154,0.011254607
rec.sport.baseball,0.00434487,0.01316832,0.011442673
talk.politics.mideast,0.004424817,0.012955716,0.0114635425
sci.med,0.0044071497,0.012504994,0.011469963
rec.sport.baseball,0.0043932954,0.01284549,0.011476243
rec.sport.baseball,-6.571847,14.114465,-8.117334
sci.med,0.004372749,0.012414451,0.011455474
sci.med,0.004122986,0.008603734,0.012509433
rec.sport.baseball,0.004534814,0.0132130515,0.0114492895
rec.sport.baseball,0.004578436,0.013596763,0.011500986
rec.autos,0.004385046,0.012596238,0.0114332335
rec.sport.baseball,0.0045487843,0.0140861515,0.011415119
rec.sport.baseball,0.0043055243,0.012464107,0.0113744475
talk.politics.mideast,0.00444898,0.012561903,0.01143378
sci.med,0.0042780796,0.011928011,0.011636895
rec.autos,0.0043897573,0.012844107,0.011447469
comp.graphics,0.0043971404,0.013887691,0.011409811
rec.sport.baseball,0.0045533427,0.011034535,0.011394883
comp.graphics,0.0043207034,0.012237186,0.011502281
talk.politics.mideast,0.0043719052,0.012920724,0.01144923
rec.sport.baseball,0.0044027553,0.0129079055,0.011401066
talk.politics.mideast,0.004363999,0.013035649,0.011466379
talk.politics.mideast,0.0043342295,0.012695923,0.011375624
rec.sport.baseball,0.004361294,0.012567083,0.011433499
sci.med,0.00432957,0.012714443,0.011460738
comp.graphics,0.0043459553,0.013417931,0.011423038
sci.med,0.0043581775,0.012550947,0.011459066
sci.med,0.004370717,0.012785092,0.011459525
talk.politics.mideast,0.004465198,0.024394196,0.011321195
rec.sport.baseball,0.0044274563,0.012745389,0.011475499
rec.sport.baseball,0.0043852897,0.01200329,0.011314024
rec.sport.baseball,0.0045646452,0.013089862,0.011431477
comp.graphics,0.004313746,0.012697208,0.011374342
sci.med,0.004359616,0.0123681305,0.0114723295
rec.sport.baseball,0.0044833072,0.0127229355,0.011416406
talk.politics.mideast,0.004377594,0.011368372,0.011435096
