,x,y,z
rec.autos,2.6095645,-2.3291602,4.716959
comp.graphics,-0.5509091,-4.7565246,-2.8755083
sci.med,-5.608503,-0.88779813,10.453658
comp.graphics,-12.563489,1.4739188,-4.0318465
rec.autos,6.296295,-3.2076988,4.251381
comp.graphics,-3.0689816,-2.2638805,-6.323034
rec.sport.baseball,-4.3413014,-3.6906598,3.8368318
rec.autos,11.941984,-0.30869877,-0.4538442
sci.med,4.5169144,4.0812087,-4.2390695
talk.politics.mideast,0.7852603,9.841129,3.7059019
rec.sport.baseball,3.3251455,-8.057865,7.5196776
rec.sport.baseball,-2.6237543,-9.7987795,0.2223152
rec.sport.baseball,2.8616972,-8.088772,-2.5107236
sci.med,-5.958127,4.8089204,-0.30808067
talk.politics.mideast,1.3642521,8.896826,8.37794
rec.autos,8.511398,-4.5656867,-3.0154564
rec.autos,0.476503,-3.4253006,8.480208
talk.politics.mideast,0.94509494,9.846911,8.929151
rec.autos,-4.4708004,7.3889093,4.322616
rec.autos,9.209589,0.07005562,-3.0947778
rec.autos,5.289316,-1.5541861,-0.96427983
comp.graphics,-3.2256908,0.47894138,-11.179798
rec.autos,4.410959,-6.3009653,-7.2720957
comp.graphics,-6.328506,-5.8758564,-6.0963407
talk.politics.mideast,2.12447,9.376423,6.403643
comp.graphics,-6.3999157,-4.4636593,-5.022135
talk.politics.mideast,-8.769125,6.7945967,1.5397177
comp.graphics,-5.15116,-2.2523859,-0.6535941
rec.sport.baseball,1.1463557,-2.9927785,4.165405
sci.med,4.7084103,6.7497435,-6.954335
comp.graphics,0.8378874,0.08642969,-4.441587
rec.sport.baseball,1.0588197,-4.9744344,6.4992676
sci.med,0.53638583,-2.6435225,2.5681322
talk.politics.mideast,2.238778,8.181187,9.697183
rec.sport.baseball,4.51509,-10.381185,5.9135203
comp.graphics,-4.5036645,-2.7642987,2.0850704
sci.med,2.5014436,6.420922,-4.31822
rec.sport.baseball,5.733517,-11.874948,1.1957924
sci.med,3.2243824,8.204218,-6.7507997
comp.graphics,-3.7018209,-1.0996166,-4.2732277
talk.politics.mideast,4.7413054,11.2931795,1.3790362
rec.autos,11.689522,-4.8139496,-4.979899
comp.graphics,-8.000302,4.1526794,-5.9595156
talk.politics.mideast,-0.39600796,5.070414,1.9783307
rec.sport.baseball,0.565361,-4.0657396,3.7353108
rec.sport.baseball,-1.7129948,-3.412843,3.0608919
comp.graphics,-1.7124089,-0.80431545,-0.4268412
sci.med,-1.9704704,5.741548,-4.5812263
