,x,y,z
rec.autos,7.4361385e-05,0.00056575896,0.0003874741
comp.graphics,-0.0003655335,0.0011149405,0.0005048746
sci.med,4.6265388e-05,0.00057396933,0.00034257522
comp.graphics,6.322338e-05,0.0006798432,0.00037648666
rec.autos,8.810332e-05,0.00071687496,0.00037841464
comp.graphics,5.7965044e-05,0.00071889407,0.00037140414
rec.sport.baseball,8.858338e-05,0.0006165501,0.0003537081
rec.autos,1.9251755e-05,0.00075870514,0.00042147984
sci.med,5.442052e-05,0.0006999809,0.00033270533
talk.politics.mideast,6.770791e-05,0.0006553587,0.00030399987
rec.sport.baseball,3.0040192e-06,0.00066124985,0.00036470193
rec.sport.baseball,5.5820154e-05,0.00065042474,0.00036139818
rec.sport.baseball,7.19158e-05,0.0006611836,0.00035380595
sci.med,7.289265e-05,0.000664085,0.00042212367
talk.politics.mideast,7.382821e-05,0.00063594314,0.00029630843
rec.autos,5.5926615e-05,0.0006991516,0.00037148246
rec.autos,4.629873e-05,0.0007196526,0.00034716818
talk.politics.mideast,8.7103814e-05,0.00062721863,0.00029687723
rec.autos,0.00011548609,0.0006025252,0.00034798865
rec.autos,0.00024135184,0.0007109545,0.00036088642
rec.autos,-6.0277933e-05,0.0007221569,0.00037615575
comp.graphics,7.723349e-05,0.0007028693,0.00038004675
rec.autos,6.105309e-05,0.0007403938,0.000368237
comp.graphics,6.847277e-05,0.0006515384,0.00038033622
talk.politics.mideast,6.489567e-05,0.0006599601,0.00031114247
comp.graphics,3.1676576e-05,0.0006954303,0.0003922386
talk.politics.mideast,8.8680434e-05,0.0007638108,0.000346487
comp.graphics,8.4691725e-05,0.00052968564,0.0003930024
rec.sport.baseball,0.00011455363,0.00040508,0.0003442057
sci.med,9.738567e-05,0.0007167706,0.00035903402
comp.graphics,-0.000272276,0.0007558031,0.00036999668
rec.sport.baseball,-0.00039498444,0.00063457614,0.00035639553
sci.med,4.6801695e-05,0.0006792626,0.00035785857
talk.politics.mideast,7.094165e-05,0.00064048317,0.00030374926
rec.sport.baseball,6.651817e-05,0.000689625,0.00034864643
comp.graphics,7.064932e-05,0.00064161624,0.00034136546
sci.med,7.9982e-05,0.00069508393,0.00034143336
rec.sport.baseball,7.641898e-05,0.0006502863,0.00035625548
sci.med,0.00011374401,0.00069696666,0.00035666712
comp.graphics,-9.031256e-05,0.00070354674,0.00043706538
talk.politics.mideast,8.300348e-05,0.00065254484,0.00030926729
rec.autos,5.6808385e-05,0.0007389733,0.00037696317
comp.graphics,2.646383e-05,0.0006958344,0.0003609808
talk.politics.mideast,8.024738e-05,0.00046862708,0.00024982434
rec.sport.baseball,0.0011743073,0.0009917277,0.00037579783
rec.sport.baseball,8.545205e-05,0.0003589547,0.0003643799
comp.graphics,7.2932235e-05,0.00035861868,0.0004886981
sci.med,-0.00013823263,0.0007499658,0.00036282474
rec.sport.baseball,2.213609e-05,0.0006531814,0.00035735068
sci.med,9.750674e-05,0.0006978136,0.00034187367
sci.med,2.5334848e-05,0.0006980438,0.00036151477
rec.sport.baseball,-1.1037177e-05,0.0007782531,0.0003724967
comp.graphics,4.0279097e-05,0.0006550566,0.0003713712
sci.med,0.00010867433,0.00071958936,0.00036134842
comp.graphics,4.5762412e-05,0.00068474986,0.0003630403
rec.autos,8.630137e-06,0.0006627793,0.00037815745
talk.politics.mideast,0.00010871749,0.000698651,0.00034807154
rec.autos,4.4241475e-05,0.00073729176,0.00036810111
sci.med,6.705371e-05,0.0007487939,0.00036026535
rec.autos,-0.00037807217,0.00066973834,0.00035774132
sci.med,9.817926e-05,0.0007051017,0.00035707146
talk.politics.mideast,7.933348e-05,0.00067840127,0.00032915935
comp.graphics,7.55061e-05,0.0007074348,0.00036548544
talk.politics.mideast,7.366188e-05,0.00063707796,0.00034990438
talk.politics.mideast,0.00010501786,0.00062578695,0.00038390723
rec.sport.baseball,-0.00017165291,0.00060460274,0.00032290266
talk.politics.mideast,8.9791254e-05,0.0006918243,0.00032979553
sci.med,6.482692e-05,0.0006836774,0.0003475371
rec.sport.baseball,-8.158953e-05,0.00067443145,0.00036148386
rec.sport.baseball,9.097268e-05,0.0006483628,0.000356836
sci.med,8.040454e-05,0.0007128149,0.0003688764
sci.med,6.540894e-05,0.0007743974,0.00036686912
rec.sport.baseball,6.4834654e-05,0.0006650894,0.00035413867
rec.sport.baseball,6.36912e-05,0.0006497232,0.0003543723
rec.autos,5.45868e-05,0.00069723633,0.00036219627
rec.sport.baseball,7.297889e-05,0.00065856485,0.00037762133
rec.sport.baseball,8.2287625e-05,0.00062967057,0.0003634659
talk.politics.mideast,4.928714e-05,0.0006495177,0.000309436
sci.med,5.1785915e-05,0.00070423173,0.00035397356
rec.autos,-0.00014465232,0.0006957028,0.0003624906
comp.graphics,1.8896666e-05,0.0006815654,0.0003678322
rec.sport.baseball,0.00013110586,0.00067358714,0.00037315866
comp.graphics,1.98166e-05,0.0007015697,0.0003760514
talk.politics.mideast,2.1259617e-05,0.0006697417,0.00031564408
rec.sport.baseball,8.1594524e-05,0.00061874866,0.00036279077
talk.politics.mideast,7.6813754e-05,0.0006555124,0.00030580963
talk.politics.mideast,5.0564995e-05,0.00065180426,0.000351851
rec.sport.baseball,3.1838408e-05,0.0006595918,0.00037692033
sci.med,7.405618e-05,0.0007427145,0.0003606455
comp.graphics,4.20399e-06,0.0004700874,0.00044245506
sci.med,0.00011252417,0.00071118574,0.00036107205
sci.med,0.00010882544,0.000734283,0.00035409417
talk.politics.mideast,4.798218e-05,0.00063728134,0.00032695345
rec.sport.baseball,5.3289587e-05,0.0006900968,0.00037283485
rec.sport.baseball,7.8922174e-05,0.00062054273,0.0003815889
rec.sport.baseball,4.9307822e-05,0.0006562347,0.00035251744
comp.graphics,-2.7448928e-05,0.0006678957,0.0004921823
sci.med,7.2535775e-05,0.0007519111,0.00036895994
rec.sport.baseball,2.6990543e-05,0.0006151177,0.00036976126
talk.politics.mideast,9.0943264e-05,0.00060529757,0.00031301958
sci.med,5.3944368e-05,0.00071049144,0.0003625712
rec.sport.baseball,0.0002708423,0.00061361276,0.0003482661
comp.graphics,6.185564e-05,0.00069038064,0.00036683911
talk.politics.mideast,6.046576e-05,0.00063887995,0.00030374737
comp.graphics,4.9916052e-05,0.00065697276,0.00037572518
sci.med,5.3547097e-05,0.0007251567,0.0003612112
talk.politics.mideast,-8.265779e-07,0.00065881666,0.00036815752
sci.med,4.836962e-05,0.00067145063,0.0003693171
rec.autos,4.3909306e-05,0.00064056634,0.00037711867
comp.graphics,1.30885055e-05,0.0006356439,0.00038737568
rec.autos,9.195364e-05,0.0007382389,0.0003644867
sci.med,-2.1659143e-05,0.00035606767,0.00034377933
