,x,y,z
rec.autos,9.256234,8.777362,9.345877
comp.graphics,8.172769,4.612503,-3.245112
sci.med,2.142537,7.2118454,-2.8491485
comp.graphics,9.584865,10.036598,-11.682759
rec.autos,0.88134235,12.796751,16.863703
comp.graphics,12.325272,11.12538,-2.8297281
rec.sport.baseball,4.489539,-7.47096,-1.5087351
rec.autos,-4.005673,7.4025154,13.225668
sci.med,-10.59757,1.5257307,-6.779228
talk.politics.mideast,-17.63527,-9.421928,-3.4796252
rec.sport.baseball,0.8284284,-17.840408,4.5915604
rec.sport.baseball,6.852907,-20.93835,3.6047153
rec.sport.baseball,0.8375688,-17.519735,7.044996
sci.med,-8.340822,7.439591,-3.7346816
talk.politics.mideast,-19.559887,-4.1002364,5.6853833
rec.autos,-3.8938148,10.035068,12.499946
rec.autos,9.804613,4.883635,12.0806875
talk.politics.mideast,-24.201523,-3.6860077,4.638053
rec.autos,-6.2229524,5.0663843,16.265776
rec.autos,-4.0947647,0.965023,15.704361
rec.autos,3.0231411,9.732336,14.5114565
comp.graphics,3.1529377,3.9842665,-12.497196
rec.autos,-0.23873203,3.55648,14.330344
comp.graphics,13.703883,7.5277023,-10.171914
talk.politics.mideast,-17.486708,-5.746237,3.1504517
comp.graphics,11.457294,5.383752,-11.826185
talk.politics.mideast,-7.298952,-13.2535,-5.2283235
comp.graphics,2.201677,0.77859956,-0.5652563
rec.sport.baseball,4.400202,-9.173265,13.921464
sci.med,-6.8312025,3.0960405,-17.10408
comp.graphics,10.446402,0.9773333,8.221162
rec.sport.baseball,3.393698,-11.463385,-1.0011314
sci.med,-4.883631,3.025019,-1.8737309
talk.politics.mideast,-22.672035,-3.3992255,6.26452
rec.sport.baseball,0.02928558,-19.363115,5.564515
comp.graphics,13.07367,14.258999,-1.8499018
sci.med,-3.9220622,4.517958,-11.409853
rec.sport.baseball,12.6217375,-19.73343,6.5315843
sci.med,-12.690104,8.967403,-4.9341364
comp.graphics,10.128847,4.9919066,-3.5581064
talk.politics.mideast,-16.432697,-10.428239,-4.7189665
rec.autos,2.6752582,7.519887,19.465597
comp.graphics,15.118882,1.2565801,-17.404978
talk.politics.mideast,-9.527702,-7.9621844,3.1193159
rec.sport.baseball,8.953051,-4.610013,1.8247753
rec.sport.baseball,13.559357,8.87095,2.1321545
comp.graphics,16.234789,0.98300576,-14.042457
sci.med,-4.7347107,23.70323,-1.6253088
rec.sport.baseball,5.024484,-12.314489,9.68363
sci.med,-8.622136,7.32822,-6.9738817
sci.med,-6.4937525,10.171028,-12.877952
rec.sport.baseball,11.65326,-10.011303,-2.292262
comp.graphics,8.136554,9.890849,-8.584754
sci.med,-7.963998,6.2988815,-3.1749864
comp.graphics,13.492609,1.9614167,-11.736371
