,x,y,z
rec.autos,15.404654,6.915234,12.089937
comp.graphics,-0.2161491,25.184143,-9.788219
sci.med,3.122675,7.971472,2.9455433
comp.graphics,-0.1368892,25.004372,6.261553
rec.autos,-4.263555,10.112133,-17.661379
comp.graphics,6.9198203,13.056515,9.301501
rec.sport.baseball,11.325069,-3.0639558,-0.33116257
rec.autos,-2.005745,3.4226801,-15.72109
sci.med,-11.700617,-2.6028314,14.830351
talk.politics.mideast,-16.70396,-15.828558,1.8395156
rec.sport.baseball,14.002764,-13.584783,5.3453326
rec.sport.baseball,18.27783,-15.630559,2.003186
rec.sport.baseball,24.676277,-14.787197,-2.6559482
sci.med,-15.4215145,4.334425,4.9208903
talk.politics.mideast,-1.4352238,-29.584484,2.6247213
rec.autos,-8.544693,5.2878036,-9.982998
rec.autos,15.676849,20.428991,-8.707746
talk.politics.mideast,-4.402444,-34.727238,1.6973804
rec.autos,-8.594792,-4.427404,-17.725786
rec.autos,8.422554,3.2430692,21.644587
rec.autos,-2.767601,10.686876,-9.758398
comp.graphics,-3.62166,16.924534,11.614602
rec.autos,9.215815,3.066852,-4.425709
comp.graphics,4.109231,22.72677,10.083785
talk.politics.mideast,-0.36743125,-25.947166,5.9502687
comp.graphics,-0.08685839,22.81893,-2.2308688
talk.politics.mideast,-16.103312,-8.88859,-7.71419
comp.graphics,1.8879397,28.469053,-8.22853
rec.sport.baseball,1.3483508,-16.733831,12.582578
sci.med,-3.3541727,-9.784571,20.829401
comp.graphics,26.220676,10.0636,-3.8945596
rec.sport.baseball,7.7319436,-13.508682,7.039455
sci.med,-6.254135,2.2396533,4.0666585
talk.politics.mideast,-2.435566,-32.413,-0.011112534
rec.sport.baseball,12.699041,-19.564695,-8.167722
comp.graphics,10.431944,21.367874,-5.6615453
sci.med,-6.6388474,-3.673878,22.532486
rec.sport.baseball,24.732239,-13.704695,-9.215717
sci.med,-18.618923,2.636261,9.773998
comp.graphics,1.6195061,10.743676,1.8939849
talk.politics.mideast,-21.500277,-13.702194,2.5535574
rec.autos,1.2885641,11.845973,21.795374
comp.graphics,7.7601576,37.28353,1.6553526
talk.politics.mideast,-13.185035,-14.149508,10.424418
rec.sport.baseball,20.995098,2.1145425,4.4529915
rec.sport.baseball,14.041711,16.359648,4.728813
comp.graphics,2.7194047,36.364216,-0.4181291
sci.med,-19.042656,19.980984,3.6645272
rec.sport.baseball,17.211422,-5.010832,-13.201587
sci.med,-10.466122,3.1995976,10.781302
sci.med,-12.267203,7.9565487,16.21905
rec.sport.baseball,22.608768,-5.8428264,12.2400675
comp.graphics,-3.4375238,22.644117,3.3813586
sci.med,-10.814495,1.6159573,4.036282
comp.graphics,0.30259877,19.964458,-8.314228
rec.autos,-4.153669,3.9466279,-3.8793418
talk.politics.mideast,3.475322,-8.0569315,10.973132
rec.autos,4.5819035,3.9388545,12.212316
sci.med,-29.753643,8.339771,6.7758164
rec.autos,4.5822144,-0.8662299,-7.2588887
sci.med,-2.1504927,-9.119455,8.398414
talk.politics.mideast,-7.703942,-13.162935,-11.899099
comp.graphics,-8.726302,18.621288,-14.727794
talk.politics.mideast,-0.98269117,-7.9764104,1.947362
talk.politics.mideast,-1.9462163,-3.9486113,-0.74566907
rec.sport.baseball,12.333765,12.280072,13.933494
talk.politics.mideast,-7.2868133,-14.899537,-14.623745
sci.med,-6.9402614,4.8246655,10.679638
rec.sport.baseball,3.25514,-8.664078,-5.6310134
rec.sport.baseball,2.47299,-5.7953057,0.63520825
sci.med,-15.903046,-0.2611082,6.061803
sci.med,-20.435953,16.32371,2.9532819
rec.sport.baseball,16.549126,-17.020634,-0.44833112
rec.sport.baseball,19.910954,-21.263056,-8.400311
rec.autos,-12.082461,4.2402616,-6.8008256
rec.sport.baseball,16.717657,-13.181171,-3.6331863
rec.sport.baseball,15.505818,12.355381,-0.5896853
talk.politics.mideast,-9.708556,-16.381472,4.3717623
sci.med,-13.800959,7.470918,8.805241
rec.autos,8.608246,3.0610938,0.05226725
comp.graphics,-2.2449667,20.658495,1.0869526
rec.sport.baseball,-2.8451402,-8.3040695,-2.2584453
comp.graphics,1.1714293,17.862799,2.3514597
talk.politics.mideast,-17.076889,-24.912315,-9.064932
rec.sport.baseball,17.346977,9.161297,-0.7974694
talk.politics.mideast,-21.405632,-14.099334,1.1590124
talk.politics.mideast,-12.123901,-15.087907,3.7726269
rec.sport.baseball,13.161359,-7.6934366,8.065775
sci.med,11.043888,7.8297253,13.759951
comp.graphics,-2.356526,20.808323,-9.110923
sci.med,-15.86153,1.3263096,-3.560377
sci.med,-30.97922,4.70589,1.1173016
talk.politics.mideast,-9.8379755,-13.598969,1.6857135
rec.sport.baseball,13.588191,-4.543233,-6.2713675
rec.sport.baseball,13.326051,10.880383,3.288241
rec.sport.baseball,16.58289,-20.341236,-2.159855
comp.graphics,3.042192,30.341555,-1.8801919
sci.med,-11.72334,-0.8068767,3.767035
rec.sport.baseball,17.908308,-6.4388766,-6.6662927
talk.politics.mideast,-13.685595,-12.277182,1.1554347
sci.med,-12.100887,-2.1798685,15.35172
rec.sport.baseball,8.6062975,-9.953391,9.704243
comp.graphics,-13.475522,12.962097,-2.924261
talk.politics.mideast,-2.2415612,-35.084003,4.853141
comp.graphics,13.80426,17.219175,-2.6731248
sci.med,-12.600343,9.5936165,19.902477
talk.politics.mideast,3.7874548,-12.485319,18.535847
sci.med,-13.242108,1.123255,7.917371
rec.autos,4.6885505,-4.815187,-12.990712
comp.graphics,0.94287676,20.35979,0.28513768
rec.autos,-14.36529,-8.503294,-15.468894
sci.med,-23.23487,2.2888124,10.384685
sci.med,8.129898,9.567892,12.741584
rec.autos,13.6694145,7.2705936,-21.130024
rec.sport.baseball,3.416602,-7.842528,11.180749
talk.politics.mideast,-12.217035,-14.680592,10.955445
sci.med,-2.21462,2.141669,9.076836
