,x,y,z
rec.autos,-2.811945,-3.0896094,-1.1570711
comp.graphics,1.7997019,-1.6929611,0.0042136316
sci.med,-0.036408506,1.1322105,-1.9111365
comp.graphics,4.5128784,3.5863137,0.31465295
rec.autos,-2.6443553,-3.8301015,0.7969061
comp.graphics,3.8089595,-1.0676459,1.1060544
rec.sport.baseball,0.057063032,-0.76548976,-3.7956026
rec.autos,-3.0384564,-2.0530262,3.8982167
sci.med,-1.7329128,0.57500744,3.932784
talk.politics.mideast,-2.3009312,6.310489,-0.4291769
rec.sport.baseball,-1.8667916,-4.377706,-4.3636317
rec.sport.baseball,1.0667428,-5.83083,-1.0330914
rec.sport.baseball,2.239361,-4.4052353,-2.9639366
sci.med,0.6718608,3.199711,-1.029255
talk.politics.mideast,-4.0524497,4.192015,3.5554693
rec.autos,0.50391984,-4.291824,2.9481952
rec.autos,-3.0905738,-1.104777,-4.558602
talk.politics.mideast,-4.1108904,4.586598,3.9390562
rec.autos,-4.099174,2.0384495,0.7442469
rec.autos,-0.47035378,-2.5624454,3.5464532
rec.autos,-1.0986534,-2.357091,1.8752713
comp.graphics,4.374591,2.499441,2.0817575
rec.autos,0.04785489,-4.4891896,4.6455393
comp.graphics,5.0134645,-1.1935576,-0.3037114
talk.politics.mideast,-3.0432992,4.510948,3.0321772
comp.graphics,4.409721,-0.98615694,-0.39873496
talk.politics.mideast,-4.3968596,3.0977337,-1.8601364
comp.graphics,2.1933053,0.21424104,-3.4106064
rec.sport.baseball,-1.6148373,-1.8053268,-1.782156
sci.med,0.4381781,1.3558056,5.4047365
comp.graphics,0.08475917,0.4779686,0.99042165
rec.sport.baseball,-1.3208075,-3.8337767,-2.810768
sci.med,-2.189441,-2.1837697,-1.9830295
talk.politics.mideast,-4.368147,3.7523766,3.919124
rec.sport.baseball,-1.6865709,-4.7203107,-5.6276064
comp.graphics,1.0724272,-0.55323315,-3.0447884
sci.med,2.1372979,0.8461498,4.2517805
rec.sport.baseball,1.2922016,-7.3584003,-3.8098667
sci.med,0.7324619,2.7499945,5.2521315
comp.graphics,2.766175,-0.57035315,0.41192937
talk.politics.mideast,-0.8966268,7.6316757,0.59325254
rec.autos,-1.3115976,-6.3578506,1.8010042
comp.graphics,5.1395793,3.6323426,-0.7162183
talk.politics.mideast,-0.8063757,3.8003426,-0.9848911
rec.sport.baseball,-0.7471151,-2.4478493,-2.3125656
rec.sport.baseball,-0.123878986,-1.0453482,-2.5542285
comp.graphics,0.6900549,-0.03437767,-0.74843216
sci.med,0.4248759,2.2728944,2.2264504
rec.sport.baseball,1.17381,-4.9728627,-3.0281456
sci.med,-0.14913468,1.6671058,3.575658
sci.med,-0.07553051,2.7698152,4.9382024
rec.sport.baseball,-5.453978,-0.2872546,-1.0662289
comp.graphics,3.2743223,-2.348551,-1.0184134
sci.med,-1.3651224,2.0727644,0.076156735
comp.graphics,3.6216218,-3.349101,0.52786154
rec.autos,-1.8488507,-1.8670517,-0.3399571
talk.politics.mideast,-1.9345549,3.0559146,-0.12317743
rec.autos,-2.0325484,-2.0766644,2.4950502
sci.med,0.07659528,1.1492386,6.8558917
rec.autos,-0.14549297,-1.06977,0.2936325
sci.med,0.22567037,2.737616,3.7186959
talk.politics.mideast,-2.356196,5.466004,0.96007615
comp.graphics,2.8725605,4.710569,0.10842571
talk.politics.mideast,-0.19529755,0.14710988,-4.2750835
talk.politics.mideast,0.29186606,-0.05413517,-5.7906184
rec.sport.baseball,-3.126079,-0.041562617,-2.9477684
talk.politics.mideast,0.8815821,5.141939,0.98553365
sci.med,2.6360648,4.669184,0.14273815
rec.sport.baseball,-2.1836524,0.01982002,-1.6833979
rec.sport.baseball,0.0890622,-0.22071075,-4.6832776
sci.med,1.2862766,2.9630094,4.237492
sci.med,-0.63175356,-1.1759486,5.39043
rec.sport.baseball,0.23119572,-5.004277,-2.108017
rec.sport.baseball,3.1400728,-6.650694,-2.707559
rec.autos,-3.6985474,-0.73195755,3.0186517
rec.sport.baseball,1.2671037,-4.2709756,-1.615937
rec.sport.baseball,-0.22648136,-0.8517535,-4.436574
talk.politics.mideast,-3.5260885,2.8474357,3.3489895
sci.med,0.7221965,2.7492692,2.6818225
rec.autos,-1.8201852,-1.1683474,0.8356056
comp.graphics,4.2982874,0.1980263,-0.69383526
rec.sport.baseball,-2.0365388,-0.5158259,-2.9797964
comp.graphics,2.9441125,-0.108043574,-1.7672876
talk.politics.mideast,0.082085945,5.9207892,-0.052894253
