,x,y,z
rec.autos,39.71985,6.2338624,16.891884
comp.graphics,-11.349795,13.588846,22.54916
sci.med,46.324192,-4.5723515,3.4807036
comp.graphics,-18.744305,18.063519,37.102097
rec.autos,20.067514,25.333443,24.568361
comp.graphics,-8.5332155,6.0789795,30.251041
rec.sport.baseball,18.467592,-15.054427,9.104828
rec.autos,-11.006864,40.501095,4.528943
sci.med,40.202133,21.23161,-11.600487
talk.politics.mideast,-0.17713167,-6.0243106,-33.136696
rec.sport.baseball,-12.862473,-15.380724,-13.343156
rec.sport.baseball,-4.8186054,-37.51382,22.242716
rec.sport.baseball,-12.747661,-33.21261,-18.054388
sci.med,12.036057,12.075814,-17.123642
talk.politics.mideast,3.1932847,-27.513395,-33.027718
rec.autos,0.44905493,34.395092,23.508917
rec.autos,24.68798,-32.948833,-13.18476
talk.politics.mideast,-2.670617,-29.858973,-37.807583
rec.autos,-21.536064,5.485969,-13.019199
rec.autos,-17.329542,29.741566,17.088245
rec.autos,6.876184,29.34357,15.163533
comp.graphics,-33.255466,13.151626,20.140997
rec.autos,-4.540611,35.042526,37.557438
comp.graphics,-9.855981,-13.814553,36.3599
talk.politics.mideast,8.395912,-19.300804,-36.801525
comp.graphics,-4.2725267,-6.9825225,32.55158
talk.politics.mideast,-13.945412,17.622889,-32.317196
comp.graphics,28.16695,-8.699802,27.017082
rec.sport.baseball,0.03963744,-8.03988,-1.2938253
sci.med,4.1144314,38.563004,-10.125885
comp.graphics,-16.181152,5.3482556,-0.58392525
rec.sport.baseball,6.381209,-24.855629,-8.708652
sci.med,31.559412,8.73519,-4.1269774
talk.politics.mideast,2.76311,-34.524418,-30.800798
rec.sport.baseball,-25.437304,-14.471906,-19.772123
comp.graphics,19.341742,-9.381175,21.137743
sci.med,19.9819,39.364517,-5.338081
rec.sport.baseball,-13.280169,-44.953915,-11.902293
sci.med,20.200127,35.930466,-29.624514
comp.graphics,0.6635881,4.7256756,30.273756
talk.politics.mideast,-18.474491,0.23828264,-48.731834
rec.autos,22.219099,39.255985,10.541336
comp.graphics,-35.77678,-21.465076,19.465033
talk.politics.mideast,7.9229336,-2.367009,-19.934874
rec.sport.baseball,5.6079946,-15.050126,-3.310754
rec.sport.baseball,15.200217,-13.169768,11.404818
comp.graphics,0.37452215,-1.8351941,6.9207215
sci.med,12.441898,15.021853,-11.474427
rec.sport.baseball,-9.5745,-36.554565,-1.3600538
sci.med,26.391708,23.460402,-18.246065
sci.med,0.0015910524,37.17277,-21.400715
rec.sport.baseball,-39.666912,-5.2982593,-18.0974
comp.graphics,11.221779,-24.004108,33.9421
sci.med,18.0455,-4.9634557,-18.580263
comp.graphics,1.6509395,-9.532821,53.272274
rec.autos,1.231585,15.228344,5.67994
talk.politics.mideast,5.610772,-6.592916,-19.827147
rec.autos,-6.575748,29.778925,9.233726
sci.med,-8.210601,44.434418,-6.3104935
rec.autos,-3.232921,11.024298,7.3464117
sci.med,8.475539,26.36371,-17.906418
talk.politics.mideast,-7.2452087,-6.0602026,-35.757618
comp.graphics,-25.055431,23.202406,-10.008354
talk.politics.mideast,25.367601,-9.568848,-0.65508145
talk.politics.mideast,36.439827,-20.978323,6.078384
rec.sport.baseball,23.264996,-22.438395,-16.544281
talk.politics.mideast,-2.897133,16.184097,-51.526928
sci.med,-15.436074,18.84776,-14.190463
rec.sport.baseball,4.2865024,-3.0320387,-7.2330947
rec.sport.baseball,25.852974,-16.279984,3.9492886
sci.med,20.581717,26.632662,-26.870726
sci.med,-3.6205266,48.547768,0.4414673
rec.sport.baseball,-7.3004985,-34.483116,6.106946
rec.sport.baseball,-31.222158,-39.62215,-0.9789578
rec.autos,-37.024883,21.65833,-13.833481
rec.sport.baseball,1.782972,-36.46539,7.438933
rec.sport.baseball,20.51201,-16.79871,5.3494744
talk.politics.mideast,10.935891,-27.473936,-26.7211
sci.med,26.581244,17.073223,-23.917313
rec.autos,7.0280776,19.728313,4.3672314
comp.graphics,-7.446615,-17.319921,24.066523
rec.sport.baseball,41.65408,0.77840036,9.537569
comp.graphics,-3.544643,-7.080606,21.081472
talk.politics.mideast,-12.178889,13.003604,-39.25799
rec.sport.baseball,16.253197,-20.479197,5.3979287
talk.politics.mideast,-15.119591,-0.4873306,-48.954796
talk.politics.mideast,22.79224,-19.067116,2.430447
rec.sport.baseball,7.8858933,-19.73529,-0.9561494
sci.med,19.800367,15.781892,-18.256237
comp.graphics,-14.579645,-16.370756,17.917484
sci.med,-33.142025,11.541802,-3.1249034
sci.med,-8.657375,37.85556,-18.532469
talk.politics.mideast,21.55173,-10.750313,-18.125547
rec.sport.baseball,-2.6057596,-52.244137,-4.04102
rec.sport.baseball,21.66693,-19.761253,14.867385
rec.sport.baseball,-13.627133,-27.702518,-3.9253218
comp.graphics,-3.9718785,-11.845099,34.44866
sci.med,33.1786,33.30824,18.477999
rec.sport.baseball,-8.220993,-17.22839,-1.9204321
talk.politics.mideast,26.60839,-22.423811,-3.7506974
sci.med,42.98635,21.735043,-10.590742
rec.sport.baseball,27.204287,9.696674,-3.1934297
comp.graphics,-41.83021,-6.391237,14.280559
talk.politics.mideast,-7.5834036,-27.650236,-36.208973
comp.graphics,-11.276134,3.3141212,22.544949
sci.med,37.60846,19.218721,-23.770933
talk.politics.mideast,-11.545243,1.613991,-17.075588
sci.med,19.315199,29.364258,-15.54755
rec.autos,16.941029,2.5085924,19.191877
comp.graphics,-1.1841145,-13.363941,24.040714
rec.autos,-28.902248,10.769616,-9.850625
sci.med,25.746971,28.978977,-14.967434
sci.med,-3.029524,11.060208,-7.6448846
rec.autos,12.230148,47.068027,12.695992
rec.sport.baseball,-0.84029305,9.153314,-3.5869424
talk.politics.mideast,15.174652,13.643034,-43.44631
sci.med,19.998577,30.289316,6.131201
rec.autos,28.195766,-4.257661,5.6839356
rec.autos,9.224222,27.476484,28.0025
comp.graphics,-7.457146,-8.430364,13.9419365
talk.politics.mideast,-5.2736773,-1.5245539,-11.241712
talk.politics.mideast,-3.0542939,-10.6324415,-26.826944
rec.sport.baseball,-4.6056275,-27.017336,-6.1240306
sci.med,23.41988,20.220142,4.5600166
rec.sport.baseball,-7.7138414,-14.515718,9.74288
rec.autos,28.244936,-9.306832,2.547447
sci.med,-0.42448807,0.6927346,4.2492285
