,x,y,z
rec.autos,10.849905,-11.976458,18.222202
comp.graphics,3.2656167,-7.7394576,-16.655785
sci.med,20.145773,-1.3915653,0.9376941
comp.graphics,6.474738,-10.032326,-4.0012126
rec.autos,-14.717487,28.296124,-7.7227736
comp.graphics,-11.80582,25.398384,-7.276093
rec.sport.baseball,7.13365,14.871555,13.542322
rec.autos,5.2641616,-2.803514,17.274776
sci.med,-1.4052016,-8.91289,23.083277
talk.politics.mideast,-16.271383,-3.5356672,-16.11366
rec.sport.baseball,-8.287867,4.0418034,8.421506
rec.sport.baseball,13.904608,25.996212,-2.5960934
rec.sport.baseball,14.955407,19.776281,-11.884059
sci.med,-9.291432,5.6379867,16.467524
talk.politics.mideast,-23.649998,15.828303,2.5469618
rec.autos,9.415637,-27.791307,4.726541
rec.autos,11.52273,-0.12396859,7.129346
talk.politics.mideast,-24.43362,16.394075,1.3613836
rec.autos,-9.58255,-14.47428,-6.4522634
rec.autos,-8.991653,-24.366915,1.8808616
rec.autos,15.028985,-16.42752,19.307194
comp.graphics,-10.323227,21.758364,0.5380894
rec.autos,5.641922,-27.15179,3.057324
comp.graphics,13.324902,-13.799875,-11.649277
talk.politics.mideast,-16.645784,14.950465,6.271768
comp.graphics,15.870902,-2.8148255,-9.362469
talk.politics.mideast,-9.057021,12.684731,20.682343
comp.graphics,13.796166,3.4609797,6.4201574
rec.sport.baseball,-0.002443451,-1.5581471,-21.654642
sci.med,-24.74166,-19.584932,-0.26410118
comp.graphics,6.9666324,-8.074808,-1.4196233
rec.sport.baseball,18.336634,16.784504,14.501779
sci.med,-14.195139,-13.451714,12.928929
talk.politics.mideast,-18.851187,16.657305,7.174743
rec.sport.baseball,1.0397453,12.115233,-27.454094
comp.graphics,13.745623,3.6926367,6.9221025
sci.med,-22.784723,-17.777975,-0.7415228
rec.sport.baseball,-7.353145,18.220165,-24.224243
sci.med,-6.614023,-3.057196,9.2275915
comp.graphics,28.585247,-7.330583,-5.7854
talk.politics.mideast,-16.929472,4.7927437,10.546558
rec.autos,-8.240516,-21.26261,-12.512681
comp.graphics,8.234665,-15.84573,-22.463688
talk.politics.mideast,-21.060616,-0.7562116,-15.515725
