,x,y,z
rec.autos,-0.011870668,-0.010796913,-0.009368945
comp.graphics,-0.0107438,-0.012653091,-0.0007329126
sci.med,-0.003962327,-0.016583718,0.001815641
comp.graphics,-0.012522497,-0.010275725,-0.011173208
rec.autos,-0.009581747,-0.013311742,0.0024821793
comp.graphics,-0.01288646,-0.010237314,-0.012642146
rec.sport.baseball,-0.006783029,-0.016623415,0.008184113
rec.autos,-0.009957055,-0.0127774365,-0.001282412
sci.med,-0.010955399,-0.011633823,-0.0033466972
talk.politics.mideast,0.016615963,-0.043717716,0.13390857
rec.sport.baseball,-0.0073549706,-0.016605819,0.014059449
rec.sport.baseball,-0.009371225,-0.014595731,0.0047127693
rec.sport.baseball,-0.007248346,-0.016069401,0.0064754207
sci.med,-0.011474376,-0.010335431,-0.011425413
talk.politics.mideast,0.07776004,-0.113346994,0.43814892
rec.autos,-0.010269616,-0.012458543,-0.001112966
rec.autos,-0.010631682,-0.012533733,-0.0029224958
talk.politics.mideast,0.09484777,-0.13273604,0.5234108
rec.autos,-0.0077002863,-0.0155492835,0.01137475
rec.autos,-0.011358916,-0.011203168,-0.0074999123
rec.autos,-0.010514484,-0.012114301,-0.002858385
comp.graphics,-0.0096820155,-0.013759654,0.004532088
rec.autos,-0.010528776,-0.0121035,-0.003930537
comp.graphics,-0.013547348,-0.008879258,-0.017693525
talk.politics.mideast,0.032005478,-0.06094338,0.20974688
comp.graphics,-0.014336451,-0.008490123,-0.019664682
talk.politics.mideast,-0.0017257881,-0.023220707,0.04379945
comp.graphics,-0.008763536,-0.013240368,-0.006109434
rec.sport.baseball,-0.0043574097,-0.019789536,0.029750776
sci.med,-0.013372668,-0.0090474365,-0.01474006
comp.graphics,-0.012618546,-0.01012604,-0.012050696
rec.sport.baseball,-0.008587414,-0.01513915,0.0074567944
sci.med,-0.011281453,-0.0107523175,-0.016466523
talk.politics.mideast,0.085078254,-0.12156557,0.47476453
rec.sport.baseball,-0.008862789,-0.014619355,0.006374337
comp.graphics,-0.014378679,-0.008297599,-0.020589385
sci.med,-0.012468138,-0.010615058,-0.008360625
rec.sport.baseball,-0.008811249,-0.014765634,0.0047847815
sci.med,-0.02347011,0.0025751146,-0.059043746
comp.graphics,-0.009958282,-0.011425093,-0.011726236
talk.politics.mideast,0.019426651,-0.046870578,0.14747673
rec.autos,-0.0116066225,-0.011393176,-0.0054377946
comp.graphics,-0.011351902,-0.011639257,-0.005618112
talk.politics.mideast,0.008133921,-0.033967696,0.091512404
rec.sport.baseball,-0.009501797,-0.014181548,0.0032248313
rec.sport.baseball,-0.01266625,-0.010932206,-0.00903399
comp.graphics,-0.011666824,-0.011315317,-0.0075280177
sci.med,-0.2457504,0.268052,-1.1203351
rec.sport.baseball,-0.008198033,-0.01579438,0.0092014605
sci.med,-0.015654672,-0.005512061,-0.029074011
sci.med,-0.016749661,-0.004832659,-0.031741828
rec.sport.baseball,-0.00793233,-0.01557881,0.009341769
comp.graphics,-0.012504482,-0.011293759,-0.01223057
sci.med,-0.006507158,-0.01626529,0.0050862944
comp.graphics,-0.013076289,-0.009703157,-0.014160811
rec.autos,-0.010757415,-0.013013527,-0.0040248735
talk.politics.mideast,-0.019679638,-0.0015377033,-0.046059486
rec.autos,-0.009545294,-0.013309452,0.002364529
sci.med,-0.01213934,-0.010318549,-0.009646025
rec.autos,-0.009698278,-0.013586908,0.001737954
sci.med,-0.010242143,-0.013058975,0.0019760474
talk.politics.mideast,-0.0034676183,-0.020676892,0.033964805
comp.graphics,-0.015349381,-0.0072296527,-0.026362514
talk.politics.mideast,-0.0035028001,-0.01942049,0.0128635
talk.politics.mideast,-0.002506759,-0.021216696,0.017574191
rec.sport.baseball,-0.012800422,-0.009888523,-0.014354481
talk.politics.mideast,0.0026561006,-0.02793165,0.06572533
sci.med,-0.011537746,-0.011542326,-0.0042228526
rec.sport.baseball,-0.008700335,-0.015179625,0.0078069884
rec.sport.baseball,-5.1150317,-11.432209,0.39296442
sci.med,-0.014730631,-0.0076643927,-0.020028437
sci.med,-0.17193912,0.1802632,-0.7697654
rec.sport.baseball,-0.009177276,-0.014789986,0.0059275916
rec.sport.baseball,-0.010331709,-0.0137741305,0.0014154102
rec.autos,-0.009483292,-0.013707211,0.0042606033
rec.sport.baseball,-0.0031983731,-0.019005084,0.0074705323
rec.sport.baseball,-0.013720344,-0.009382225,-0.017319532
talk.politics.mideast,0.019334909,-0.046702426,0.14725351
sci.med,-0.043948893,0.029834235,-0.17117152
rec.autos,-0.009677497,-0.01350685,0.0021297329
comp.graphics,-0.011030049,-0.01150362,-0.010408824
rec.sport.baseball,-0.0071782786,-0.015388804,0.0054553724
comp.graphics,-0.011725095,-0.011422126,-0.011220499
talk.politics.mideast,0.033118255,-0.062475342,0.21436757
rec.sport.baseball,-0.011024657,-0.011337604,-0.010485147
talk.politics.mideast,0.019597096,-0.04707805,0.14834212
talk.politics.mideast,0.011971214,-0.03718388,0.0956369
rec.sport.baseball,-0.009036597,-0.014438367,0.0055476935
sci.med,-0.01399214,-0.008549389,-0.017376414
comp.graphics,-0.012683389,-0.010182025,-0.012463356
sci.med,-0.014436297,-0.0077815475,-0.019418078
sci.med,-0.010557351,-0.011938523,-0.0034266226
talk.politics.mideast,0.001886338,-0.026421329,0.04704934
rec.sport.baseball,-0.0074787475,-0.016522551,0.012559557
rec.sport.baseball,-0.009495097,-0.012870261,-0.010997315
rec.sport.baseball,-0.009045279,-0.014873261,0.006402661
comp.graphics,-0.013135514,-0.008730164,-0.021296253
sci.med,-0.010846012,-0.011777418,-0.0033603897
rec.sport.baseball,-0.008824123,-0.014718751,0.0044538043
talk.politics.mideast,0.008464207,-0.03436626,0.093193576
sci.med,-0.011582541,-0.011291519,-0.0044723656
rec.sport.baseball,-0.009366571,-0.014182798,0.0037770432
comp.graphics,-0.012289877,-0.009819517,-0.0125756515
talk.politics.mideast,0.09517246,-0.13293763,0.52365357
comp.graphics,-0.013018826,-0.009483756,-0.016192872
sci.med,-0.040624198,0.023561563,-0.14441366
talk.politics.mideast,-0.0070995437,-0.016736722,0.017230794
sci.med,-0.01628561,-0.005637587,-0.026799016
rec.autos,-0.011053351,-0.011430175,-0.0061551123
comp.graphics,-0.012058657,-0.009931111,-0.017945103
rec.autos,-0.009160482,-0.014220011,0.005954166
sci.med,-0.02101644,-5.757039e-05,-0.04973173
sci.med,-0.0100898,-0.012869674,-0.0004353362
rec.autos,-0.0082737515,-0.014973743,0.008845612
rec.sport.baseball,-0.020513576,-0.00074751955,-0.048292715
talk.politics.mideast,0.008655601,-0.03456019,0.094092466
sci.med,-0.014477073,-0.0075878203,-0.02026026
rec.autos,-0.0057508615,-0.015943108,0.0058507225
rec.autos,-0.008336196,-0.015438094,0.0035597947
comp.graphics,-0.012538797,-0.010163033,-0.011523062
talk.politics.mideast,-0.00040731317,-0.024306303,0.049547125
talk.politics.mideast,0.013435542,-0.039950516,0.11772894
rec.sport.baseball,-0.010445009,-0.012837499,-0.004435526
sci.med,-0.25356498,0.27736098,-1.1575722
rec.sport.baseball,-0.015936187,-0.0074935355,-0.023396911
