,x,y,z
rec.autos,-7.3961043,-7.2154136,-7.7675257
comp.graphics,15.529847,4.6966248,-2.661983
sci.med,9.995888,2.3155687,-4.117214
comp.graphics,-12.089835,-5.3289914,-1.7549855
rec.autos,-4.973643,-7.479916,-1.3202945
comp.graphics,6.3297467,-1.5195189,-6.755969
rec.sport.baseball,-0.8493981,6.5209155,1.7657675
rec.autos,-8.554794,-11.039101,0.39896238
sci.med,-2.8770516,-1.0411657,10.138386
talk.politics.mideast,8.098652,10.720307,-1.8354074
rec.sport.baseball,-4.47798,3.2076283,1.0112705
rec.sport.baseball,-5.5905952,5.5414777,-4.4950895
rec.sport.baseball,-3.0778403,1.6051396,5.1797166
sci.med,-3.6572745,-1.4343001,5.4088335
talk.politics.mideast,0.652017,8.423218,-9.470011
rec.autos,-5.490903,-7.213368,1.9465111
rec.autos,10.226194,1.7552062,3.0259085
talk.politics.mideast,0.13614988,8.06763,-11.909658
rec.autos,-10.145961,0.87804484,6.6298084
rec.autos,-6.4450717,-13.309045,-2.431519
rec.autos,-4.0581403,-9.803551,-0.23121218
comp.graphics,4.1190023,-5.4857955,-3.9308963
rec.autos,-10.523518,-1.9154056,4.433721
comp.graphics,-6.2597985,-5.589466,-10.56271
talk.politics.mideast,-2.3576956,13.310536,0.4787619
comp.graphics,-1.0173265,0.49299526,-9.010663
talk.politics.mideast,0.099939555,10.154977,7.8384194
comp.graphics,2.215923,1.487176,-6.432059
rec.sport.baseball,2.5504594,10.255616,3.1187453
sci.med,-4.91496,-16.468498,5.130985
comp.graphics,-14.905595,-5.109649,0.06496936
rec.sport.baseball,-4.1655493,7.5360074,3.939225
sci.med,2.0131807,-2.6858485,3.0762691
talk.politics.mideast,-0.31439877,10.382611,-10.802771
rec.sport.baseball,-8.118848,3.1976566,3.7283459
comp.graphics,3.4665325,0.43435413,-8.057634
sci.med,12.255074,-11.846793,1.3934759
rec.sport.baseball,-7.12863,3.7676933,-9.167606
sci.med,6.074908,-2.7234707,8.75606
comp.graphics,7.2533765,1.02065,-10.732046
talk.politics.mideast,10.4446,9.815138,-3.97504
rec.autos,1.0500923,5.8641367,12.118201
comp.graphics,-10.694563,0.50517225,1.7624322
talk.politics.mideast,9.502859,13.489955,1.5363748
rec.sport.baseball,9.808968,6.002441,0.38944906
rec.sport.baseball,12.417359,4.1097465,-3.1324606
