,x,y,z
rec.autos,1.1242976,2.7580886,-0.9233112
comp.graphics,3.0730605,3.9420836,0.78701395
sci.med,-0.5166456,3.3138618,-4.1732025
comp.graphics,-1.1915689,4.3842554,6.327297
rec.autos,-4.257177,2.8168254,1.2511387
comp.graphics,-1.4113308,5.0968113,-2.5122306
rec.sport.baseball,1.7590356,-1.6520834,-3.1518502
rec.autos,-4.078493,1.2408953,-1.3369762
sci.med,-4.2505584,-2.8293285,5.087436
talk.politics.mideast,-0.5485925,-6.8408785,1.7223688
rec.sport.baseball,6.5857162,-2.9206817,-1.9202793
rec.sport.baseball,6.3400717,0.40641147,-2.4781144
rec.sport.baseball,6.689881,1.5671859,-4.7567883
sci.med,-1.417866,3.575914,5.386725
talk.politics.mideast,0.45123062,-12.036579,0.14716187
rec.autos,-4.735988,0.3514769,0.13643156
rec.autos,3.69688,4.0101037,2.5774198
talk.politics.mideast,-0.7833131,-13.103687,0.21983044
rec.autos,-2.0845115,-2.9008105,5.9311504
rec.autos,-0.21729833,2.181191,7.2162604
rec.autos,-3.3331945,2.4660356,2.301195
comp.graphics,-4.1833525,4.7748213,-4.722236
rec.autos,0.48020893,0.65948325,4.753939
comp.graphics,1.4396199,9.135631,4.5335126
talk.politics.mideast,1.6039412,-7.175041,-2.026928
comp.graphics,0.15496843,8.752008,1.0976924
talk.politics.mideast,1.5162594,-5.5890045,1.266387
comp.graphics,1.3040115,8.403451,-4.4856606
rec.sport.baseball,3.4467533,-5.4487762,-3.7138546
sci.med,-10.000623,2.646147,-1.2778835
comp.graphics,2.5260127,6.401262,6.169208
rec.sport.baseball,7.0070624,-1.4270235,2.310513
sci.med,-3.8285856,-0.92338604,1.979265
talk.politics.mideast,-0.35927778,-12.207438,0.8748099
rec.sport.baseball,7.808073,-5.4182167,-2.306555
comp.graphics,4.151638,7.3482566,0.2793491
sci.med,-5.763397,-2.2003002,-3.9222984
rec.sport.baseball,8.335917,2.677664,-0.3924838
sci.med,-5.7400303,0.6662874,4.760895
comp.graphics,1.0922706,4.4706025,-4.936878
talk.politics.mideast,-0.03678443,-7.3656316,2.738268
rec.autos,-5.324469,3.5983686,-1.6396132
comp.graphics,0.1438795,5.2997675,-9.05177
talk.politics.mideast,3.8578236,-7.9087663,-3.603445
rec.sport.baseball,7.451338,-1.7666034,3.9389553
rec.sport.baseball,0.12332822,2.7575161,-5.2477336
comp.graphics,0.41087043,7.9823155,-7.678511
sci.med,-6.1301093,9.178744,1.8818694
rec.sport.baseball,2.668887,-2.0133321,-8.284647
sci.med,-6.0969806,-1.4709139,3.144009
sci.med,-2.8806276,0.34071836,8.214828
rec.sport.baseball,1.837979,-0.42335004,-7.7840037
comp.graphics,-0.5394603,8.631135,-0.76307184
sci.med,-4.413011,-0.16629055,3.3868256
comp.graphics,-3.7149355,6.7331467,0.26213026
rec.autos,-3.4205415,0.6729406,1.4764272
talk.politics.mideast,-7.563396,6.748208,-2.5372622
rec.autos,-7.0635467,-0.23910655,-3.2484741
sci.med,-9.930318,0.052124728,6.1932144
rec.autos,-1.9311187,-0.08932488,-4.507491
sci.med,-1.7797923,-3.891945,-2.3920062
talk.politics.mideast,-3.742514,-5.2179403,6.1430182
comp.graphics,-1.0153499,12.859065,-1.0835963
talk.politics.mideast,0.22547688,-2.240322,-1.3956132
talk.politics.mideast,-0.9835141,-2.157222,-0.1772724
rec.sport.baseball,2.9506068,2.7077744,-1.3774058
talk.politics.mideast,0.88193256,-3.990398,4.3488894
sci.med,-5.635843,0.5660874,2.1961346
rec.sport.baseball,0.12526065,-2.5929933,-7.077769
rec.sport.baseball,0.4848199,-1.3659947,-0.8741208
sci.med,-4.3647203,0.5453469,6.181559
sci.med,-7.162188,8.570151,1.5249028
rec.sport.baseball,8.004838,-0.9448897,-2.1944773
rec.sport.baseball,10.857492,1.1157917,-2.0334725
rec.autos,-3.5433688,-2.6448724,-1.0125177
rec.sport.baseball,7.732639,-0.13956183,-3.69299
rec.sport.baseball,3.9109614,4.8193583,-2.4669461
talk.politics.mideast,-2.0601475,-6.2043676,0.82567054
sci.med,-5.521962,-0.41014922,3.1391854
rec.autos,3.5705192,-3.0201135,2.8453834
comp.graphics,-0.23593055,9.197358,-0.77571255
rec.sport.baseball,1.2331756,-1.1199484,0.037522558
comp.graphics,1.0790967,7.662199,-0.074956916
talk.politics.mideast,-4.2038665,-8.964248,4.492978
rec.sport.baseball,4.8913894,4.416683,-2.7805893
talk.politics.mideast,-0.032891724,-7.365689,2.7455854
talk.politics.mideast,-0.9088938,-6.5798097,0.10802204
rec.sport.baseball,3.1193278,0.76343966,-3.09284
sci.med,-7.5855713,2.9705384,0.17334479
comp.graphics,-3.2501187,7.047224,0.4856929
sci.med,-3.693444,-2.5008445,8.516081
sci.med,-11.743256,0.4005833,4.207465
talk.politics.mideast,-0.9630108,-5.1648574,1.0149162
rec.sport.baseball,5.8174334,-6.1583896,-5.1072774
rec.sport.baseball,0.3859767,2.3830857,-4.0665727
rec.sport.baseball,8.800877,-0.95297325,-2.9470115
comp.graphics,2.4461477,9.188755,-3.886259
sci.med,-5.7822223,-0.7891069,1.7435218
rec.sport.baseball,4.1868095,-2.7033765,-3.0383632
talk.politics.mideast,0.024839785,-5.8229446,3.0127385
sci.med,-4.2693124,-2.790946,5.072794
rec.sport.baseball,2.8616486,-3.573039,-3.5173686
comp.graphics,-1.4703733,7.4726586,6.0987573
talk.politics.mideast,-0.2305821,-13.301028,-0.89098346
comp.graphics,3.0428038,5.350357,-1.3728127
sci.med,-5.4982142,5.4596753,7.24972
talk.politics.mideast,-7.1517363,-6.051194,0.64606524
sci.med,-5.8715005,0.44984004,3.906038
rec.autos,-0.5271268,3.6488738,5.5219765
comp.graphics,0.695802,8.40608,-1.2326638
rec.autos,-2.308665,-5.038382,-6.0700865
sci.med,-6.2480173,2.4561086,5.9240937
sci.med,2.805527,2.351627,0.5853933
rec.autos,-2.0007753,-2.1031432,-7.863698
rec.sport.baseball,-7.5694995,6.747594,-2.5234962
talk.politics.mideast,3.8597414,-7.912038,-3.6027486
sci.med,-4.663183,-3.4428182,2.7541718
rec.autos,-0.9093006,1.9045061,-3.741046
rec.autos,-1.0374432,1.123668,-0.5596873
comp.graphics,-1.5288243,5.430487,8.4873705
talk.politics.mideast,0.5123068,-5.673219,5.4340677
talk.politics.mideast,1.3121488,-8.927072,3.2123616
rec.sport.baseball,7.539128,2.2624567,-2.929331
sci.med,-5.2299657,10.317154,1.0800697
rec.sport.baseball,2.4306822,3.6756966,-6.603569
rec.autos,1.306626,-1.4337996,-1.0548369
sci.med,2.6888835,2.6819973,-1.5638802
talk.politics.mideast,-1.134659,-10.509706,-0.5276256
sci.med,-1.7843971,-3.9116063,-2.4119682
comp.graphics,2.999008,6.4135475,-2.9085414
talk.politics.mideast,-0.30296156,-5.5143623,6.7099123
talk.politics.mideast,-3.0952098,-7.1898427,-1.9454992
rec.sport.baseball,8.350107,2.6424017,-0.42696244
comp.graphics,5.6286573,4.067761,4.527708
sci.med,-8.948487,-5.1150346,-1.0069788
rec.autos,-2.9823487,1.5693238,1.6879647
comp.graphics,1.749887,8.637831,-4.063051
rec.autos,1.153842,1.8287989,3.4651701
talk.politics.mideast,1.5115143,-5.572114,1.2901671
rec.sport.baseball,5.4497824,0.3412382,-7.4121943
rec.sport.baseball,5.548411,0.5412894,-3.836738
rec.sport.baseball,1.6077392,-0.7589759,-1.2979234
rec.autos,0.2707927,0.76262444,4.775283
comp.graphics,-2.1522274,6.7626348,-1.5537156
talk.politics.mideast,-2.059853,-7.4332647,-0.19224828
talk.politics.mideast,-1.7410265,-6.0115013,0.66577494
rec.autos,4.682645,4.3381414,-2.5760555
comp.graphics,2.2640123,2.8006616,1.8643748
comp.graphics,-5.482188,6.035029,0.44803295
talk.politics.mideast,-4.148994,-11.317647,1.3839914
comp.graphics,0.4557035,8.0845,-7.607937
rec.sport.baseball,6.97892,-0.36568597,-7.1567526
rec.autos,-0.2294193,0.988703,1.6906484
rec.autos,-0.7761354,2.783021,-0.44179782
rec.autos,-4.7087903,1.1759968,-2.5027006
rec.autos,-0.29993394,2.18386,7.2269597
sci.med,-9.897319,-0.05611834,3.7416213
rec.autos,-2.7705972,-5.271987,-6.8681717
sci.med,-3.0112379,-3.5238917,-0.7317241
rec.autos,0.17590575,0.510024,9.53787
rec.sport.baseball,1.2624078,-1.1844645,-0.60313326
sci.med,-1.0610764,-2.8934653,1.0140339
rec.autos,-0.4055517,-0.1362045,-1.547463
sci.med,-4.9314885,4.959862,-2.555791
comp.graphics,-1.5305612,5.4307337,8.48856
comp.graphics,2.1388235,6.024376,-7.3993964
talk.politics.mideast,2.9495113,-7.943823,-0.17740402
sci.med,-8.342943,-2.489443,-4.517544
rec.sport.baseball,0.4773335,0.4141427,-9.742346
comp.graphics,-0.62831664,7.483349,0.47131345
talk.politics.mideast,-0.08659768,-13.035044,-0.82569844
rec.autos,-3.3892152,4.419156,1.288826
comp.graphics,-0.31805423,8.958447,1.7589802
comp.graphics,2.0783045,7.8019457,-1.4468892
sci.med,-7.2526183,7.236463,4.5015755
rec.sport.baseball,8.635197,2.2863312,-0.49923983
rec.sport.baseball,3.552683,-0.78472644,-9.230205
rec.sport.baseball,6.014837,-3.59753,2.8127508
rec.sport.baseball,7.682432,-1.2353045,-3.9137282
rec.sport.baseball,9.1115885,4.337534,-2.609738
talk.politics.mideast,-2.5015788,-7.403797,2.1090045
rec.autos,-2.0739222,1.0197085,-2.2517767
rec.autos,-7.06405,-0.23739932,-3.2457302
talk.politics.mideast,0.51615846,-10.152948,-1.3187772
talk.politics.mideast,2.0114307,-6.9922147,4.9485946
comp.graphics,-0.32661548,8.9545355,1.7280227
rec.autos,3.5889432,-3.0298188,2.8563461
comp.graphics,-2.9201481,8.305696,-2.4276903
sci.med,-8.533041,-3.28852,2.6591086
comp.graphics,-0.16457157,9.721351,-2.5136907
comp.graphics,0.72748166,8.688735,-1.0756575
rec.sport.baseball,2.197602,-1.2133572,-2.2983663
rec.autos,-4.3572855,-3.4624708,-3.0906518
comp.graphics,0.42441788,7.176697,4.054803
rec.sport.baseball,6.337605,1.3676895,-4.603101
sci.med,-6.3015695,2.800401,6.3009987
rec.autos,-3.7677238,1.6238271,0.035475735
rec.sport.baseball,6.138059,1.8128653,-6.516014
comp.graphics,2.4150798,5.8225164,0.5768051
talk.politics.mideast,0.9074798,-11.268348,-0.30414766
sci.med,-9.848866,-4.6542296,3.7584457
rec.sport.baseball,7.3964477,1.222613,-2.8598504
rec.autos,3.8179321,1.2707971,2.5346344
rec.autos,1.3328334,-5.487865,-7.575576
rec.autos,-2.9742532,1.2954944,3.5526955
talk.politics.mideast,6.2487164,-8.133764,-3.5540185
rec.sport.baseball,10.491461,0.6639406,-2.5454714
rec.autos,-5.5798044,2.3956985,-0.7272385
sci.med,-6.702197,9.576254,0.5640614
comp.graphics,-3.5608363,6.17336,5.401161
rec.sport.baseball,8.698736,5.175016,0.068195514
comp.graphics,-1.0154493,12.860053,-1.0835025
rec.sport.baseball,4.028069,-1.3618891,-3.1523757
talk.politics.mideast,0.19313668,-12.557471,-1.0377195
sci.med,-3.106571,4.7646904,-1.9967358
rec.autos,-2.6300406,0.35779056,1.2850143
rec.autos,0.40938854,-1.3721333,-0.89630246
rec.autos,0.12073469,-0.5208668,-1.5234343
sci.med,1.0050471,-2.1547575,-1.4406674
sci.med,-6.300127,2.8003192,6.2968636
rec.autos,-2.7368069,-5.252756,-6.815055
talk.politics.mideast,-0.1074504,-5.7777586,2.9548428
talk.politics.mideast,-0.39376402,-12.910809,0.24663574
comp.graphics,1.041498,6.3014336,-2.4385066
sci.med,1.1702018,-2.0601366,-2.071793
sci.med,-2.5638766,-2.3161094,0.35228196
talk.politics.mideast,3.4849644,-10.571068,-1.8723106
talk.politics.mideast,3.20961,-5.484255,-3.62891
sci.med,-8.33372,3.2881417,2.9239905
sci.med,-6.1321764,9.73978,1.8803335
rec.autos,1.4856701,-0.19173537,3.6377995
rec.autos,2.0852818,0.5256521,7.3045607
talk.politics.mideast,-5.691537,-7.074974,-2.039486
comp.graphics,-0.7894901,5.3814235,-3.2835045
talk.politics.mideast,-5.312014,-6.6893177,-1.843726
talk.politics.mideast,3.4644067,-10.552838,-1.844839
talk.politics.mideast,-0.40342093,-12.877892,0.26985815
talk.politics.mideast,1.3938549,-8.527807,-5.3605638
rec.autos,-0.4852111,1.2091343,3.561876
talk.politics.mideast,-2.0431163,-7.4161105,-0.18268423
rec.autos,2.0556252,-2.3875635,6.7247305
talk.politics.mideast,-4.1444974,-11.319261,1.3821988
rec.sport.baseball,6.2184877,1.4707199,-6.096913
rec.autos,-3.1751246,2.5757477,2.266275
talk.politics.mideast,0.10304608,-12.964025,-0.2611849
rec.sport.baseball,6.9346876,-2.6579742,-1.050756
talk.politics.mideast,1.6692594,0.6093686,-1.5750313
talk.politics.mideast,1.9581002,-4.475699,-1.7834775
sci.med,-5.8495693,-4.030187,5.3984323
rec.sport.baseball,6.059206,-1.9306104,-1.0176318
rec.sport.baseball,7.7447615,-1.3046643,-2.505247
sci.med,7.299055,-5.417673,0.999408
rec.autos,1.1143445,2.7496824,-0.9129243
rec.autos,2.3423467,2.2527459,5.1204896
rec.sport.baseball,7.9622416,-0.3734838,-1.9660097
