,x,y,z
rec.autos,0.2520472,0.16120477,-0.17177184
comp.graphics,0.3476531,0.15322119,0.009442746
sci.med,0.11516367,0.011590687,0.0062031248
comp.graphics,0.50465745,0.25504643,0.013792398
rec.autos,0.051478352,0.15052542,-0.35551658
comp.graphics,0.4044344,0.19427438,0.010535524
rec.sport.baseball,0.046163276,-0.1648957,-0.001096284
rec.autos,0.042604312,0.08610656,-0.25696564
sci.med,-0.09746576,-0.070252396,0.016988339
talk.politics.mideast,-0.54150987,-0.14920656,0.15116471
rec.sport.baseball,-0.014042804,-0.4030497,-0.0012164059
rec.sport.baseball,0.036349926,-0.66762704,-0.011793508
rec.sport.baseball,-0.052803673,-0.2850856,0.001412271
sci.med,-0.08682669,0.11944271,0.04570454
talk.politics.mideast,-0.9881419,-0.23347819,0.22916287
rec.autos,0.03511399,0.10597695,-0.24243237
rec.autos,0.2066988,0.07075208,-0.03090283
talk.politics.mideast,-1.0969526,-0.25497973,0.25316057
rec.autos,0.013811393,0.08357304,-0.2625611
rec.autos,0.057557937,0.10942366,-0.30882654
rec.autos,0.049225096,0.10940305,-0.2945273
comp.graphics,0.29102242,0.18298668,0.023765268
rec.autos,0.054317135,0.093620904,-0.22819929
comp.graphics,0.5042387,0.24951203,0.022964269
talk.politics.mideast,-0.6494444,-0.16624871,0.15920974
comp.graphics,0.5040038,0.24607089,0.023844805
talk.politics.mideast,-0.23591149,-0.10822456,0.07860396
comp.graphics,0.20960124,0.057789665,-0.010459636
rec.sport.baseball,-0.011530523,-0.14597702,-0.06756468
sci.med,-0.024870116,0.040475607,0.016001245
comp.graphics,0.38189983,0.17352913,-0.0057327137
rec.sport.baseball,0.030686853,-0.32039598,-0.0073770336
sci.med,-0.011908086,0.038895234,0.013112245
talk.politics.mideast,-1.0616027,-0.24733666,0.24413805
rec.sport.baseball,-0.02169461,-0.46184292,-0.0035340167
comp.graphics,0.4922446,0.23580593,0.014736555
sci.med,-0.048927344,0.08645126,0.053478315
rec.sport.baseball,0.057840426,-0.58755666,-0.015860612
sci.med,-0.15418173,0.18184987,0.089211546
comp.graphics,0.26066217,0.11498558,-0.0010656565
talk.politics.mideast,-0.5932861,-0.1555924,0.16570069
rec.autos,0.054659333,0.11833268,-0.29786915
comp.graphics,0.49743342,0.22206083,0.016730338
talk.politics.mideast,-0.41073495,-0.13921213,0.1166259
rec.sport.baseball,0.046892628,-0.19984283,-0.0067107114
rec.sport.baseball,0.43931732,0.20326585,0.0032389658
comp.graphics,0.46697047,0.20120145,0.027693562
sci.med,-0.502331,1.7111024,0.07590765
rec.sport.baseball,0.015810004,-0.34756458,-0.010592583
sci.med,-0.09724433,0.13029006,0.06299222
sci.med,-0.118908085,0.1863249,0.08495069
rec.sport.baseball,0.060613744,-0.3643856,-0.008402088
comp.graphics,0.4378969,0.2211737,0.0069209756
sci.med,-0.07857647,0.062703334,0.047721084
comp.graphics,0.5170732,0.24711002,0.023059819
rec.autos,0.061930045,0.06443812,-0.16466068
talk.politics.mideast,0.0053851334,-0.020076973,-0.008520906
rec.autos,0.042815838,0.0851386,-0.2331436
sci.med,-0.42243543,0.61307997,0.42711973
rec.autos,0.067349955,0.043514777,-0.15859741
sci.med,-0.061469834,0.09089311,0.063888885
talk.politics.mideast,-0.1004331,-0.08188147,0.022059636
comp.graphics,0.37680024,0.178491,0.06296461
talk.politics.mideast,-0.0038430179,-0.04978125,0.012326814
talk.politics.mideast,-0.0073654912,-0.051790733,0.010804164
rec.sport.baseball,0.36810037,0.15399256,-0.031767275
talk.politics.mideast,-0.098074146,-0.08191775,0.02996851
sci.med,-0.048179973,0.096091375,0.042956077
rec.sport.baseball,0.008127267,-0.08050348,-0.0065902337
rec.sport.baseball,0.03744745,-0.061747264,-0.0007641321
sci.med,-0.11893699,0.16189,0.08623525
sci.med,-0.49925435,1.6967403,0.07633728
rec.sport.baseball,0.021968838,-0.63332057,-0.010289942
rec.sport.baseball,0.031369746,-0.75816953,-0.0100526335
rec.autos,-0.027335264,0.068946086,-0.13643578
rec.sport.baseball,0.023834383,-0.49092832,-0.010225417
rec.sport.baseball,0.43542215,0.16795632,-0.0072630136
talk.politics.mideast,-0.45894048,-0.14100108,0.12208605
sci.med,-0.1302116,0.2245224,0.06833228
rec.autos,0.031103788,0.024030156,-0.14880988
comp.graphics,0.41316313,0.19863681,0.018294984
rec.sport.baseball,0.040294636,-0.0692338,-0.022041997
comp.graphics,0.42018324,0.19705066,0.014440639
talk.politics.mideast,-0.9373998,-0.2333209,0.2727648
rec.sport.baseball,0.2892869,0.045795403,-0.020700708
talk.politics.mideast,-0.59061,-0.1556614,0.1651543
talk.politics.mideast,-0.29591787,-0.122918114,0.08210229
rec.sport.baseball,0.070100516,-0.2879068,-0.010035065
sci.med,0.33709207,0.14929304,-0.002930131
comp.graphics,0.37253562,0.16820888,0.017261263
sci.med,-0.040799763,0.07331714,0.019352969
sci.med,-0.41326717,0.59870714,0.41692
talk.politics.mideast,-0.21995726,-0.09526216,0.06467365
rec.sport.baseball,0.041562013,-0.58046985,-0.010545781
rec.sport.baseball,0.428886,0.19316037,-0.0065614427
rec.sport.baseball,0.018465957,-0.65238744,-0.009200268
comp.graphics,0.5473941,0.263673,0.025988668
sci.med,-0.047253273,0.111844875,0.045887813
rec.sport.baseball,0.04111814,-0.48279473,-0.011622718
talk.politics.mideast,-0.32166046,-0.119478785,0.095286064
