,x,y,z
rec.autos,0.026334878,-0.1373559,-0.82619345
comp.graphics,0.31905946,0.29769766,-0.5574413
sci.med,0.118137635,0.10432739,-0.30661583
comp.graphics,0.5311315,0.46244362,-0.86024266
rec.autos,-0.39947197,-0.8848782,-0.711953
comp.graphics,0.4009393,0.36182556,-0.7075047
rec.sport.baseball,-0.42587325,0.13980743,0.02441905
rec.autos,-0.35651264,-0.74597794,-0.54138637
sci.med,0.071766,-0.30281872,0.04610368
talk.politics.mideast,0.12879607,0.08413863,1.121678
rec.sport.baseball,-0.71678334,0.22864796,0.15972134
rec.sport.baseball,-1.1414933,0.4517985,0.20272966
rec.sport.baseball,-0.87806344,0.31576377,0.18016437
sci.med,0.462492,-0.3695725,0.08027407
talk.politics.mideast,-0.2956059,-0.5800027,1.8195596
rec.autos,-0.35579723,-0.8112489,-0.58552295
rec.autos,0.119140014,0.14817561,-0.43389577
talk.politics.mideast,-0.32247218,-0.63764036,1.9418631
rec.autos,-0.5043921,-0.98809844,-0.60556227
rec.autos,-0.46820092,-0.98316437,-0.73024285
rec.autos,-0.37022248,-0.8110937,-0.64603484
comp.graphics,0.5734291,0.24132347,-0.4966129
rec.autos,-0.3530417,-0.73474556,-0.5483419
comp.graphics,0.5548179,0.4701951,-0.8389598
talk.politics.mideast,-0.12172414,-0.32947418,1.4798882
comp.graphics,0.56802875,0.53306216,-0.87313056
talk.politics.mideast,0.07070121,0.15083379,0.8924438
comp.graphics,0.08960667,0.058627844,-0.3768039
rec.sport.baseball,-0.48107147,-0.098737925,0.040048253
sci.med,0.69602007,-0.69188124,0.1594399
comp.graphics,0.17618151,0.3086831,-1.2873487
rec.sport.baseball,-0.693865,0.272555,0.09644219
sci.med,0.17968978,-0.22035168,-0.06655656
talk.politics.mideast,-0.3152552,-0.62646073,1.9160521
rec.sport.baseball,-0.92267305,0.3435541,0.20227325
comp.graphics,0.5306843,0.5414067,-0.9108468
sci.med,0.26329562,-0.2621421,-0.0007361753
rec.sport.baseball,-1.2124246,0.5087495,0.22593102
sci.med,0.6466355,-0.49741268,0.1394689
comp.graphics,0.2209279,0.16212526,-0.45039082
talk.politics.mideast,0.17104955,0.118811145,1.2606287
rec.autos,-0.4414478,-0.82832754,-0.642022
comp.graphics,0.74497294,0.7547753,-1.081708
talk.politics.mideast,0.13224731,0.14931141,1.1442281
rec.sport.baseball,-0.6535232,0.30723998,0.051052924
rec.sport.baseball,0.36111555,0.37355173,-0.7645057
comp.graphics,0.67342764,0.67834705,-0.9899662
sci.med,1.1370578,1.9890996,2.1183453
rec.sport.baseball,-0.8303301,0.2978817,0.1874158
sci.med,0.44881153,-0.37954766,0.02846559
sci.med,0.471602,-0.4380562,0.08646089
rec.sport.baseball,-0.8241339,0.30895063,0.117372505
comp.graphics,0.5168238,0.42029935,-0.7659438
sci.med,0.33971924,-0.2612449,0.009081308
comp.graphics,0.562181,0.53758687,-0.8723329
rec.autos,-0.28139538,-0.60093,-0.47161537
talk.politics.mideast,-0.042790607,-0.15497531,0.037972175
rec.autos,-0.26645994,-0.736525,-0.51815283
