,x,y,z
rec.autos,-0.6201307,-0.8555122,-0.3898929
comp.graphics,-0.255168,0.23383303,-0.8277475
sci.med,0.3093384,-0.16397317,-0.3534931
comp.graphics,-0.34729898,0.5398155,-1.1568894
rec.autos,-0.9564219,-0.9816646,-0.5712167
comp.graphics,-0.37389705,0.4777491,-1.1980937
rec.sport.baseball,0.59745914,-0.70839137,-0.5747774
rec.autos,-0.7860334,-0.7060028,-0.43359905
sci.med,0.9896363,0.62861556,0.06780243
talk.politics.mideast,-0.7575883,1.1754925,1.2033302
rec.sport.baseball,0.57216483,-1.0976369,0.60750306
rec.sport.baseball,0.8507784,-1.6979233,1.071118
rec.sport.baseball,0.87290716,-1.7332691,1.1104076
sci.med,0.6779485,0.5502129,-0.049933806
talk.politics.mideast,-0.7745731,1.2626528,1.9991981
rec.autos,-1.1546525,-1.1006522,-0.63718766
rec.autos,-0.052951097,-0.49778762,-0.11040209
talk.politics.mideast,-0.81332093,1.3216227,2.1201973
rec.autos,-0.5605459,0.2619011,0.44858092
rec.autos,-0.947315,-0.90506345,-0.490828
rec.autos,-0.84185886,-0.9270779,-0.51827705
comp.graphics,-0.80041474,1.3180176,-0.9636827
rec.autos,-0.8954465,-0.9006898,-0.5590615
comp.graphics,-0.587453,0.7468023,-1.4573542
talk.politics.mideast,-0.63414806,1.126728,1.5770323
comp.graphics,-0.4051005,0.53768677,-1.2478303
talk.politics.mideast,-0.42222747,0.5615427,0.73054934
comp.graphics,0.15676749,-0.18430401,-0.6645533
rec.sport.baseball,0.09108658,-0.35832334,0.110449836
sci.med,0.99528337,0.84231025,0.015014114
comp.graphics,0.32371202,0.3653674,0.31275827
rec.sport.baseball,0.25015005,-0.63524634,0.17037782
sci.med,1.2820129,0.04983397,0.36074084
talk.politics.mideast,-0.83080226,1.3481497,2.1705532
rec.sport.baseball,0.4351407,-0.89992875,0.8809511
comp.graphics,0.18015933,-0.17838985,-0.61093575
sci.med,0.88793933,0.69657654,0.048857577
rec.sport.baseball,0.87453055,-1.7994299,1.2429643
sci.med,1.0510044,0.8123065,0.090766996
comp.graphics,-0.34963953,0.41733792,-1.0976375
talk.politics.mideast,-0.88272315,1.6972558,1.2333353
rec.autos,-1.0431762,-1.030908,-0.6132788
comp.graphics,-0.41596505,0.65418893,-1.050155
talk.politics.mideast,-0.45439997,0.66653347,0.78132266
rec.sport.baseball,0.26557818,-0.44851628,-0.042700443
rec.sport.baseball,0.43059477,-0.6348246,-0.5820596
comp.graphics,-0.08532789,0.12643278,-0.37895024
sci.med,0.6567775,0.57252413,-0.0037547548
rec.sport.baseball,0.66165864,-1.3161377,0.805504
sci.med,1.0416538,0.8003205,0.058435258
sci.med,1.0012753,0.86831325,0.04079083
rec.sport.baseball,-0.08806,-0.5708606,0.23111285
comp.graphics,-0.43374804,0.49018818,-1.3137126
sci.med,0.01414951,0.1940798,-0.003162646
comp.graphics,-0.47552356,0.52208215,-1.3552446
