,x,y,z
rec.autos,0.8480519,-1.4012947,-0.045686506
comp.graphics,0.5779948,0.1642687,0.6927567
sci.med,1.2857417,-0.69839936,0.8054732
comp.graphics,0.8782975,-0.10264719,0.9300225
rec.autos,-2.0659785,2.3955314,-1.9123237
comp.graphics,-2.0637848,2.3995163,-1.9215597
rec.sport.baseball,1.5474194,-0.13614316,-0.5347316
rec.autos,0.39134815,-1.0477277,0.07832557
sci.med,-0.5303482,-1.3388691,1.0293231
talk.politics.mideast,-1.0047954,0.7067821,-0.5884947
rec.sport.baseball,0.78276044,0.3645134,-0.9101215
rec.sport.baseball,1.3435756,0.3151333,-1.1419015
rec.sport.baseball,0.93638545,0.33140498,-1.1584747
sci.med,-0.7914483,-0.4900232,0.6276794
talk.politics.mideast,-1.3240527,1.5819238,0.6283047
rec.autos,0.33998156,-1.3354948,-0.33773217
rec.autos,0.2596197,0.18892083,0.23697518
talk.politics.mideast,-1.3266537,1.5824611,0.53955317
rec.autos,-0.741603,-0.24910489,0.056703083
rec.autos,-0.25901568,-0.8214547,-0.54495156
rec.autos,0.6161583,-1.572186,-0.08418629
comp.graphics,-0.36095437,0.29673895,1.5817719
rec.autos,0.28847983,-1.2269429,-0.27091664
comp.graphics,0.89140713,0.30676806,1.2828368
talk.politics.mideast,-1.3166186,1.5600513,0.50622654
comp.graphics,1.3428096,-0.37446102,1.0287492
talk.politics.mideast,-0.905654,0.9347995,0.62018526
comp.graphics,1.451411,-1.1292149,0.46246886
rec.sport.baseball,-0.46873719,0.32076293,-0.5251769
sci.med,-1.1481742,-0.9096645,0.7447807
comp.graphics,0.6647649,-0.25579876,0.56173784
rec.sport.baseball,1.5643454,-0.0724362,-0.6867045
sci.med,-0.64627624,-0.7733248,0.7638333
talk.politics.mideast,-1.3070045,1.5844952,0.5508521
rec.sport.baseball,-0.15598516,0.5578701,-1.4710892
comp.graphics,1.4536867,-1.1395673,0.44488895
sci.med,-1.1175997,-0.73188144,0.6014397
rec.sport.baseball,-1.7026366,1.7865993,-1.9147471
sci.med,-0.7643028,-0.48111507,0.6976898
comp.graphics,1.5344294,-0.33553985,1.4698322
talk.politics.mideast,-0.9989294,1.0034622,0.50883734
rec.autos,-0.6849585,0.016810218,-0.97190595
comp.graphics,0.78011453,0.4934514,1.1458403
talk.politics.mideast,-1.0807585,0.7689535,-0.20289788
rec.sport.baseball,0.06228714,0.32190052,-0.118946716
rec.sport.baseball,1.6512653,-1.0349368,0.68003184
comp.graphics,0.6525044,0.52351016,0.9391584
sci.med,-1.2626894,-0.83619034,0.7374469
rec.sport.baseball,0.43979216,0.49393496,-1.2481693
sci.med,-0.78123116,-1.0548122,0.97734994
sci.med,-1.2430507,0.44827285,-1.8128448
rec.sport.baseball,0.57703567,0.27707276,-0.771955
comp.graphics,0.6877468,0.116198465,0.96645063
sci.med,-0.34133297,0.34711125,0.54352486
comp.graphics,-2.0019805,2.054369,-1.5508605
rec.autos,0.3926614,-1.1620353,-0.37439182
talk.politics.mideast,-0.6914061,0.9264046,0.21153374
rec.autos,0.32180494,-1.2142222,-0.24626938
sci.med,-0.910559,-0.82348883,0.7729368
rec.autos,0.7056038,-1.0060858,-0.17006741
sci.med,-0.962641,-0.48688498,0.50470734
talk.politics.mideast,-0.8455679,0.7289094,0.39529684
comp.graphics,-0.8020774,0.36483586,-0.79649734
talk.politics.mideast,1.9399164,-0.3680534,-0.2333198
talk.politics.mideast,1.8539068,-0.38876492,-0.23176813
rec.sport.baseball,0.76215464,-0.67715263,0.4761518
talk.politics.mideast,-1.2158294,1.2416631,0.24794391
sci.med,-0.83508587,-0.26878196,0.73740405
rec.sport.baseball,-0.10850246,0.33774,-0.023549851
rec.sport.baseball,1.5475302,-0.10119755,-0.38203245
sci.med,-0.8901274,-0.5761942,0.5193163
sci.med,-0.53810465,-1.4655479,0.91109306
rec.sport.baseball,0.92247355,0.42591792,-1.1811277
rec.sport.baseball,-0.13297561,0.48863265,-1.2470065
rec.autos,-0.55509114,-0.58991146,-0.38819686
rec.sport.baseball,2.2727306,-3.7846391,-0.466042
rec.sport.baseball,1.6263677,-0.8814155,0.7820698
talk.politics.mideast,-2.139005,1.6747684,-0.92524326
sci.med,-0.7885775,-1.0635387,0.9482502
rec.autos,0.40488535,-1.0466279,-0.101958394
comp.graphics,1.3118016,-0.41014346,1.0673294
rec.sport.baseball,1.0066854,-0.07260175,-0.45922136
comp.graphics,1.3678962,-0.45228934,1.0207722
talk.politics.mideast,-1.8165339,1.3781962,-0.6079978
rec.sport.baseball,0.24386728,0.37019372,-0.38798377
talk.politics.mideast,-0.9979409,0.93605965,0.48142967
talk.politics.mideast,1.4957441,-0.31327102,-0.34152588
rec.sport.baseball,0.48660162,0.32449508,-0.8463123
sci.med,0.8711441,-1.1159191,0.80818737
