,x,y,z
rec.autos,-10.296084,10.997871,3.4643714
comp.graphics,1.0071836,13.580269,3.4362268
sci.med,-2.5333643,20.070732,-2.263992
comp.graphics,21.768812,1.9838955,-3.1390646
rec.autos,-2.1039717,-0.5937608,23.04083
comp.graphics,7.59956,10.105296,10.213966
rec.sport.baseball,0.4212915,7.466708,-9.387865
rec.autos,-8.986156,1.6112487,15.906472
sci.med,-3.4152868,-8.545546,6.3514833
talk.politics.mideast,-4.41877,-13.750669,-11.616475
rec.sport.baseball,-8.763203,-5.897794,-3.2297232
rec.sport.baseball,-15.4932375,1.6025084,-15.824663
rec.sport.baseball,-15.443398,1.5216743,0.67801154
sci.med,7.7773614,-7.6104193,-1.7273879
talk.politics.mideast,-12.583945,-14.122949,1.338412
rec.autos,-0.4751736,8.427558,18.760778
rec.autos,-2.1536307,-2.4023879,-15.142022
talk.politics.mideast,-13.536082,-17.13565,1.7314643
rec.autos,-5.2235994,-9.231651,1.8471457
rec.autos,1.8938059,2.1341004,15.77657
rec.autos,-4.9820085,2.7953343,10.645427
comp.graphics,15.734765,3.0541537,9.716561
rec.autos,-0.032327354,13.740383,16.66691
comp.graphics,12.9982,12.827043,3.5439627
talk.politics.mideast,-10.98385,-17.912222,3.768786
comp.graphics,9.899874,13.730092,2.485642
talk.politics.mideast,12.379285,-9.6627445,-12.154622
comp.graphics,8.997704,10.217676,-9.505532
rec.sport.baseball,-3.8783004,3.356963,-1.9268167
sci.med,5.74203,-8.676715,14.876304
comp.graphics,-13.839378,13.526661,6.029877
rec.sport.baseball,-5.6662736,-0.25216773,-9.140074
sci.med,-2.1329927,0.005710808,-8.139733
talk.politics.mideast,-15.020049,-13.25697,2.054019
rec.sport.baseball,-16.520699,12.062424,0.1183522
comp.graphics,4.581264,10.840153,-7.037718
sci.med,10.307159,-6.8447485,10.82007
rec.sport.baseball,-18.483961,-5.3555355,-0.21828039
sci.med,6.5223966,-12.572278,10.757174
comp.graphics,5.3645062,10.120205,4.7636366
talk.politics.mideast,2.2683964,-21.345877,-10.302967
rec.autos,-3.6440482,-1.7960538,20.545706
comp.graphics,17.590816,-0.2310813,-5.7713923
talk.politics.mideast,2.7059612,-7.865171,-16.060196
rec.sport.baseball,-4.9846096,2.4787114,-6.2992425
rec.sport.baseball,-0.51732534,8.408713,-4.9696746
comp.graphics,4.3526006,3.1017137,-0.41682434
sci.med,7.0349064,-9.26727,2.7184806
rec.sport.baseball,-12.561623,-2.3905122,-6.096496
sci.med,2.622961,-9.227969,7.90339
sci.med,-0.54194206,-14.082168,10.049076
rec.sport.baseball,-6.8666,-3.416528,0.16526291
comp.graphics,15.350887,11.432204,-5.8744464
sci.med,2.6605072,-5.110806,-9.678691
comp.graphics,6.9097743,19.417246,9.006643
rec.autos,-4.5153065,7.0653973,2.8991284
talk.politics.mideast,-2.4485905,-6.6979322,-6.831772
rec.autos,-1.5678812,1.3305668,12.035976
sci.med,0.2592982,-9.16018,16.751135
rec.autos,-1.7439895,3.1504185,3.3382776
sci.med,4.0117855,-11.817425,7.323837
talk.politics.mideast,-1.0685182,-18.56604,-2.863624
comp.graphics,13.780703,-2.9124954,12.482208
talk.politics.mideast,2.9261048,3.4705484,-11.33592
talk.politics.mideast,2.0138364,8.708553,-15.9918165
rec.sport.baseball,-11.348289,3.9516282,2.4826057
talk.politics.mideast,13.105499,-16.307865,-3.345649
sci.med,8.771956,-1.8353064,12.758727
rec.sport.baseball,-0.42150727,-0.4571501,-3.566592
rec.sport.baseball,1.313804,5.643212,-12.287316
sci.med,9.756827,-14.782428,8.479063
sci.med,-6.838876,-7.093805,9.457664
rec.sport.baseball,-9.519222,1.0066886,-10.77208
rec.sport.baseball,-20.563547,-6.010932,-8.191516
rec.autos,-9.345906,-4.3183413,12.34269
rec.sport.baseball,-11.391518,3.129871,-11.181693
rec.sport.baseball,-1.6741924,4.951026,-11.183751
talk.politics.mideast,-14.50919,-8.870786,4.5043306
sci.med,8.690239,-12.129367,2.0982952
rec.autos,-4.6901646,1.6775514,5.6496577
comp.graphics,10.37495,10.151538,0.44152454
rec.sport.baseball,-4.5849376,15.736011,-5.2669773
comp.graphics,7.3999677,13.251787,-2.1510313
talk.politics.mideast,4.8435864,-15.519653,-8.178831
rec.sport.baseball,-4.049975,5.8297424,-11.139515
talk.politics.mideast,1.5189692,-21.187378,-10.412567
talk.politics.mideast,-0.3531499,6.5820866,-10.679299
rec.sport.baseball,-9.172776,6.933622,-2.6930773
sci.med,10.688741,-9.26293,4.8872533
comp.graphics,1.5193062,20.595957,0.43459722
sci.med,17.58124,-11.031637,-2.5146112
sci.med,-0.8060959,-7.201371,20.34716
talk.politics.mideast,3.7442615,-2.8140562,-12.278413
rec.sport.baseball,-9.269649,-4.161832,-16.783495
rec.sport.baseball,2.9005127,10.238088,-8.63587
rec.sport.baseball,-11.652024,-3.265881,-9.4431925
comp.graphics,10.684616,7.979333,1.0723308
sci.med,9.598388,2.371681,17.213726
rec.sport.baseball,-7.0977693,4.7571564,-5.4981794
talk.politics.mideast,0.64401037,0.71635205,-18.065731
sci.med,-4.014528,-8.740785,6.214358
rec.sport.baseball,-1.7685547,1.8207142,-6.938012
comp.graphics,22.554283,6.6618,-0.8821994
talk.politics.mideast,-13.509604,-15.791319,-0.89833933
comp.graphics,3.1014228,14.595324,0.7812906
sci.med,-4.378519,-12.158743,13.922454
talk.politics.mideast,-3.6503084,-7.9633446,-1.3270873
sci.med,-0.30391866,-13.136708,15.244344
rec.autos,-0.8880319,8.314953,-1.7353629
comp.graphics,9.012157,15.3661,-0.7163429
rec.autos,-9.767026,-3.3089218,5.945337
sci.med,2.5230813,-9.091132,10.434893
sci.med,0.87321895,-5.014976,2.4791942
rec.autos,-8.198245,-4.071472,18.0571
rec.sport.baseball,-1.108425,-2.256013,-0.20206128
talk.politics.mideast,2.4110117,-8.610797,-18.399155
sci.med,9.997574,-2.5441217,6.8495746
rec.autos,1.1872978,1.5833783,-8.9529
rec.autos,-3.249918,8.55734,12.777151
comp.graphics,6.878351,3.312264,-2.700681
talk.politics.mideast,-1.1063664,-2.570425,-5.2845955
talk.politics.mideast,-5.3201046,-10.806966,-4.8046517
rec.sport.baseball,-10.86627,2.8608634,-5.5746055
sci.med,9.990723,-6.3975515,6.2341547
rec.sport.baseball,-7.7261276,14.662095,-4.524412
rec.autos,2.2758007,4.3004537,-12.260342
sci.med,4.8413587,1.7434521,-0.736779
talk.politics.mideast,-12.192774,-14.758928,4.1516194
sci.med,4.436559,-11.602709,7.6143007
comp.graphics,13.163469,10.613008,6.3858657
talk.politics.mideast,6.4862,-13.045782,-3.0912495
talk.politics.mideast,-0.43852898,-19.239532,-6.9032106
