,x,y,z
rec.autos,-0.6284133,-0.8867856,0.24281074
comp.graphics,-0.713814,0.21222597,-0.53999335
sci.med,-0.023769855,-0.10217737,-0.3156775
comp.graphics,-0.913799,0.37627846,-0.6665189
rec.autos,-0.91839796,-0.9909969,0.366856
comp.graphics,-0.89200306,0.2992159,-0.6806643
rec.sport.baseball,0.33314064,-0.26033583,-0.9127432
rec.autos,-0.87994516,-0.81598485,0.46093583
sci.med,0.5568448,-0.14193061,1.034346
talk.politics.mideast,0.1774031,1.9243524,0.4100611
rec.sport.baseball,0.91187894,-1.1034421,-0.7001718
rec.sport.baseball,1.2935097,-1.6633879,-1.016566
rec.sport.baseball,1.3363035,-1.6966211,-1.0624763
sci.med,0.42243963,0.016462488,0.6944879
talk.politics.mideast,-0.5761388,2.1382155,1.0819086
rec.autos,-1.123317,-1.1163238,0.5346201
rec.autos,0.115538836,-0.23522165,-0.039533228
talk.politics.mideast,-0.60237163,2.1971345,1.1057427
rec.autos,-0.11430317,0.68301415,0.39081374
rec.autos,-0.8847153,-0.8963328,0.5503504
rec.autos,-0.8714639,-0.9637266,0.35362065
comp.graphics,-0.19990109,0.4706403,1.5027534
rec.autos,-0.8486715,-0.9152388,0.3874243
comp.graphics,-1.2080675,0.54017186,-0.9011426
talk.politics.mideast,-0.4116127,1.9667239,0.9347918
comp.graphics,-0.97244954,0.3910887,-0.7503572
talk.politics.mideast,0.19090499,1.0527544,0.25731748
comp.graphics,-0.13593,-0.029212264,-0.5839459
rec.sport.baseball,0.22405317,-0.20204051,-0.18921569
sci.med,0.593753,-0.027539613,1.0348946
comp.graphics,0.54808956,-0.026035845,0.34699747
rec.sport.baseball,0.28871086,-0.54928756,-0.2814273
sci.med,0.59032536,-0.32982826,0.063559644
talk.politics.mideast,-0.6901467,2.2641704,1.17989
rec.sport.baseball,0.9664222,-0.93686986,-0.47041157
comp.graphics,-0.027213091,-0.09537173,-0.52729
sci.med,0.4975933,-0.047791757,0.86630833
rec.sport.baseball,1.4214869,-1.8129517,-1.07349
sci.med,0.6964294,-0.05765976,1.0876771
comp.graphics,-0.76491725,0.2777862,-0.54805875
talk.politics.mideast,0.2815977,2.3352206,0.29303685
rec.autos,-1.0195376,-1.0886362,0.46596336
comp.graphics,-0.9513273,0.47656474,-0.6788065
talk.politics.mideast,0.17777893,1.2203397,0.26807237
rec.sport.baseball,0.24280854,-0.36540464,-0.3831572
rec.sport.baseball,0.20443495,-0.2868394,-0.76029813
