,x,y,z
rec.autos,0.14847282,-0.07867124,-0.3721387
comp.graphics,-0.49106166,-0.7194944,-0.29115427
sci.med,-0.039661154,-0.2952948,-0.2443497
comp.graphics,-0.43411994,-0.57902765,0.15909024
rec.autos,-0.46688825,0.121055014,-0.7053205
comp.graphics,-0.67542803,-0.9430719,-0.24359179
rec.sport.baseball,0.31876132,-0.42618194,-0.35788563
rec.autos,-0.58571655,0.103532575,-0.691402
sci.med,-0.34873793,0.030645791,0.66658574
talk.politics.mideast,0.18925996,1.1330357,0.7326815
rec.sport.baseball,0.39201188,0.30395016,0.06915626
rec.sport.baseball,1.386095,-0.1399104,-0.33204126
rec.sport.baseball,1.2434447,-0.101786956,-0.28488103
sci.med,-0.20252891,0.011366382,0.24110289
talk.politics.mideast,0.4304273,1.7008477,0.7503832
rec.autos,-0.6845595,0.14748392,-0.8237246
rec.autos,0.6088101,-0.0568145,-0.13945656
talk.politics.mideast,0.47235218,1.8087366,0.7739061
rec.autos,-0.030233623,0.6834536,0.24484697
rec.autos,-0.63778055,0.112840675,-0.6912836
rec.autos,-0.43057796,0.06346724,-0.42770004
comp.graphics,-1.0764315,-0.7523554,0.47155124
rec.autos,-0.58453375,0.04822996,-0.70747936
comp.graphics,-0.7203259,-1.2092249,-0.28641304
talk.politics.mideast,0.3263283,1.4410884,0.7185171
comp.graphics,-0.6040586,-0.97498703,-0.244031
talk.politics.mideast,0.108643815,0.8206889,0.5442853
comp.graphics,-0.13518278,-0.6949974,-0.281234
rec.sport.baseball,0.8699963,-0.18904595,-0.28855416
sci.med,-0.5098789,-0.013561283,0.9267032
comp.graphics,-0.42152026,-0.4530299,0.061169747
rec.sport.baseball,0.9089152,-0.14749643,-0.27942622
sci.med,0.6201379,-0.17784233,-0.0908004
talk.politics.mideast,0.4798188,1.8271855,0.78312504
rec.sport.baseball,1.182427,-0.07771025,-0.21322288
comp.graphics,-0.30849797,-0.7895332,-0.30582118
sci.med,-0.48283285,-0.062993,0.8191761
rec.sport.baseball,1.7799329,-0.122264914,-0.33463678
sci.med,-0.5215902,-0.06521443,0.86499256
comp.graphics,-0.6239852,-0.90450567,-0.2618132
talk.politics.mideast,0.107339084,1.6637694,1.4904494
rec.autos,-0.63158566,0.19380185,-0.8654287
comp.graphics,-0.7260426,-0.7914395,-0.2977684
talk.politics.mideast,0.099551916,0.68135107,0.4279899
rec.sport.baseball,0.81034416,-0.17334059,-0.2893284
rec.sport.baseball,0.12703088,-0.37908146,-0.33942932
comp.graphics,-0.36238247,-0.5789023,-0.0016636925
sci.med,-0.3027051,-0.057953946,0.5220796
rec.sport.baseball,1.1901047,-0.11586134,-0.25017178
sci.med,-0.2186176,0.07313855,0.5881889
sci.med,-0.46658808,0.006187257,0.9082261
rec.sport.baseball,0.8568686,0.18144004,-0.33095658
comp.graphics,-0.42477214,-0.7505202,-0.23587199
sci.med,0.042886484,0.30815145,0.26282233
comp.graphics,-0.67352825,-1.0494349,-0.2855285
rec.autos,-0.32359254,-0.1926807,-0.45258725
talk.politics.mideast,0.17008683,0.57450163,0.39881024
rec.autos,-0.52333146,0.044558574,-0.5821793
sci.med,-0.6079933,-0.017918013,1.0918186
rec.autos,-0.4409585,-0.25474095,-0.41293907
sci.med,-0.4168427,-0.036353692,0.68168706
talk.politics.mideast,0.17546251,1.0035396,0.6661559
comp.graphics,-0.8707465,-0.09902262,1.2836671
talk.politics.mideast,0.3199132,-0.45161167,-0.30860326
talk.politics.mideast,0.6798693,-0.50026727,-1.0923269
rec.sport.baseball,0.35598946,-0.025509909,-0.08722603
talk.politics.mideast,0.16532636,1.1043069,0.75876135
sci.med,-0.7856781,-0.07998527,1.221831
rec.sport.baseball,-0.021738602,-0.05703235,-0.19579223
rec.sport.baseball,0.4756967,-0.51325625,-0.43852165
sci.med,-0.47876602,-0.06343265,0.7974463
sci.med,-0.46386516,0.04092626,0.47592545
rec.sport.baseball,1.2098898,-0.15113433,-0.31720638
rec.sport.baseball,1.5207853,-0.13447867,-0.29143792
rec.autos,-0.53195417,0.30658984,-0.33087134
rec.sport.baseball,1.2315675,-0.12263833,-0.28360456
rec.sport.baseball,0.49391046,-0.42033404,-0.36711866
talk.politics.mideast,0.3706865,1.5499884,0.74169075
sci.med,-0.3123512,-0.084359415,0.6791326
rec.autos,-0.36001056,0.007585195,-0.38975394
comp.graphics,-0.5868256,-0.98545533,-0.24796723
rec.sport.baseball,-0.34280714,-0.14453313,-0.33571953
comp.graphics,-0.5231216,-0.94906044,-0.2554186
talk.politics.mideast,0.12051319,0.9437933,0.71047896
rec.sport.baseball,0.4998733,-0.37969562,-0.3662165
talk.politics.mideast,0.108554594,1.6569178,1.4791522
talk.politics.mideast,0.34778044,-0.4021182,-0.32802615
rec.sport.baseball,1.015917,-0.11780321,-0.28867602
sci.med,-0.3226276,-0.09328473,0.54413676
comp.graphics,-0.63295555,-1.12588,-0.28331035
sci.med,-0.41176254,-0.02297051,0.5964133
sci.med,-0.4613588,0.119739756,0.95181435
talk.politics.mideast,0.22017506,0.03952788,0.047302663
rec.sport.baseball,1.2303252,-0.090384774,-0.3142769
rec.sport.baseball,0.2907952,-0.5403949,-0.36540863
rec.sport.baseball,1.3048787,-0.13849638,-0.2938316
comp.graphics,-0.5740017,-0.9569748,-0.24823974
sci.med,-0.7269463,-0.5206284,0.58634496
rec.sport.baseball,0.8437799,-0.13011368,-0.22003278
talk.politics.mideast,0.11783729,-0.49900907,-0.23858021
sci.med,-0.37252983,0.007377376,0.66704476
rec.sport.baseball,0.12053765,-0.22364375,0.00680212
comp.graphics,-0.8528862,-1.2476283,-0.22126485
talk.politics.mideast,0.4526179,1.7543515,0.760519
comp.graphics,-0.5137669,-0.7768212,-0.19950274
sci.med,-0.48963177,-0.034138203,0.98799485
talk.politics.mideast,0.12184703,0.5063067,0.3467434
sci.med,-0.43243062,-0.05118926,0.72570026
rec.autos,0.9247036,-0.033696625,4.604895
