,x,y,z
rec.autos,0.13716774,0.17873557,-0.4633113
comp.graphics,-0.36156654,-0.71085644,-0.5197416
sci.med,0.32272118,-0.4422664,-0.18283635
comp.graphics,-0.5802835,-0.69431454,-0.35888568
rec.autos,-0.37796447,0.3698562,-0.87559
comp.graphics,-0.5414611,-0.8877845,-0.5373136
rec.sport.baseball,0.36752427,-0.26657295,-0.35884175
rec.autos,-0.5164691,0.30397597,-0.9734386
sci.med,-0.7999505,0.15310158,0.39907214
talk.politics.mideast,0.19959496,0.0903384,1.4410096
rec.sport.baseball,0.48357186,0.504852,0.60438323
rec.sport.baseball,1.2356547,0.5746445,-0.41755566
rec.sport.baseball,1.2198547,0.5753302,-0.3822614
sci.med,-0.25397062,-0.34313044,0.19639169
talk.politics.mideast,0.27599093,0.7385647,1.7760181
rec.autos,-0.48025313,0.36218098,-1.0054016
rec.autos,0.59074163,0.08177846,-0.358096
talk.politics.mideast,0.30564842,0.8090913,1.8630804
rec.autos,0.019420596,0.48222098,0.91214544
rec.autos,-0.5184478,0.2740044,-0.9364796
rec.autos,-0.47229806,0.3049502,-0.80397
comp.graphics,-1.0565932,-0.9734635,0.058576595
rec.autos,-0.47375962,0.26719484,-0.97204584
comp.graphics,-0.501173,-1.1087633,-0.7010221
talk.politics.mideast,0.18859948,0.5327797,1.5609204
comp.graphics,-0.45876813,-0.97364324,-0.5646273
talk.politics.mideast,0.07565249,0.18328527,1.1298522
comp.graphics,0.117356405,-0.63369656,-0.3327229
rec.sport.baseball,0.67055815,0.25901273,-0.3768463
sci.med,-1.0755963,0.14357287,0.5445648
comp.graphics,-0.5182037,-0.36774707,-0.3603837
rec.sport.baseball,0.82603973,0.27860877,-0.34338084
sci.med,0.20506476,0.14118949,-0.16275793
talk.politics.mideast,0.32103595,0.80830485,1.8883259
rec.sport.baseball,1.0541596,0.4976596,-0.29276723
comp.graphics,0.03208706,-0.51225096,-0.39505073
sci.med,-1.0427197,0.07953541,0.45271215
rec.sport.baseball,1.6163046,0.76805407,-0.42108768
sci.med,-1.0592829,0.09112686,0.49883655
comp.graphics,-0.48365146,-0.84828347,-0.56751776
talk.politics.mideast,0.21351932,-0.24235186,2.1406355
rec.autos,-0.5200779,0.41975754,-1.0526346
comp.graphics,-0.5902411,-0.7288824,-0.6933873
talk.politics.mideast,0.20951991,0.11374416,1.4528557
rec.sport.baseball,0.7755665,0.23990269,-0.3237354
rec.sport.baseball,0.19322844,-0.19393685,-0.42316818
comp.graphics,-0.3141517,-0.6225251,-0.36297005
sci.med,-0.6485986,-0.105442785,0.26945835
rec.sport.baseball,1.1431404,0.52480227,-0.35427585
sci.med,-0.7718562,0.117403515,0.40185046
sci.med,-1.0209267,0.11440549,0.56598204
rec.sport.baseball,0.7500178,0.6572361,-0.38915494
comp.graphics,-0.36936024,-0.621534,-0.5223908
