,x,y,z
rec.autos,9.790623,-26.761322,-0.49688393
comp.graphics,12.641584,6.282663,14.793937
sci.med,5.583726,2.8566506,-6.385621
comp.graphics,15.223751,12.96998,16.168964
rec.autos,3.656871,-27.911444,11.319821
comp.graphics,12.771274,-2.769543,22.710855
rec.sport.baseball,5.280928,-10.9826765,-10.505984
rec.autos,20.551617,-15.356126,11.895766
sci.med,17.841734,20.564552,-3.334594
talk.politics.mideast,-21.164717,17.371292,-10.147662
rec.sport.baseball,-15.778365,-4.9211287,-13.942996
rec.sport.baseball,-12.2581,-27.811214,-18.216055
rec.sport.baseball,-13.020908,-15.390762,-29.157139
sci.med,8.869298,19.774206,-3.0354643
talk.politics.mideast,-16.88643,10.286379,-24.448532
rec.autos,19.608603,-28.195082,12.232291
rec.autos,-13.724786,-15.450116,7.8159533
talk.politics.mideast,-16.585926,10.130722,-29.721024
rec.autos,-12.599878,10.178327,3.305512
rec.autos,20.734486,-21.309002,5.644691
rec.autos,8.871931,-29.07859,3.9687862
comp.graphics,7.388593,11.913069,29.088781
rec.autos,30.005627,-12.635707,7.7612295
comp.graphics,9.470707,-0.07195985,31.120918
talk.politics.mideast,-14.747002,10.38851,-20.589285
comp.graphics,9.509187,3.4305317,24.412937
talk.politics.mideast,-2.0524654,14.463432,-17.01284
comp.graphics,4.594596,-5.312598,4.8408756
rec.sport.baseball,-13.268262,-5.8797846,-0.5501749
sci.med,1.6362962,22.532324,8.979821
comp.graphics,-23.865145,-2.1643844,2.269488
rec.sport.baseball,-9.305027,-11.411422,-0.97912353
sci.med,10.23474,15.362002,-7.9149723
talk.politics.mideast,-20.260954,8.687957,-26.542397
rec.sport.baseball,-15.985089,0.45530048,-14.620027
comp.graphics,7.9243126,-4.508355,-1.9003363
sci.med,6.8687716,21.856628,6.690074
rec.sport.baseball,-24.948704,-23.486277,-20.273567
sci.med,6.7484455,31.924597,-0.5655703
comp.graphics,3.9974945,1.3085423,20.641474
talk.politics.mideast,-17.120234,27.191168,-12.947547
rec.autos,2.8623774,-26.69148,14.834486
comp.graphics,-9.05308,-8.976595,26.647972
talk.politics.mideast,-15.1788025,16.75487,1.4243845
rec.sport.baseball,-4.5357623,-8.822912,-2.9769194
